% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
1.5868e-14,-1.3169,0,0,0.37208,0,-0.39507,0.48502,1.8909
0,-1.8499,0,0,0.21218,0,-0.55497,0.27658,2.6563
-1.5868e-14,-1.1856,0,0,0.41149,0,-0.35567,0.53638,1.7023
0,-1.4567,0,0,0.33014,0,-0.43701,0.43035,2.0917
0,-1.2287,0,0,0.39855,0,-0.36861,0.51951,1.7643
0,-1.8163,0,0,0.22225,0,-0.5449,0.28971,2.6081
-1.5868e-14,-1.4229,0,0,0.34029,0,-0.42686,0.44357,2.0431
1.5868e-14,-1.1797,0,0,0.41323,0,-0.35392,0.53865,1.694
0,-2.0262,0,0,0.15931,0,-0.60785,0.20766,2.9093
0,-1.9091,0,0,0.19441,0,-0.57274,0.25342,2.7413
-1.5868e-14,-1.2626,0,0,0.38837,0,-0.37878,0.50625,1.8129
-3.1736e-14,-1.5241,0,0,0.30991,0,-0.45724,0.40398,2.1885
0,-1.2382,0,0,0.3957,0,-0.37146,0.5158,1.7779
-1.5868e-14,-1.3649,0,0,0.35767,0,-0.40948,0.46623,1.9599
0,-1.3622,0,0,0.35851,0,-0.40865,0.46732,1.9559
-1.5868e-14,-1.3552,0,0,0.36058,0,-0.40657,0.47003,1.946
-1.5868e-14,-1.3721,0,0,0.35552,0,-0.41163,0.46343,1.9702
-1.5868e-14,-1.3576,0,0,0.35988,0,-0.40727,0.46911,1.9493
1.5868e-14,-1.4007,0,0,0.34694,0,-0.42021,0.45225,2.0113
0,-1.2614,0,0,0.38874,0,-0.37842,0.50673,1.8112
-1.5868e-14,-1.4602,0,0,0.32909,0,-0.43806,0.42898,2.0967
1.5868e-14,-1.138,0,0,0.42577,0,-0.34139,0.55499,1.634
0,-1.4096,0,0,0.34427,0,-0.42288,0.44876,2.024
0,-1.4269,0,0,0.33909,0,-0.42807,0.44201,2.0488
