% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
1.5868e-14,-1.2134,0,0,0.34284,0,-0.36402,0.48502,1.7423
0,-1.7045,0,0,0.19551,0,-0.51136,0.27658,2.4475
-1.5868e-14,-1.0924,0,0,0.37915,0,-0.32771,0.53638,1.5685
0,-1.3422,0,0,0.3042,0,-0.40267,0.43035,1.9273
0,-1.1321,0,0,0.36722,0,-0.33964,0.51951,1.6256
0,-1.6736,0,0,0.20478,0,-0.50208,0.28971,2.4031
-1.5868e-14,-1.3111,0,0,0.31355,0,-0.39332,0.44357,1.8825
1.5868e-14,-1.087,0,0,0.38075,0,-0.32611,0.53865,1.5608
0,-1.8669,0,0,0.14679,0,-0.56008,0.20766,2.6807
0,-1.7591,0,0,0.17913,0,-0.52773,0.25342,2.5259
-1.5868e-14,-1.1634,0,0,0.35785,0,-0.34901,0.50625,1.6705
-3.1736e-14,-1.4043,0,0,0.28556,0,-0.4213,0.40398,2.0165
0,-1.1409,0,0,0.3646,0,-0.34226,0.5158,1.6382
-1.5868e-14,-1.2577,0,0,0.32956,0,-0.3773,0.46623,1.8059
0,-1.2551,0,0,0.33033,0,-0.37653,0.46732,1.8022
-1.5868e-14,-1.2487,0,0,0.33225,0,-0.37462,0.47003,1.793
-1.5868e-14,-1.2643,0,0,0.32758,0,-0.37928,0.46343,1.8153
-1.5868e-14,-1.2509,0,0,0.3316,0,-0.37526,0.46911,1.7961
1.5868e-14,-1.2906,0,0,0.31967,0,-0.38719,0.45225,1.8532
0,-1.1623,0,0,0.35819,0,-0.34868,0.50673,1.6689
-1.5868e-14,-1.3454,0,0,0.30323,0,-0.40363,0.42898,1.9319
1.5868e-14,-1.0485,0,0,0.3923,0,-0.31456,0.55499,1.5056
0,-1.2988,0,0,0.31721,0,-0.38965,0.44876,1.865
0,-1.3147,0,0,0.31244,0,-0.39442,0.44201,1.8878
-1.5868e-14,-1.1408,0,0,0.36463,0,-0.34223,0.51584,1.638
1.5868e-14,-1.2357,0,0,0.33614,0,-0.37072,0.47554,1.7744
0,-1.1752,0,0,0.35431,0,-0.35255,0.50125,1.6874
1.5868e-14,-1.297,0,0,0.31776,0,-0.3891,0.44954,1.8624
0,-1.0916,0,0,0.37939,0,-0.32747,0.53672,1.5674
0,-1.5611,0,0,0.23853,0,-0.46833,0.33745,2.2416
-1.5868e-14,-1.1832,0,0,0.35191,0,-0.35495,0.49784,1.6989
-1.5868e-14,-1.5063,0,0,0.25496,0,-0.4519,0.36069,2.1629
-1.5868e-14,-1.4847,0,0,0.26146,0,-0.4454,0.36989,2.1318
-1.5868e-14,-1.1845,0,0,0.3515,0,-0.35536,0.49727,1.7008
1.5868e-14,-1.4661,0,0,0.26703,0,-0.43983,0.37777,2.1052
-1.5868e-14,-1.2822,0,0,0.3222,0,-0.38466,0.45582,1.8411
1.5868e-14,-1.416,0,0,0.28205,0,-0.42481,0.39901,2.0333
-1.5868e-14,-1.2088,0,0,0.34421,0,-0.36265,0.48695,1.7358
-1.5868e-14,-1.2222,0,0,0.3402,0,-0.36667,0.48128,1.755
-1.5868e-14,-1.1096,0,0,0.37398,0,-0.33288,0.52907,1.5933
0,-1.1187,0,0,0.37126,0,-0.3356,0.52522,1.6063
0,-0.97153,0,0,0.4154,0,-0.29146,0.58767,1.395
0,-1.044,0,0,0.39365,0,-0.31321,0.5569,1.4991
-1.5868e-14,-1.1145,0,0,0.37251,0,-0.33435,0.52699,1.6003
0,-1.0408,0,0,0.39461,0,-0.31225,0.55825,1.4945
-1.5868e-14,-1.0723,0,0,0.38518,0,-0.32168,0.54492,1.5397
0,-1.274,0,0,0.32466,0,-0.3822,0.4593,1.8293
-1.5868e-14,-1.4362,0,0,0.27601,0,-0.43085,0.39047,2.0622
0,-1.0402,0,0,0.39479,0,-0.31207,0.55851,1.4937
0,-1.7098,0,0,0.19392,0,-0.51294,0.27434,2.4551
1.5868e-14,-1.2342,0,0,0.3366,0,-0.37027,0.47618,1.7722
0,-1.2079,0,0,0.3445,0,-0.36236,0.48737,1.7344
1.5868e-14,-1.1467,0,0,0.36284,0,-0.34402,0.51332,1.6466
0,-1.1817,0,0,0.35236,0,-0.3545,0.49849,1.6967
1.5868e-14,-1.3983,0,0,0.28738,0,-0.41948,0.40656,2.0078
0,-1.3463,0,0,0.30297,0,-0.40389,0.42862,1.9331
0,-1.182,0,0,0.35228,0,-0.35459,0.49837,1.6972
-1.5868e-14,-1.5511,0,0,0.24152,0,-0.46534,0.34168,2.2273
0,-1.1801,0,0,0.35285,0,-0.35402,0.49917,1.6944
-1.5868e-14,-1.6805,0,0,0.20271,0,-0.50415,0.28678,2.413
-1.5868e-14,-1.4228,0,0,0.28002,0,-0.42684,0.39614,2.043
0,-1.2117,0,0,0.34336,0,-0.3635,0.48575,1.7398
0,-1.2055,0,0,0.34521,0,-0.36165,0.48837,1.731
0,-1.2021,0,0,0.34624,0,-0.36063,0.48982,1.7261
1.5868e-14,-1.2313,0,0,0.33746,0,-0.3694,0.4774,1.7681
0,-1.1631,0,0,0.35794,0,-0.34892,0.50638,1.67
-1.5868e-14,-1.1547,0,0,0.36045,0,-0.34641,0.50993,1.658
-1.5868e-14,-1.2123,0,0,0.34316,0,-0.3637,0.48547,1.7408
-1.5868e-14,-1.0262,0,0,0.39901,0,-0.30785,0.56449,1.4735
0,-1.2374,0,0,0.33565,0,-0.37122,0.47484,1.7768
0,-1.0761,0,0,0.38404,0,-0.32283,0.5433,1.5451
1.5868e-14,-1.2197,0,0,0.34095,0,-0.36591,0.48234,1.7514
-1.5868e-14,-1.0379,0,0,0.39549,0,-0.31137,0.5595,1.4903
0,-1.4402,0,0,0.2748,0,-0.43206,0.38876,2.068
0,-1.2637,0,0,0.32776,0,-0.3791,0.46368,1.8145
1.5868e-14,-1.1938,0,0,0.34872,0,-0.35814,0.49333,1.7142
-1.5868e-14,-1.184,0,0,0.35166,0,-0.3552,0.49749,1.7001
0,-1.0666,0,0,0.38689,0,-0.31997,0.54734,1.5315
0,-1.3218,0,0,0.31032,0,-0.39654,0.43902,1.898
0,-1.1685,0,0,0.3563,0,-0.35056,0.50406,1.6779
1.5868e-14,-1.2501,0,0,0.33183,0,-0.37503,0.46944,1.795
0,-1.1152,0,0,0.3723,0,-0.33456,0.52669,1.6013
0,-1.1878,0,0,0.35052,0,-0.35634,0.49588,1.7056
-1.5868e-14,-1.2467,0,0,0.33284,0,-0.37402,0.47087,1.7902
1.5868e-14,-1.3254,0,0,0.30925,0,-0.39761,0.4375,1.9031
-1.5868e-14,-1.0946,0,0,0.3785,0,-0.32837,0.53546,1.5717
0,-1.2162,0,0,0.342,0,-0.36487,0.48382,1.7464
-1.5868e-14,-1.1676,0,0,0.35658,0,-0.35029,0.50445,1.6766
0,-1.0798,0,0,0.38293,0,-0.32393,0.54174,1.5504
-1.5868e-14,-1.366,0,0,0.29707,0,-0.40979,0.42027,1.9614
1.5868e-14,-1.2739,0,0,0.32468,0,-0.38218,0.45933,1.8292
-3.1736e-14,-1.5445,0,0,0.24352,0,-0.46334,0.34451,2.2177
1.5868e-14,-1.0843,0,0,0.38156,0,-0.3253,0.53979,1.557
0,-1.0257,0,0,0.39915,0,-0.30771,0.56467,1.4728
0,-1.1639,0,0,0.35769,0,-0.34917,0.50602,1.6713
1.5868e-14,-1.5233,0,0,0.24988,0,-0.45698,0.3535,2.1873
0,-1.1064,0,0,0.37493,0,-0.33193,0.53042,1.5887
-1.5868e-14,-1.0054,0,0,0.40526,0,-0.30161,0.57332,1.4436
0,-1.1937,0,0,0.34874,0,-0.35812,0.49337,1.7141
0,-1.2332,0,0,0.3369,0,-0.36996,0.47662,1.7707
0,-1.193,0,0,0.34896,0,-0.3579,0.49367,1.713
1.5868e-14,-1.0596,0,0,0.38899,0,-0.31787,0.5503,1.5214
0,-1.0404,0,0,0.39475,0,-0.31212,0.55845,1.4939
0,-1.5221,0,0,0.25024,0,-0.45662,0.35401,2.1855
-1.5868e-14,-1.2229,0,0,0.34,0,-0.36686,0.481,1.7559
3.1736e-14,-1.2807,0,1.4827e-14,0.32265,0,-0.38421,0.45645,1.839
-1.5868e-14,-1.2148,0,0,0.34243,0,-0.36443,0.48444,1.7443
0,-1.2002,0,0,0.34679,0,-0.36007,0.49061,1.7234
1.5868e-14,-1.4321,0,0,0.27725,0,-0.42962,0.39222,2.0563
0,-1.21,0,0,0.34387,0,-0.36299,0.48647,1.7374
-1.5868e-14,-1.2288,0,0,0.33823,0,-0.36864,0.47849,1.7644
0,-0.95255,0,0,0.4211,0,-0.28577,0.59573,1.3678
1.5868e-14,-1.296,0,0,0.31805,0,-0.38881,0.44995,1.861
0,-1.3399,0,0,0.30488,0,-0.40198,0.43131,1.924
0,-1.01,0,0,0.40385,0,-0.30301,0.57133,1.4503
1.5868e-14,-1.1895,0,0,0.35003,0,-0.35684,0.49518,1.7079
-1.5868e-14,-1.1238,0,0,0.36972,0,-0.33715,0.52304,1.6137
0,-1.0477,0,0,0.39255,0,-0.31431,0.55534,1.5044
0,-1.1858,0,0,0.35111,0,-0.35575,0.49672,1.7027
0,-1.3247,0,0,0.30946,0,-0.3974,0.4378,1.9021
0,-1.2223,0,0,0.34016,0,-0.3667,0.48122,1.7552
0,-1.1952,0,0,0.3483,0,-0.35856,0.49275,1.7162
0,-1.5082,0,0,0.2544,0,-0.45247,0.35989,2.1656
0,-1.2895,0,0,0.32002,0,-0.38684,0.45274,1.8515
0,-1.1166,0,0,0.37187,0,-0.33499,0.52609,1.6034
-1.5868e-14,-1.0691,0,0,0.38613,0,-0.32073,0.54626,1.5351
0,-1.0567,0,0,0.38985,0,-0.31701,0.55152,1.5173
0,-1.1324,0,0,0.36714,0,-0.33973,0.51939,1.626
