% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-1.9078,-28.961,1.2339,-0.55326,2.9728,0.061697,-1.9307,0.61386,124.44
-0.090827,-16.604,5.5621,-0.02634,3.8377,0.2781,-1.1069,0.77861,71.346
0.055904,-16.317,-1.2249,0.016212,3.8578,-0.061246,-1.0878,0.78244,70.112
-0.074533,-13.177,-4.175,-0.021614,4.0776,-0.20875,-0.8785,0.8243,56.622
0.98362,-10.047,-2.9873,0.28525,4.2967,-0.14936,-0.66979,0.86604,43.171
-0.056311,-25.96,-4.1408,-0.01633,3.1828,-0.20704,-1.7306,0.65387,111.55
0.97242,-13.284,-0.13515,0.282,4.0701,-0.0067577,-0.88561,0.82288,57.081
1.5681,-15.937,-0.53387,0.45473,3.8844,-0.026694,-1.0625,0.78751,68.479
0.099623,-12.107,3.8365,0.028891,4.1525,0.19182,-0.80716,0.83857,52.024
1.0211,-9.9845,-0.83398,0.29613,4.3011,-0.041699,-0.66564,0.86687,42.903
0.69203,-18.528,-6.7695,0.20069,3.7031,-0.33848,-1.2352,0.75297,79.611
-0.058344,-12.507,-6.7846,-0.01692,4.1245,-0.33923,-0.83382,0.83324,53.743
0.63546,-12.866,-0.56206,0.18428,4.0994,-0.028103,-0.85773,0.82845,55.283
0.47956,-15.024,2.5196,0.13907,3.9483,0.12598,-1.0016,0.79967,64.558
-0.87785,-22.58,-12.654,-0.25458,3.4194,-0.63269,-1.5053,0.69894,97.022
-1.269,-15.215,-7.799,-0.36801,3.935,-0.38995,-1.0143,0.79714,65.375
0.065679,-12.041,-1.9482,0.019047,4.1571,-0.097409,-0.80277,0.83945,51.741
-0.24514,-14.069,-5.663,-0.071091,4.0152,-0.28315,-0.93794,0.81241,60.454
-0.026186,-15.772,-1.879,-0.007594,3.896,-0.093952,-1.0515,0.78971,67.771
-0.17327,-13.176,-2.2291,-0.050249,4.0777,-0.11145,-0.87842,0.82432,56.617
-1.8772,-14.721,-5.586,-0.54439,3.9695,-0.2793,-0.98139,0.80372,63.254
-0.66017,-15.011,0.67629,-0.19145,3.9492,0.033814,-1.0008,0.79985,64.503
-0.35543,-12.687,-2.674,-0.10307,4.1119,-0.1337,-0.84579,0.83084,54.514
0.58273,-22.088,0.57309,0.16899,3.4538,0.028654,-1.4725,0.70549,94.909
0.042096,-18.33,-4.5649,0.012208,3.7169,-0.22825,-1.222,0.75561,78.76
-0.67214,-9.7306,-1.002,-0.19492,4.3189,-0.0501,-0.64871,0.87026,41.811
0.16625,-15.247,-0.48426,0.048213,3.9327,-0.024213,-1.0164,0.79671,65.513
-0.22452,-12.716,-7.1902,-0.065111,4.1099,-0.35951,-0.84775,0.83045,54.64
-6.703,-32.421,-43.404,-1.9439,2.7305,-2.1702,-2.1614,0.56772,139.31
-0.70066,-16.786,-2.8051,-0.20319,3.825,-0.14025,-1.1191,0.77619,72.127
-0.20825,-20.611,0.54389,-0.060392,3.5572,0.027195,-1.3741,0.72519,88.563
-2.6519,-15.62,-2.8506,-0.76905,3.9066,-0.14253,-1.0413,0.79174,67.115
1.0867,-14.172,-8.8711,0.31515,4.008,-0.44355,-0.94478,0.81104,60.894
1.8268,-19.972,-5.3178,0.52976,3.602,-0.26589,-1.3314,0.73371,85.816
-0.15518,-13.036,-7.5381,-0.045002,4.0875,-0.3769,-0.86908,0.82618,56.015
-1.9645,-19.402,-13.07,-0.56971,3.6418,-0.65348,-1.2935,0.7413,83.37
-0.79073,-10.47,-2.0136,-0.22931,4.2671,-0.10068,-0.69797,0.86041,44.987
-1.9138,-15.242,-6.8457,-0.555,3.9331,-0.34228,-1.0161,0.79677,65.493
-0.62437,-17.425,-18.571,-0.18107,3.7802,-0.92854,-1.1617,0.76766,74.875
1.5718,-18.36,-4.2963,0.45582,3.7148,-0.21482,-1.224,0.7552,78.89
2.1151,-18.467,7.0636,0.61338,3.7073,0.35318,-1.2311,0.75377,79.352
0.72809,-23.77,-1.552,0.21115,3.3361,-0.077599,-1.5847,0.68306,102.14
-0.71131,-17.973,0.47103,-0.20628,3.7419,0.023551,-1.1982,0.76035,77.23
0.77579,-15.54,-3.712,0.22498,3.9122,-0.1856,-1.036,0.79279,66.776
-0.19461,-10.947,-5.0686,-0.056438,4.2337,-0.25343,-0.72983,0.85403,47.04
0.36676,-10.842,4.4939,0.10636,4.2411,0.2247,-0.7228,0.85544,46.587
-1.0245,-16.745,-6.657,-0.29712,3.8278,-0.33285,-1.1163,0.77673,71.952
-1.4205,-15.241,-3.6555,-0.41195,3.9332,-0.18277,-1.016,0.79679,65.487
0.12428,-16.621,-6.6175,0.036041,3.8365,-0.33087,-1.1081,0.77838,71.42
1.2413,-14.009,7.3969,0.35999,4.0194,0.36984,-0.9339,0.81322,60.193
0.29246,-10.895,-3.3671,0.084813,4.2373,-0.16835,-0.72634,0.85473,46.815
0.26402,-16.699,-3.786,0.076566,3.8311,-0.1893,-1.1132,0.77735,71.752
-0.85943,-11.779,-7.4281,-0.24923,4.1755,-0.3714,-0.78526,0.84295,50.613
0.072522,-14.578,3.7953,0.021031,3.9796,0.18977,-0.97185,0.80563,62.639
-0.33763,-13.785,-0.055341,-0.097912,4.0351,-0.0027671,-0.919,0.8162,59.233
0.17538,-15.088,-7.9842,0.050861,3.9439,-0.39921,-1.0058,0.79883,64.83
-0.26195,-14.864,-5.6159,-0.075967,3.9595,-0.28079,-0.99091,0.80182,63.867
-1.121,-23.043,6.4544,-0.3251,3.387,0.32272,-1.5362,0.69276,99.015
-0.35249,-17.846,-0.53983,-0.10222,3.7508,-0.026991,-1.1897,0.76206,76.681
-1.6175,-15.32,1.1514,-0.46908,3.9276,0.057569,-1.0213,0.79573,65.829
-0.98788,-15.706,-8.7743,-0.28649,3.9006,-0.43872,-1.0471,0.79058,67.488
0.57438,-13.69,-4.434,0.16657,4.0417,-0.2217,-0.91266,0.81747,58.824
1.0707,-18.759,-4.3901,0.3105,3.6869,-0.21951,-1.2506,0.74988,80.605
-1.7018,-22.023,-7.4022,-0.49352,3.4584,-0.37011,-1.4682,0.70637,94.629
0.16557,-12.771,-1.3793,0.048016,4.106,-0.068966,-0.85139,0.82972,54.875
-0.79994,-12.559,-0.70947,-0.23198,4.1209,-0.035473,-0.83725,0.83255,53.964
-0.44703,-15.388,-1.8669,-0.12964,3.9229,-0.093343,-1.0259,0.79483,66.12
0.55017,-11.689,-2.7418,0.15955,4.1817,-0.13709,-0.77929,0.84414,50.228
-1.812,-11.972,-2.4136,-0.52549,4.162,-0.12068,-0.79814,0.84037,51.443
-0.45578,-15.687,0.37091,-0.13218,3.9019,0.018546,-1.0458,0.79084,67.407
-0.20579,-16.401,-2.9555,-0.05968,3.8519,-0.14777,-1.0934,0.78132,70.473
0.35712,-16.072,-2.5258,0.10357,3.8749,-0.12629,-1.0715,0.7857,69.061
-1.6123,-14.736,-2.0787,-0.46756,3.9685,-0.10393,-0.98242,0.80352,63.32
-0.2908,-11.731,-2.0047,-0.084333,4.1789,-0.10023,-0.78205,0.84359,50.406
-1.1659,-17.116,-1.0769,-0.3381,3.8019,-0.053845,-1.1411,0.77178,73.547
0.20448,-21.517,-2.0528,0.0593,3.4938,-0.10264,-1.4345,0.7131,92.457
-0.21872,-11.861,0.68231,-0.06343,4.1697,0.034116,-0.79073,0.84185,50.966
-0.078036,-12.101,-0.26376,-0.02263,4.1529,-0.013188,-0.80673,0.83865,51.997
-1.0492,-14.531,-5.1362,-0.30426,3.9829,-0.25681,-0.96871,0.80626,62.437
0.25481,-21.433,-10.891,0.073895,3.4997,-0.54454,-1.4289,0.71422,92.097
0.27677,-20.785,-7.4996,0.080264,3.545,-0.37498,-1.3857,0.72286,89.312
-0.49894,-17.654,4.6954,-0.14469,3.7642,0.23477,-1.1769,0.76461,75.858
1.0754,-15.492,-4.591,0.31187,3.9156,-0.22955,-1.0328,0.79344,66.567
-2.3084,-17.622,-3.4037,-0.66944,3.7665,-0.17018,-1.1748,0.76504,75.719
0.52701,-14.319,-3.6153,0.15283,3.9976,-0.18077,-0.95462,0.80908,61.529
-0.40667,-12.477,-1.281,-0.11794,4.1266,-0.064051,-0.8318,0.83364,53.612
0.96835,-13.928,5.403,0.28082,4.0251,0.27015,-0.92852,0.8143,59.846
-1.5098,-11.479,-5.5211,-0.43783,4.1965,-0.27605,-0.76528,0.84694,49.325
0.17519,-10.689,-2.3528,0.050805,4.2518,-0.11764,-0.71258,0.85748,45.928
-1.1349,-12.821,-5.9154,-0.32913,4.1026,-0.29577,-0.85471,0.82906,55.089
0.74649,-18.565,-1.7663,0.21648,3.7005,-0.088317,-1.2376,0.75247,79.771
-0.68099,-14.584,-6.5164,-0.19749,3.9791,-0.32582,-0.97227,0.80555,62.666
0.21826,-17.971,0.42961,0.063296,3.7421,0.02148,-1.198,0.76039,77.218
-1.0297,-11.821,-2.0647,-0.29861,4.1725,-0.10323,-0.7881,0.84238,50.796
-1.8647,-14.632,-6.9981,-0.54075,3.9758,-0.3499,-0.97546,0.80491,62.872
-1.2524,-20.499,3.8144,-0.36318,3.5651,0.19072,-1.3666,0.72668,88.082
0.41028,-13.632,-3.5818,0.11898,4.0458,-0.17909,-0.90877,0.81825,58.573
-1.2857,-23.627,-8.5444,-0.37287,3.3461,-0.42722,-1.5752,0.68497,101.52
-0.11191,-11.133,-0.48919,-0.032455,4.2207,-0.02446,-0.74218,0.85156,47.836
-0.36861,-18.801,-8.3299,-0.1069,3.6839,-0.41649,-1.2534,0.74932,80.785
-2.296,-20.11,-9.298,-0.66585,3.5923,-0.4649,-1.3406,0.73187,86.409
2.5094,-23.795,4.9731,0.72772,3.3343,0.24865,-1.5864,0.68273,102.25
0.1356,-19.387,-5.5138,0.039325,3.6429,-0.27569,-1.2924,0.74151,83.302
-1.007,-18.35,3.0814,-0.29203,3.7155,0.15407,-1.2233,0.75533,78.849
-1.0182,-13.573,-8.1023,-0.29529,4.0499,-0.40511,-0.90487,0.81903,58.322
0.38877,-13.841,1.181,0.11274,4.0311,0.059048,-0.92272,0.81546,59.472
-0.055973,-12.936,-1.6739,-0.016232,4.0945,-0.083695,-0.8624,0.82752,55.585
-0.13637,-13.003,-5.4351,-0.039547,4.0898,-0.27175,-0.86686,0.82663,55.872
1.2267,-20.364,-8.8434,0.35573,3.5745,-0.44217,-1.3576,0.72849,87.5
-0.85778,-19.831,-2.8621,-0.24876,3.6118,-0.1431,-1.322,0.73559,85.211
-0.62764,-22.199,1.3408,-0.18201,3.446,0.06704,-1.48,0.70401,95.389
-1.0002,-13.258,-2.2491,-0.29005,4.072,-0.11246,-0.88383,0.82323,56.966
0.09654,-16.494,-2.9502,0.027997,3.8454,-0.14751,-1.0996,0.78008,70.873
-0.88259,-20.208,-7.9389,-0.25595,3.5854,-0.39694,-1.3472,0.73055,86.834
-0.0065493,-13.254,-3.0586,-0.0018993,4.0722,-0.15293,-0.88363,0.82327,56.953
0.76839,-19.054,-2.9661,0.22283,3.6662,-0.1483,-1.2703,0.74595,81.873
0.42182,-12.014,0.96776,0.12233,4.159,0.048388,-0.80092,0.83982,51.622
-1.5869,-13.1,-1.9673,-0.4602,4.083,-0.098364,-0.87334,0.82533,56.29
0.86388,-14.788,-3.2589,0.25052,3.9649,-0.16295,-0.98584,0.80283,63.541
-2.9508,-17.116,-13.445,-0.85573,3.8019,-0.67227,-1.1411,0.77178,73.547
0.74269,-13.736,-0.70769,0.21538,4.0385,-0.035384,-0.91573,0.81685,59.022
-0.18191,-21.673,-3.1943,-0.052755,3.4829,-0.15971,-1.4449,0.71102,93.127
0.24246,-13.641,-0.53839,0.070315,4.0451,-0.02692,-0.90938,0.81812,58.613
0.64752,-14.514,-4.2829,0.18778,3.984,-0.21414,-0.9676,0.80648,62.365
-0.098,-15.606,2.7818,-0.02842,3.9076,0.13909,-1.0404,0.79192,67.057
-1.7247,-10.931,-8.0716,-0.50016,4.2348,-0.40358,-0.72876,0.85425,46.971
0.38822,-25.724,8.744,0.11258,3.1993,0.4372,-1.7149,0.65702,110.53
-4.2035,-21.555,-22.286,-1.219,3.4912,-1.1143,-1.437,0.71261,92.617
0.11138,-13.71,-6.3374,0.0323,4.0403,-0.31687,-0.91402,0.8172,58.912
1.1619,-12.207,-0.30544,0.33695,4.1455,-0.015272,-0.81378,0.83724,52.451
0.4365,-16.176,-8.9664,0.12659,3.8677,-0.44832,-1.0784,0.78432,69.505
-0.73866,-15.059,4.3562,-0.21421,3.9459,0.21781,-1.0039,0.79922,64.706
-1.6327,-14.658,-7.9209,-0.47348,3.974,-0.39604,-0.97718,0.80456,62.983
-1.0594,-13.712,-1.4413,-0.30721,4.0402,-0.072064,-0.91411,0.81718,58.917
0.5823,-19.803,0.044292,0.16887,3.6138,0.0022146,-1.3202,0.73596,85.092
-0.25245,-12.157,0.6465,-0.07321,4.149,0.032325,-0.81049,0.8379,52.239
-0.31532,-13.223,2.8018,-0.091444,4.0744,0.14009,-0.88152,0.8237,56.817
-0.26031,-11.042,0.37113,-0.07549,4.227,0.018556,-0.73617,0.85277,47.448
0.012238,-14.384,8.7964,0.0035491,3.9932,0.43982,-0.9589,0.80822,61.805
-0.82077,-11.54,-0.086403,-0.23802,4.1922,-0.0043202,-0.76937,0.84613,49.588
0.61492,-14.089,-2.5102,0.17833,4.0138,-0.12551,-0.93926,0.81215,60.538
0.54309,-13.226,2.5214,0.1575,4.0742,0.12607,-0.88175,0.82365,56.832
0.17846,-12.179,1.2882,0.051754,4.1475,0.064409,-0.81193,0.83761,52.332
-1.4277,-17.238,-12.122,-0.41403,3.7934,-0.60608,-1.1492,0.77016,74.068
3.3361,-11.455,7.9667,0.96748,4.1982,0.39834,-0.76363,0.84727,49.219
-1.5043,-13.705,-3.8886,-0.43623,4.0406,-0.19443,-0.91369,0.81726,58.891
0.72483,-10.544,-2.6231,0.2102,4.2619,-0.13115,-0.70291,0.85942,45.305
1.3678,-9.969,0.032694,0.39667,4.3022,0.0016347,-0.6646,0.86708,42.836
1.7027,-18.688,3.5171,0.49378,3.6919,0.17586,-1.2459,0.75083,80.3
-0.10387,-13.524,0.19506,-0.030122,4.0533,0.0097532,-0.90158,0.81968,58.11
-0.38195,-10.37,-1.3539,-0.11076,4.2741,-0.067697,-0.69134,0.86173,44.559
-0.64854,-20.751,-11.571,-0.18808,3.5474,-0.57857,-1.3834,0.72332,89.165
0.4915,-11.374,2.6101,0.14253,4.2038,0.13051,-0.75826,0.84835,48.872
-1.4977,-15.918,-2.5622,-0.43433,3.8858,-0.12811,-1.0612,0.78776,68.397
0.38881,-12.843,6.6095,0.11275,4.101,0.33047,-0.85622,0.82876,55.186
2.2955,-16.912,-5.8256,0.6657,3.8162,-0.29128,-1.1275,0.77451,72.668
0.12814,-13.237,-0.90693,0.037161,4.0734,-0.045346,-0.88248,0.8235,56.879
-0.42724,-11.999,-0.10562,-0.1239,4.1601,-0.0052808,-0.79992,0.84002,51.558
0.76526,-25.119,-17.139,0.22193,3.2417,-0.85697,-1.6746,0.66508,107.93
-0.29953,-19.724,-10.172,-0.086864,3.6193,-0.50859,-1.315,0.73701,84.754
0.034851,-11.707,-2.1636,0.010107,4.1805,-0.10818,-0.7805,0.8439,50.306
0.26535,-13.015,0.88023,0.076951,4.089,0.044011,-0.86765,0.82647,55.923
0.15409,-11.834,-2.4996,0.044687,4.1716,-0.12498,-0.78896,0.84221,50.851
0.21055,-12.967,5.9445,0.061059,4.0923,0.29723,-0.86447,0.82711,55.718
0.082425,-17.252,5.5086,0.023903,3.7924,0.27543,-1.1501,0.76998,74.129
-0.68974,-22.681,-5.8522,-0.20003,3.4124,-0.29261,-1.512,0.69759,97.456
-0.14527,-21.031,-7.0658,-0.042129,3.5278,-0.35329,-1.4021,0.71959,90.368
0.56097,-18.467,-6.2177,0.16268,3.7073,-0.31089,-1.2311,0.75377,79.351
0.35492,-11.458,-3.1627,0.10293,4.1979,-0.15814,-0.76387,0.84723,49.234
-0.22764,-14.596,-2.7792,-0.066015,3.9783,-0.13896,-0.97305,0.80539,62.716
-1.0012,-10.927,-6.7175,-0.29034,4.2351,-0.33588,-0.72847,0.85431,46.952
0.14373,-16.719,-5.3061,0.041683,3.8297,-0.26531,-1.1146,0.77708,71.84
0.7342,-13.845,-1.244,0.21292,4.0309,-0.062202,-0.92299,0.8154,59.49
-0.20007,-14.967,-1.8152,-0.058021,3.9523,-0.09076,-0.99779,0.80044,64.311
0.28788,-17.257,-8.8682,0.083486,3.792,-0.44341,-1.1505,0.76991,74.151
0.80349,-14.143,2.5488,0.23301,4.01,0.12744,-0.94289,0.81142,60.773
-1.2778,-24.064,-15.763,-0.37058,3.3155,-0.78816,-1.6043,0.67914,103.4
-0.16417,-11.515,-1.5329,-0.04761,4.194,-0.076644,-0.76766,0.84647,49.478
-1.0106,-22.769,-5.6483,-0.29308,3.4061,-0.28242,-1.518,0.69641,97.838
-0.36307,-13.485,-5.788,-0.10529,4.056,-0.2894,-0.89901,0.8202,57.944
-0.87988,-16.434,-12.161,-0.25516,3.8496,-0.60807,-1.0956,0.78087,70.617
-1.6689,-23.936,-1.1359,-0.48399,3.3245,-0.056795,-1.5957,0.68085,102.85
-0.63981,-15.714,-2.3629,-0.18555,3.9,-0.11814,-1.0476,0.79048,67.522
1.1408,-23,3.3659,0.33084,3.39,0.16829,-1.5333,0.69333,98.829
0.29858,-16.95,-6.3263,0.086589,3.8135,-0.31632,-1.13,0.77399,72.834
0.00014265,-16.651,-2.865,4.1368e-05,3.8344,-0.14325,-1.1101,0.77798,71.548
-1.8886,-18.758,-9.5044,-0.54769,3.6869,-0.47522,-1.2505,0.74989,80.602
-0.27451,-13.092,0.6784,-0.079607,4.0836,0.03392,-0.87281,0.82544,56.255
-0.28278,-12.247,-1.2455,-0.082007,4.1427,-0.062277,-0.81644,0.83671,52.622
-1.5995,-16.693,-9.808,-0.46386,3.8315,-0.4904,-1.1129,0.77742,71.729
0.051478,-17.26,-5.2643,0.014929,3.7918,-0.26322,-1.1507,0.76987,74.164
1.2076,-10.242,4.0119,0.35019,4.2831,0.2006,-0.68278,0.86344,44.008
-0.32843,-13.912,-2.8257,-0.095244,4.0262,-0.14128,-0.92747,0.81451,59.779
-1.9308,-24.909,-7.8337,-0.55994,3.2564,-0.39169,-1.6606,0.66789,107.03
0.0028563,-12.96,-2.4876,0.00082834,4.0928,-0.12438,-0.86402,0.8272,55.689
-0.9165,-11.5,1.6945,-0.26579,4.195,0.084723,-0.76668,0.84666,49.415
-0.68759,-12.794,-8.3288,-0.1994,4.1044,-0.41644,-0.85292,0.82942,54.973
-0.24726,-18.515,-4.0476,-0.071706,3.7039,-0.20238,-1.2343,0.75313,79.558
0.071135,-14.331,-2.0833,0.020629,3.9968,-0.10416,-0.95539,0.80892,61.578
-0.7992,-13.15,-4.076,-0.23177,4.0795,-0.2038,-0.87666,0.82467,56.504
0.84858,-20.003,-4.0784,0.24609,3.5998,-0.20392,-1.3335,0.7333,85.949
0.4824,-13.989,-3.0385,0.1399,4.0207,-0.15192,-0.93262,0.81348,60.111
-2,-23.576,-1.071,-0.57999,3.3497,-0.053548,-1.5717,0.68565,101.3
0.39756,-23.12,-13.897,0.11529,3.3816,-0.69487,-1.5414,0.69173,99.346
0.68343,-13.577,-3.4818,0.19819,4.0496,-0.17409,-0.90512,0.81898,58.338
-0.11193,-10.452,-3.2443,-0.03246,4.2683,-0.16221,-0.69681,0.86064,44.912
0.015395,-11.656,2.5434,0.0044645,4.1841,0.12717,-0.77706,0.84459,50.084
0.4962,-13.593,-4.3409,0.1439,4.0485,-0.21705,-0.90621,0.81876,58.408
-0.077155,-13.1,0.56029,-0.022375,4.083,0.028014,-0.87331,0.82534,56.288
-0.91599,-15.261,-12.976,-0.26564,3.9317,-0.64882,-1.0174,0.79652,65.575
0.4714,-12.614,-3.1027,0.1367,4.117,-0.15513,-0.84092,0.83182,54.2
-0.51294,-15.144,0.284,-0.14875,3.9399,0.0142,-1.0096,0.79808,65.074
-1.128,-11.334,-2.4988,-0.32712,4.2066,-0.12494,-0.75561,0.84888,48.702
0.65517,-12.557,-1.906,0.19,4.121,-0.095299,-0.83715,0.83257,53.957
-0.18735,-19.466,-4.4576,-0.05433,3.6374,-0.22288,-1.2978,0.74045,83.645
-1.6896,-21.769,-13.558,-0.49,3.4761,-0.6779,-1.4513,0.70974,93.541
1.3208,-12.945,1.1277,0.38305,4.0939,0.056387,-0.863,0.8274,55.623
3.6849,-15.774,14.753,1.0686,3.8958,0.73765,-1.0516,0.78968,67.779
0.84204,-11.735,-1.5993,0.24419,4.1786,-0.079964,-0.78231,0.84354,50.423
-1.8086,-29.148,-13.41,-0.52449,2.9596,-0.6705,-1.9432,0.61136,125.25
-0.13358,-18.422,-2.0075,-0.038739,3.7105,-0.10038,-1.2281,0.75438,79.156
-0.63341,-18.35,4.5521,-0.18369,3.7155,0.22761,-1.2233,0.75533,78.849
0.65946,-15.519,-5.6019,0.19124,3.9137,-0.2801,-1.0346,0.79308,66.683
-0.091178,-15.568,-2.8277,-0.026442,3.9102,-0.14139,-1.0379,0.79243,66.894
1.2867,-16.657,-1.3808,0.37315,3.834,-0.069041,-1.1105,0.7779,71.575
1.5223,-18.771,-27.35,0.44147,3.686,-1.3675,-1.2514,0.74972,80.656
-1.1236,-25.207,-18.579,-0.32586,3.2355,-0.92895,-1.6804,0.66391,108.31
1.565,-16.573,0.73165,0.45385,3.8399,0.036583,-1.1049,0.77902,71.214
0.58397,-11.59,-2.8138,0.16935,4.1887,-0.14069,-0.77266,0.84547,49.801
1.005,-15.564,0.83244,0.29145,3.9105,0.041622,-1.0376,0.79248,66.878
0.64486,-18.41,-3.5845,0.18701,3.7113,-0.17923,-1.2273,0.75454,79.105
1.653,-20.799,1.0991,0.47937,3.5441,0.054954,-1.3866,0.72268,89.372
-0.24097,-14.863,0.72202,-0.069882,3.9596,0.036101,-0.99089,0.80182,63.866
0.34347,-10.243,1.4722,0.099606,4.283,0.073609,-0.68286,0.86343,44.012
-0.76415,-13.625,-2.9195,-0.2216,4.0463,-0.14597,-0.90832,0.81834,58.545
-0.94741,-14.753,-4.0876,-0.27475,3.9673,-0.20438,-0.98355,0.80329,63.393
-2.0907,-16.74,-12.686,-0.60632,3.8282,-0.63432,-1.116,0.77679,71.932
0.98388,-11.651,-4.7023,0.28532,4.1844,-0.23512,-0.77672,0.84466,50.062
-0.20989,-15.725,-4.7675,-0.060867,3.8992,-0.23838,-1.0484,0.79033,67.571
-0.998,-25.674,-8.6683,-0.28942,3.2028,-0.43341,-1.7116,0.65768,110.32
-2.1624,-31.625,-13.517,-0.6271,2.7863,-0.67586,-2.1083,0.57834,135.89
-1.3529,-14.724,-4.7233,-0.39233,3.9693,-0.23616,-0.98161,0.80368,63.268
0.15272,-17.168,-2.5689,0.044288,3.7982,-0.12845,-1.1446,0.77109,73.771
0.27699,-13.85,-0.3821,0.080327,4.0305,-0.019105,-0.92337,0.81533,59.514
0.9384,-15.378,0.042448,0.27214,3.9236,0.0021224,-1.0252,0.79497,66.076
-0.029936,-11.863,0.089044,-0.0086814,4.1696,0.0044522,-0.79088,0.84182,50.975
1.5416,-13.994,-0.013683,0.44705,4.0204,-0.00068414,-0.93292,0.81342,60.13
-1.2692,-19.11,-9.258,-0.36805,3.6623,-0.4629,-1.274,0.7452,82.113
0.081946,-15.415,4.3999,0.023764,3.921,0.22,-1.0277,0.79447,66.236
-0.35316,-13.679,-0.1407,-0.10242,4.0425,-0.0070349,-0.91192,0.81762,58.776
0.95776,-19.272,-19.149,0.27775,3.651,-0.95746,-1.2848,0.74304,82.809
-0.45524,-15.587,-3.2278,-0.13202,3.9089,-0.16139,-1.0391,0.79217,66.976
-1.5691,-17.256,-8.225,-0.45505,3.7921,-0.41125,-1.1504,0.76993,74.146
0.72583,-16.797,0.60256,0.21049,3.8242,0.030128,-1.1198,0.77604,72.175
0.5591,-12.217,-3.8889,0.16214,4.1448,-0.19444,-0.81447,0.83711,52.496
-1.6203,-17.182,-1.8794,-0.4699,3.7973,-0.093968,-1.1455,0.77091,73.828
1.1459,-12.294,11.829,0.33232,4.1394,0.59146,-0.81963,0.83607,52.828
-0.17507,-18.931,0.27234,-0.050772,3.6749,0.013617,-1.262,0.74759,81.343
0.70025,-12.3,-2.027,0.20307,4.139,-0.10135,-0.82002,0.836,52.853
-1.0878,-20.254,1.2303,-0.31547,3.5822,0.061517,-1.3502,0.72995,87.028
-0.43869,-12.596,-5.1637,-0.12722,4.1183,-0.25818,-0.83974,0.83205,54.124
0.81411,-15.059,0.25041,0.23609,3.9459,0.012521,-1.0039,0.79922,64.706
-0.33535,-13,-3.4941,-0.097252,4.09,-0.17471,-0.86669,0.82666,55.861
-0.011293,-11.264,-3.2872,-0.003275,4.2115,-0.16436,-0.75093,0.84981,48.4
0.45486,-11.897,-5.3903,0.13191,4.1672,-0.26952,-0.79315,0.84137,51.121
-0.93748,-13.211,-4.1025,-0.27187,4.0753,-0.20512,-0.88071,0.82386,56.765
-0.8451,-16.361,-4.7084,-0.24508,3.8547,-0.23542,-1.0907,0.78185,70.302
-0.28017,-15.927,-0.95921,-0.08125,3.8851,-0.047961,-1.0618,0.78764,68.438
-0.4326,-12.823,-7.4051,-0.12545,4.1024,-0.37025,-0.85487,0.82903,55.099
-0.17632,-11.847,-4.626,-0.051133,4.1707,-0.2313,-0.7898,0.84204,50.905
0.58713,-13.188,-6.3972,0.17027,4.0768,-0.31986,-0.87921,0.82416,56.668
-1.6852,-12.361,-5.7914,-0.4887,4.1347,-0.28957,-0.82409,0.83518,53.115
-1.6862,-12.383,-9.6922,-0.48899,4.1332,-0.48461,-0.82554,0.83489,53.209
-1.9742,-20.868,-6.2475,-0.57252,3.5392,-0.31237,-1.3912,0.72175,89.669
-1.1477,-17.535,-1.1513,-0.33283,3.7726,-0.057565,-1.169,0.76621,75.344
0.39462,-16.243,2.3571,0.11444,3.863,0.11786,-1.0829,0.78343,69.794
1.5425,-16.55,1.2314,0.44733,3.8415,0.061569,-1.1033,0.77934,71.112
0.66525,-11.776,-0.31371,0.19292,4.1757,-0.015686,-0.78509,0.84298,50.602
0.48476,-11.696,4.1365,0.14058,4.1812,0.20683,-0.77976,0.84405,50.258
0.096505,-13.785,-3.9502,0.027987,4.035,-0.19751,-0.91901,0.8162,59.233
-0.21186,-18.846,-2.5208,-0.06144,3.6808,-0.12604,-1.2564,0.74872,80.978
-0.82705,-12.93,0.45063,-0.23984,4.0949,0.022531,-0.86197,0.82761,55.557
0.29128,-12.552,-6.4503,0.084471,4.1214,-0.32252,-0.8368,0.83264,53.934
-2.5861,-19.466,-14.784,-0.74997,3.6374,-0.73919,-1.2977,0.74045,83.644
1.4527,-14.124,-0.13083,0.42128,4.0113,-0.0065416,-0.94161,0.81168,60.69
-0.58324,-11.968,-3.7925,-0.16914,4.1622,-0.18962,-0.79789,0.84042,51.426
0.61234,-12.767,-4.2574,0.17758,4.1063,-0.21287,-0.85115,0.82977,54.86
1.8304,-15.999,2.1558,0.53083,3.88,0.10779,-1.0666,0.78668,68.747
-2.5896,-23.78,-27.834,-0.75098,3.3354,-1.3917,-1.5854,0.68293,102.18
-1.0739,-13.404,-0.50199,-0.31144,4.0617,-0.025099,-0.89359,0.82128,57.595
1.6768,-21.504,-6.8582,0.48628,3.4947,-0.34291,-1.4336,0.71328,92.4
1.8367,-17.541,0.4441,0.53264,3.7721,0.022205,-1.1694,0.76612,75.373
1.1455,-14.761,-0.68648,0.33219,3.9668,-0.034324,-0.98404,0.80319,63.425
