% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
1.5868e-14,-3.1639,0,0,0.89394,0,-0.94918,0.48502,4.543
0,-4.4445,0,0,0.50977,0,-1.3333,0.27658,6.3818
-1.5868e-14,-2.8483,0,0,0.98861,0,-0.8545,0.53638,4.0899
0,-3.4998,0,0,0.79318,0,-1.0499,0.43035,5.0253
0,-2.952,0,0,0.95752,0,-0.88559,0.51951,4.2387
0,-4.3638,0,0,0.53396,0,-1.3092,0.28971,6.266
-1.5868e-14,-3.4185,0,0,0.81756,0,-1.0256,0.44357,4.9086
1.5868e-14,-2.8344,0,0,0.9928,0,-0.85032,0.53865,4.0699
0,-4.8679,0,0,0.38274,0,-1.4604,0.20766,6.9898
0,-4.5868,0,0,0.46708,0,-1.376,0.25342,6.5861
-1.5868e-14,-3.0334,0,0,0.93309,0,-0.91003,0.50625,4.3557
-3.1736e-14,-3.6618,0,0,0.74458,0,-1.0985,0.40398,5.2579
0,-2.9748,0,0,0.95067,0,-0.89244,0.5158,4.2715
-1.5868e-14,-3.2793,0,0,0.85932,0,-0.98379,0.46623,4.7087
0,-3.2726,0,0,0.86133,0,-0.98179,0.46732,4.6991
-1.5868e-14,-3.256,0,0,0.86632,0,-0.9768,0.47003,4.6752
-1.5868e-14,-3.2965,0,0,0.85416,0,-0.98896,0.46343,4.7334
-1.5868e-14,-3.2616,0,0,0.86463,0,-0.97849,0.46911,4.6833
1.5868e-14,-3.3653,0,0,0.83354,0,-1.0096,0.45225,4.8321
0,-3.0305,0,0,0.93396,0,-0.90916,0.50673,4.3515
-1.5868e-14,-3.5082,0,0,0.79066,0,-1.0525,0.42898,5.0374
1.5868e-14,-2.734,0,0,1.0229,0,-0.8202,0.55499,3.9257
0,-3.3866,0,0,0.82712,0,-1.016,0.44876,4.8628
0,-3.4281,0,0,0.81467,0,-1.0284,0.44201,4.9224
-1.5868e-14,-2.9745,0,0,0.95076,0,-0.89236,0.51584,4.2711
1.5868e-14,-3.2221,0,0,0.87647,0,-0.96664,0.47554,4.6266
0,-3.0642,0,0,0.92385,0,-0.91926,0.50125,4.3999
1.5868e-14,-3.3819,0,0,0.82855,0,-1.0146,0.44954,4.856
0,-2.8463,0,0,0.98924,0,-0.85388,0.53672,4.0869
0,-4.0705,0,0,0.62196,0,-1.2212,0.33745,5.8448
-1.5868e-14,-3.0851,0,0,0.91758,0,-0.92553,0.49784,4.4299
-1.5868e-14,-3.9277,0,0,0.66479,0,-1.1783,0.36069,5.6398
-1.5868e-14,-3.8712,0,0,0.68175,0,-1.1614,0.36989,5.5586
-1.5868e-14,-3.0886,0,0,0.91654,0,-0.92658,0.49727,4.4349
1.5868e-14,-3.8228,0,0,0.69628,0,-1.1468,0.37777,5.4891
-1.5868e-14,-3.3433,0,0,0.84014,0,-1.003,0.45582,4.8006
1.5868e-14,-3.6923,0,0,0.73543,0,-1.1077,0.39901,5.3017
-1.5868e-14,-3.152,0,0,0.89751,0,-0.94561,0.48695,4.5259
-1.5868e-14,-3.1869,0,0,0.88705,0,-0.95607,0.48128,4.576
-1.5868e-14,-2.8933,0,0,0.97513,0,-0.86798,0.52907,4.1544
0,-2.9169,0,0,0.96805,0,-0.87507,0.52522,4.1883
0,-2.5332,0,0,1.0831,0,-0.75997,0.58767,3.6374
0,-2.7223,0,0,1.0264,0,-0.81668,0.5569,3.9089
-1.5868e-14,-2.9061,0,0,0.9713,0,-0.87182,0.52699,4.1728
0,-2.714,0,0,1.0289,0,-0.81419,0.55825,3.897
-1.5868e-14,-2.7959,0,0,1.0043,0,-0.83877,0.54492,4.0146
0,-3.3219,0,0,0.84654,0,-0.99657,0.4593,4.7699
-1.5868e-14,-3.7448,0,0,0.71968,0,-1.1234,0.39047,5.3771
0,-2.7124,0,0,1.0294,0,-0.81371,0.55851,3.8947
0,-4.4582,0,0,0.50565,0,-1.3375,0.27434,6.4015
1.5868e-14,-3.2182,0,0,0.87766,0,-0.96546,0.47618,4.621
0,-3.1495,0,0,0.89827,0,-0.94484,0.48737,4.5223
1.5868e-14,-2.99,0,0,0.9461,0,-0.89701,0.51332,4.2934
0,-3.0811,0,0,0.91878,0,-0.92434,0.49849,4.4242
1.5868e-14,-3.6459,0,0,0.74934,0,-1.0938,0.40656,5.2351
0,-3.5104,0,0,0.78999,0,-1.0531,0.42862,5.0406
0,-3.0819,0,0,0.91855,0,-0.92457,0.49837,4.4253
-1.5868e-14,-4.0446,0,0,0.62975,0,-1.2134,0.34168,5.8075
0,-3.0769,0,0,0.92003,0,-0.92308,0.49917,4.4182
-1.5868e-14,-4.3818,0,0,0.52857,0,-1.3145,0.28678,6.2918
-1.5868e-14,-3.7099,0,0,0.73014,0,-1.113,0.39614,5.3271
0,-3.1594,0,0,0.8953,0,-0.94782,0.48575,4.5365
0,-3.1433,0,0,0.90013,0,-0.94299,0.48837,4.5134
0,-3.1344,0,0,0.9028,0,-0.94032,0.48982,4.5007
1.5868e-14,-3.2107,0,0,0.87991,0,-0.96321,0.4774,4.6102
0,-3.0327,0,0,0.93331,0,-0.9098,0.50638,4.3546
-1.5868e-14,-3.0108,0,0,0.93986,0,-0.90325,0.50993,4.3232
-1.5868e-14,-3.1611,0,0,0.89478,0,-0.94834,0.48547,4.539
-1.5868e-14,-2.6757,0,0,1.0404,0,-0.8027,0.56449,3.842
0,-3.2264,0,0,0.87518,0,-0.96793,0.47484,4.6328
0,-2.8058,0,0,1.0014,0,-0.84175,0.5433,4.0289
1.5868e-14,-3.1804,0,0,0.88901,0,-0.95411,0.48234,4.5666
-1.5868e-14,-2.7063,0,0,1.0312,0,-0.8119,0.5595,3.886
0,-3.7553,0,0,0.71653,0,-1.1266,0.38876,5.3922
0,-3.295,0,0,0.85463,0,-0.98849,0.46368,4.7312
1.5868e-14,-3.1128,0,0,0.90927,0,-0.93385,0.49333,4.4697
-1.5868e-14,-3.0873,0,0,0.91694,0,-0.92618,0.49749,4.433
0,-2.781,0,0,1.0088,0,-0.8343,0.54734,3.9932
0,-3.4465,0,0,0.80916,0,-1.034,0.43902,4.9488
0,-3.0469,0,0,0.92904,0,-0.91408,0.50406,4.375
1.5868e-14,-3.2596,0,0,0.86523,0,-0.97788,0.46944,4.6804
0,-2.9079,0,0,0.97076,0,-0.87236,0.52669,4.1754
0,-3.0972,0,0,0.91397,0,-0.92915,0.49588,4.4472
-1.5868e-14,-3.2508,0,0,0.86788,0,-0.97524,0.47087,4.6678
1.5868e-14,-3.4559,0,0,0.80636,0,-1.0368,0.4375,4.9622
-1.5868e-14,-2.854,0,0,0.98691,0,-0.8562,0.53546,4.098
0,-3.1712,0,0,0.89174,0,-0.95137,0.48382,4.5536
-1.5868e-14,-3.0445,0,0,0.92976,0,-0.91336,0.50445,4.3716
0,-2.8154,0,0,0.99848,0,-0.84463,0.54174,4.0427
-1.5868e-14,-3.5617,0,0,0.7746,0,-1.0685,0.42027,5.1142
1.5868e-14,-3.3217,0,0,0.8466,0,-0.99651,0.45933,4.7696
-3.1736e-14,-4.0271,0,0,0.63497,0,-1.2081,0.34451,5.7825
1.5868e-14,-2.8274,0,0,0.9949,0,-0.84822,0.53979,4.0598
0,-2.6745,0,0,1.0408,0,-0.80236,0.56467,3.8403
0,-3.0349,0,0,0.93266,0,-0.91046,0.50602,4.3577
1.5868e-14,-3.9719,0,0,0.65155,0,-1.1916,0.3535,5.7032
0,-2.885,0,0,0.97763,0,-0.86549,0.53042,4.1425
-1.5868e-14,-2.6214,0,0,1.0567,0,-0.78643,0.57332,3.7641
0,-3.1126,0,0,0.90933,0,-0.93379,0.49337,4.4694
0,-3.2155,0,0,0.87846,0,-0.96465,0.47662,4.6171
0,-3.1107,0,0,0.9099,0,-0.93322,0.49367,4.4667
1.5868e-14,-2.7628,0,0,1.0143,0,-0.82884,0.5503,3.9671
0,-2.7128,0,0,1.0293,0,-0.81383,0.55845,3.8952
0,-3.9688,0,0,0.65249,0,-1.1906,0.35401,5.6987
-1.5868e-14,-3.1886,0,0,0.88653,0,-0.95658,0.481,4.5785
3.1736e-14,-3.3394,0,1.4827e-14,0.8413,0,-1.0018,0.45645,4.795
-1.5868e-14,-3.1674,0,0,0.89288,0,-0.95023,0.48444,4.5481
0,-3.1296,0,0,0.90425,0,-0.93887,0.49061,4.4937
1.5868e-14,-3.734,0,0,0.72291,0,-1.1202,0.39222,5.3617
0,-3.155,0,0,0.89662,0,-0.94649,0.48647,4.5302
-1.5868e-14,-3.204,0,0,0.88191,0,-0.9612,0.47849,4.6006
0,-2.4837,0,0,1.098,0,-0.74512,0.59573,3.5664
1.5868e-14,-3.3794,0,0,0.8293,0,-1.0138,0.44995,4.8524
0,-3.4939,0,0,0.79496,0,-1.0482,0.43131,5.0168
0,-2.6336,0,0,1.053,0,-0.79009,0.57133,3.7816
1.5868e-14,-3.1015,0,0,0.91268,0,-0.93044,0.49518,4.4533
-1.5868e-14,-2.9303,0,0,0.96402,0,-0.8791,0.52304,4.2076
0,-2.7319,0,0,1.0236,0,-0.81956,0.55534,3.9227
0,-3.092,0,0,0.91551,0,-0.92761,0.49672,4.4398
0,-3.454,0,0,0.80691,0,-1.0362,0.4378,4.9596
0,-3.1872,0,0,0.88695,0,-0.95617,0.48122,4.5765
0,-3.1164,0,0,0.90819,0,-0.93493,0.49275,4.4748
0,-3.9326,0,0,0.66333,0,-1.1798,0.35989,5.6468
0,-3.3622,0,0,0.83445,0,-1.0087,0.45274,4.8278
0,-2.9116,0,0,0.96964,0,-0.87348,0.52609,4.1807
-1.5868e-14,-2.7876,0,0,1.0068,0,-0.83629,0.54626,4.0027
0,-2.7553,0,0,1.0165,0,-0.8266,0.55152,3.9563
0,-2.9527,0,0,0.95729,0,-0.88582,0.51939,4.2398
1.5868e-14,-3.1574,0,0,0.89591,0,-0.94721,0.48608,4.5336
1.5868e-14,-3.0504,0,0,0.92799,0,-0.91512,0.50349,4.38
0,-3.2258,0,0,0.87538,0,-0.96773,0.47495,4.6319
-1.5868e-14,-3.362,0,0,0.83452,0,-1.0086,0.45278,4.8275
-1.5868e-14,-2.7583,0,0,1.0156,0,-0.8275,0.55103,3.9607
0,-2.7564,0,0,1.0162,0,-0.82691,0.55135,3.9578
0,-3.2127,0,0,0.8793,0,-0.96382,0.47707,4.6131
1.5868e-14,-2.8997,0,0,0.9732,0,-0.86992,0.52802,4.1637
0,-2.7709,0,0,1.0118,0,-0.83127,0.54899,3.9787
0,-3.5027,0,0,0.7923,0,-1.0508,0.42987,5.0295
0,-2.6192,0,0,1.0574,0,-0.78575,0.57368,3.7608
1.5868e-14,-3.3514,0,0,0.83771,0,-1.0054,0.45451,4.8122
-1.5868e-14,-3.4619,0,0,0.80455,0,-1.0386,0.43651,4.9709
-1.5868e-14,-2.911,0,0,0.96982,0,-0.8733,0.52618,4.1799
-1.5868e-14,-3.7413,0,0,0.72072,0,-1.1224,0.39103,5.3721
-1.5868e-14,-2.9287,0,0,0.96452,0,-0.8786,0.52331,4.2052
0,-3.6253,0,0,0.75552,0,-1.0876,0.40991,5.2056
1.5868e-14,-2.6361,0,0,1.0523,0,-0.79084,0.57092,3.7852
1.5868e-14,-2.8884,0,0,0.97661,0,-0.86651,0.52987,4.1474
1.5868e-14,-3.3176,0,0,0.84784,0,-0.99528,0.46,4.7637
1.5868e-14,-3.3402,0,0,0.84106,0,-1.0021,0.45632,4.7962
-1.5868e-14,-3.2439,0,0,0.86994,0,-0.97318,0.47199,4.6579
0,-4.3798,0,0,0.52916,0,-1.314,0.2871,6.289
0,-3.2264,0,0,0.87519,0,-0.96792,0.47484,4.6328
