% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-180.78,0,0,51.001,0,-48.999,0.51001,234.52
1.5868e-14,-140.08,0,0,39.519,0,-60.481,0.39519,289.48
0,-171.31,0,0,48.329,0,-51.671,0.48329,247.31
0,-193.86,0,0,54.69,0,-45.31,0.5469,216.87
0,-144.4,0,0,40.738,0,-59.262,0.40738,283.64
0,-171.57,0,0,48.402,0,-51.598,0.48402,246.96
0,-167.44,0,0,47.238,0,-52.762,0.47238,252.54
0,-168.46,0,0,47.524,0,-52.476,0.47524,251.16
-1.5868e-14,-216.51,0,0,61.079,0,-38.921,0.61079,186.29
0,-135.86,0,0,38.327,0,-61.673,0.38327,295.19
0,-142.34,0,0,40.156,0,-59.844,0.40156,286.43
0,-161.96,0,0,45.69,0,-54.31,0.4569,259.94
-1.5868e-14,-157.08,0,0,44.314,0,-55.686,0.44314,266.53
0,-197.22,0,0,55.638,0,-44.362,0.55638,212.33
0,-149.53,0,0,42.185,0,-57.815,0.42185,276.72
0,-177.73,0,0,50.14,0,-49.86,0.5014,238.64
1.5868e-14,-188.52,0,0,53.182,0,-46.818,0.53182,224.08
-1.5868e-14,-139.42,0,0,39.333,0,-60.667,0.39333,290.37
-1.5868e-14,-195.54,0,0,55.163,0,-44.837,0.55163,214.6
-1.5868e-14,-154.66,0,0,43.632,0,-56.368,0.43632,269.79
-1.5868e-14,-159.43,0,0,44.977,0,-55.023,0.44977,263.36
0,-201.14,0,0,56.743,0,-43.257,0.56743,207.04
0,-167.19,0,0,47.166,0,-52.834,0.47166,252.88
0,-140.79,0,0,39.717,0,-60.283,0.39717,288.53
0,-158.36,0,0,44.676,0,-55.324,0.44676,264.79
0,-160.74,0,0,45.348,0,-54.652,0.45348,261.58
0,-333.29,0,0,94.024,0,-5.9756,0.94024,28.601
0,-131.36,0,0,37.057,0,-62.943,0.37057,301.26
-1.5868e-14,-179.57,0,0,50.659,0,-49.341,0.50659,236.16
-1.5868e-14,-203.28,0,0,57.349,0,-42.651,0.57349,204.14
-1.5868e-14,-128.74,0,0,36.318,0,-63.682,0.36318,304.8
0,-175.69,0,0,49.564,0,-50.436,0.49564,241.4
1.5868e-14,-194.15,0,0,54.773,0,-45.227,0.54773,216.47
0,-173.07,0,0,48.826,0,-51.174,0.48826,244.93
0,-194,0,0,54.729,0,-45.271,0.54729,216.68
0,-151.98,0,0,42.876,0,-57.124,0.42876,273.41
-1.5868e-14,-149.14,0,0,42.074,0,-57.926,0.42074,277.25
0,-144.57,0,0,40.785,0,-59.215,0.40785,283.42
-1.5868e-14,-229.08,0,0,64.626,0,-35.374,0.64626,169.31
-1.5868e-14,-170.83,0,0,48.194,0,-51.806,0.48194,247.96
0,-188.75,0,0,53.25,0,-46.75,0.5325,223.76
0,-158.76,0,0,44.787,0,-55.213,0.44787,264.27
-1.5868e-14,-150.65,0,0,42.5,0,-57.5,0.425,275.21
-1.5868e-14,-130.15,0,0,36.716,0,-63.284,0.36716,302.89
-1.5868e-14,-163.11,0,0,46.016,0,-53.984,0.46016,258.38
0,-181.33,0,0,51.154,0,-48.846,0.51154,233.79
0,-185.31,0,0,52.279,0,-47.721,0.52279,228.41
-1.5868e-14,-181.2,0,0,51.12,0,-48.88,0.5112,233.96
0,-163.37,0,0,46.088,0,-53.912,0.46088,258.04
0,-154.65,0,0,43.628,0,-56.372,0.43628,269.81
-1.5868e-14,-179.49,0,0,50.635,0,-49.365,0.50635,236.27
-1.5868e-14,-162.48,0,0,45.836,0,-54.164,0.45836,259.24
-1.5868e-14,-284.36,0,0,80.222,0,-19.778,0.80222,94.665
-1.5868e-14,-152.36,0,0,42.984,0,-57.016,0.42984,272.9
-1.5868e-14,-179.4,0,0,50.611,0,-49.389,0.50611,236.39
0,-139.46,0,0,39.343,0,-60.657,0.39343,290.32
-1.5868e-14,-170.31,0,0,48.047,0,-51.953,0.48047,248.66
0,-164.72,0,0,46.469,0,-53.531,0.46469,256.22
0,-183.96,0,0,51.897,0,-48.103,0.51897,230.24
0,-128.58,0,0,36.275,0,-63.725,0.36275,305.01
0,-230.46,0,0,65.015,0,-34.985,0.65015,167.45
-1.5868e-14,-139.41,0,0,39.329,0,-60.671,0.39329,290.39
0,-204.26,0,0,57.623,0,-42.377,0.57623,202.83
