% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-469.31,0,0,47.791,0,-140.79,0.25342,673.87
-1.5868e-14,-310.37,0,0,95.471,0,-93.112,0.50625,445.66
-3.1736e-14,-374.67,0,0,76.184,0,-112.4,0.40398,537.98
0,-304.38,0,0,97.271,0,-91.313,0.5158,437.05
-1.5868e-14,-335.53,0,0,87.924,0,-100.66,0.46623,481.78
0,-334.85,0,0,88.129,0,-100.45,0.46732,480.8
-1.5868e-14,-333.15,0,0,88.64,0,-99.944,0.47003,478.36
-1.5868e-14,-337.29,0,0,87.396,0,-101.19,0.46343,484.31
-1.5868e-14,-333.72,0,0,88.467,0,-100.12,0.46911,479.19
1.5868e-14,-344.32,0,0,85.286,0,-103.3,0.45225,494.41
0,-310.08,0,0,95.56,0,-93.023,0.50673,445.24
-1.5868e-14,-358.95,0,0,80.898,0,-107.68,0.42898,515.41
1.5868e-14,-279.73,0,0,104.66,0,-83.92,0.55499,401.67
0,-346.51,0,0,84.629,0,-103.95,0.44876,497.55
0,-350.76,0,0,83.355,0,-105.23,0.44201,503.65
-1.5868e-14,-304.35,0,0,97.279,0,-91.304,0.51584,437.01
1.5868e-14,-329.68,0,0,89.679,0,-98.904,0.47554,473.39
0,-313.52,0,0,94.526,0,-94.057,0.50125,450.18
1.5868e-14,-346.03,0,0,84.775,0,-103.81,0.44954,496.86
0,-291.22,0,0,101.22,0,-87.367,0.53672,418.16
0,-416.48,0,0,63.638,0,-124.95,0.33745,598.03
-1.5868e-14,-315.66,0,0,93.885,0,-94.698,0.49784,453.25
-1.5868e-14,-401.88,0,0,68.02,0,-120.56,0.36069,577.05
-1.5868e-14,-396.09,0,0,69.755,0,-118.83,0.36989,568.75
-1.5868e-14,-316.02,0,0,93.778,0,-94.806,0.49727,453.77
1.5868e-14,-391.14,0,0,71.241,0,-117.34,0.37777,561.63
-1.5868e-14,-342.07,0,0,85.961,0,-102.62,0.45582,491.18
1.5868e-14,-377.79,0,0,75.247,0,-113.34,0.39901,542.46
-1.5868e-14,-322.51,0,0,91.831,0,-96.752,0.48695,463.08
-1.5868e-14,-326.07,0,0,90.761,0,-97.822,0.48128,468.21
-1.5868e-14,-296.03,0,0,99.773,0,-88.81,0.52907,425.07
0,-298.45,0,0,99.048,0,-89.535,0.52522,428.54
0,-259.19,0,0,110.83,0,-77.758,0.58767,372.17
0,-278.54,0,0,105.02,0,-83.561,0.5569,399.95
-1.5868e-14,-297.34,0,0,99.381,0,-89.202,0.52699,426.95
0,-277.69,0,0,105.28,0,-83.306,0.55825,398.73
-1.5868e-14,-286.07,0,0,102.76,0,-85.821,0.54492,410.77
0,-339.89,0,0,86.616,0,-101.97,0.4593,488.04
-1.5868e-14,-383.16,0,0,73.636,0,-114.95,0.39047,550.17
0,-277.52,0,0,105.33,0,-83.257,0.55851,398.49
0,-456.15,0,0,51.737,0,-136.85,0.27434,654.99
1.5868e-14,-329.28,0,0,89.8,0,-98.783,0.47618,472.8
0,-322.25,0,0,91.909,0,-96.674,0.48737,462.71
1.5868e-14,-305.93,0,0,96.803,0,-91.78,0.51332,439.29
0,-315.25,0,0,94.007,0,-94.576,0.49849,452.67
1.5868e-14,-373.04,0,0,76.671,0,-111.91,0.40656,535.65
0,-359.18,0,0,80.83,0,-107.75,0.42862,515.74
0,-315.33,0,0,93.983,0,-94.6,0.49837,452.78
-1.5868e-14,-413.83,0,0,64.434,0,-124.15,0.34168,594.21
0,-314.83,0,0,94.135,0,-94.448,0.49917,452.05
-1.5868e-14,-448.34,0,0,54.082,0,-134.5,0.28678,643.76
-1.5868e-14,-379.59,0,0,74.706,0,-113.88,0.39614,545.05
0,-323.26,0,0,91.605,0,-96.978,0.48575,464.17
0,-321.61,0,0,92.099,0,-96.484,0.48837,461.8
0,-320.7,0,0,92.372,0,-96.211,0.48982,460.5
1.5868e-14,-328.51,0,0,90.03,0,-98.553,0.4774,471.7
0,-310.3,0,0,95.494,0,-93.089,0.50638,445.55
-1.5868e-14,-308.06,0,0,96.165,0,-92.419,0.50993,442.34
-1.5868e-14,-323.44,0,0,91.552,0,-97.031,0.48547,464.42
-1.5868e-14,-273.77,0,0,106.45,0,-82.131,0.56449,393.1
0,-330.12,0,0,89.547,0,-99.036,0.47484,474.02
0,-287.09,0,0,102.46,0,-86.126,0.5433,412.23
1.5868e-14,-325.41,0,0,90.961,0,-97.622,0.48234,467.25
-1.5868e-14,-276.9,0,0,105.51,0,-83.071,0.5595,397.6
0,-384.23,0,0,73.314,0,-115.27,0.38876,551.71
0,-337.13,0,0,87.443,0,-101.14,0.46368,484.09
1.5868e-14,-318.5,0,0,93.034,0,-95.549,0.49333,457.33
-1.5868e-14,-315.88,0,0,93.819,0,-94.764,0.49749,453.57
0,-284.55,0,0,103.22,0,-85.364,0.54734,408.58
0,-352.64,0,0,82.791,0,-105.79,0.43902,506.35
0,-311.75,0,0,95.057,0,-93.526,0.50406,447.64
1.5868e-14,-333.52,0,0,88.528,0,-100.05,0.46944,478.89
0,-297.52,0,0,99.326,0,-89.257,0.52669,427.21
0,-316.89,0,0,93.515,0,-95.068,0.49588,455.03
-1.5868e-14,-332.61,0,0,88.799,0,-99.784,0.47087,477.6
1.5868e-14,-353.6,0,0,82.505,0,-106.08,0.4375,507.72
-1.5868e-14,-292.01,0,0,100.98,0,-87.604,0.53546,419.3
0,-324.47,0,0,91.241,0,-97.342,0.48382,465.91
