% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-6.3742,-268.06,-221.37,-1.8485,56.236,-11.068,-10.722,0.85704,1151.8
10.286,-515,-400,2.983,38.95,-20,-20.6,0.72533,2212.9
-11.658,-241.02,-40.758,-3.3809,58.128,-2.0379,-9.6409,0.87145,1035.7
-4.7303,-284.7,-3.3174,-1.3718,55.071,-0.16587,-11.388,0.84816,1223.3
7.5306,-200.73,-48.903,2.1839,60.949,-2.4452,-8.029,0.89295,862.5
0.079312,-161.48,-33.866,0.023,63.696,-1.6933,-6.4593,0.91388,693.88
7.6116,-264.43,-147.48,2.2074,56.49,-7.374,-10.577,0.85897,1136.2
-30.673,-214.72,-99.607,-8.8952,59.97,-4.9803,-8.5887,0.88548,922.62
-10.583,-148.28,-26.041,-3.069,64.621,-1.302,-5.9311,0.92092,637.13
7.013,-204.81,-50.753,2.0338,60.663,-2.5376,-8.1926,0.89077,880.07
13.735,-253.48,-39.488,3.983,57.256,-1.9744,-10.139,0.86481,1089.2
5.8603,-216.5,28.294,1.6995,59.845,1.4147,-8.66,0.88453,930.27
-4.7783,-263.94,1.4498,-1.3857,56.524,0.072489,-10.557,0.85923,1134.1
-23.08,-236.42,-173.2,-6.6932,58.45,-8.66,-9.457,0.87391,1015.9
9.4383,-311.83,33.973,2.7371,53.172,1.6986,-12.473,0.83369,1339.9
28.224,-226.26,102.01,8.1851,59.162,5.1007,-9.0504,0.87933,972.22
-7.2152,-175.09,-50.823,-2.0924,62.744,-2.5411,-7.0036,0.90662,752.35
-6.4802,-219.94,-57.23,-1.8793,59.604,-2.8615,-8.7975,0.8827,945.05
-11.903,-178.82,-27.333,-3.452,62.483,-1.3667,-7.1527,0.90463,768.36
-3.1815,-217.1,-27.396,-0.92263,59.803,-1.3698,-8.684,0.88421,932.86
11.022,-153.05,43.559,3.1963,64.286,2.178,-6.1221,0.91837,657.65
10.593,-274.06,-68.75,3.072,55.816,-3.4375,-10.962,0.85383,1177.6
-27.164,-322.25,0.77834,-7.8774,52.442,0.038917,-12.89,0.82813,1384.7
-11.947,-312.49,-21.107,-3.4646,53.126,-1.0554,-12.5,0.83334,1342.7
29.421,-230.53,28.397,8.5321,58.863,1.4199,-9.2212,0.87705,990.57
41.698,-215.74,58.996,12.092,59.898,2.9498,-8.6297,0.88494,927.02
-5.5427,-170.55,-58.461,-1.6074,63.062,-2.9231,-6.8219,0.90904,732.83
3.3893,-202.34,20.992,0.98291,60.836,1.0496,-8.0936,0.89209,869.43
1.6383,-202.32,-5.8866,0.4751,60.837,-0.29433,-8.0929,0.8921,869.36
-5.7354,-206.06,-102.42,-1.6633,60.576,-5.1212,-8.2425,0.8901,885.43
13.17,-411.08,63.496,3.8192,46.224,3.1748,-16.443,0.78076,1766.4
-2.5937,-168.59,-4.8691,-0.75216,63.199,-0.24345,-6.7437,0.91008,724.42
7.3894,-161.68,-50.193,2.1429,63.682,-2.5097,-6.4673,0.91377,694.73
-33.826,-264.08,-121.69,-9.8096,56.515,-6.0843,-10.563,0.85916,1134.7
13.099,-258.65,45.743,3.7988,56.894,2.2871,-10.346,0.86205,1111.4
-15.671,-236.22,-122.91,-4.5447,58.464,-6.1454,-9.4489,0.87401,1015
-14.383,-181.3,-173.72,-4.1711,62.309,-8.6858,-7.252,0.90331,779.02
-8.193,-170.78,-63.247,-2.376,63.045,-3.1623,-6.8311,0.90892,733.82
6.0687,-263.27,105.18,1.7599,56.571,5.2588,-10.531,0.85959,1131.3
8.3565,-206.25,13.067,2.4234,60.563,0.65337,-8.2498,0.89,886.21
-12.097,-199.27,-100.99,-3.508,61.051,-5.0493,-7.9706,0.89372,856.22
-11.346,-186.09,-43.519,-3.2905,61.974,-2.1759,-7.4435,0.90075,799.6
0.67199,-208.07,-133.6,0.19488,60.435,-6.6801,-8.3227,0.88903,894.04
25.211,-171.56,21.782,7.3112,62.991,1.0891,-6.8625,0.9085,737.19
0.78539,-234.9,-134.87,0.22776,58.557,-6.7437,-9.396,0.87472,1009.3
-8.2122,-281.52,117.44,-2.3815,55.294,5.8719,-11.261,0.84986,1209.6
0.26142,-242.03,16.138,0.075813,58.058,0.8069,-9.6814,0.87092,1040
-11.138,-304.62,-248.51,-3.2301,53.677,-12.426,-12.185,0.83754,1308.9
10.248,-198.94,-11.532,2.972,61.074,-0.57658,-7.9577,0.8939,854.84
21.474,-324.04,-8.4537,6.2274,52.318,-0.42269,-12.961,0.82718,1392.3
24.109,-180.58,19.366,6.9915,62.359,0.96828,-7.2231,0.90369,775.93
-0.89893,-168.93,-58.701,-0.26069,63.175,-2.9351,-6.7571,0.90991,725.87
-20.289,-442.59,-298.39,-5.8839,44.019,-14.92,-17.704,0.76395,1901.8
2.7536,-184.94,-94.203,0.79853,62.054,-4.7102,-7.3976,0.90136,794.67
7.0443,-188.7,-89.574,2.0428,61.791,-4.4787,-7.548,0.89936,810.82
24.154,-174.19,-65.289,7.0046,62.807,-3.2644,-6.9677,0.9071,748.49
-7.5464,-205.27,-63.033,-2.1885,60.631,-3.1517,-8.2107,0.89052,882.02
-0.85591,-229.87,-73.376,-0.24821,58.909,-3.6688,-9.1949,0.8774,987.74
16.51,-253.71,-37.879,4.788,57.24,-1.894,-10.148,0.86469,1090.2
-5.5221,-264.39,22.189,-1.6014,56.492,1.1094,-10.576,0.85899,1136.1
-4.7628,-153.24,-30.901,-1.3812,64.273,-1.5451,-6.1295,0.91827,658.45
36.277,-345.59,-52.342,10.52,50.809,-2.6171,-13.824,0.81568,1485
25.624,-300.72,29.95,7.4311,53.95,1.4975,-12.029,0.83962,1292.2
2.2376,-237.15,-99.629,0.64891,58.399,-4.9814,-9.4862,0.87352,1019
-12.162,-189.79,-84.726,-3.527,61.715,-4.2363,-7.5915,0.89878,815.49
-6.0958,-196.98,39.38,-1.7678,61.212,1.969,-7.8791,0.89495,846.39
8.0718,-168.81,-48.243,2.3408,63.183,-2.4121,-6.7523,0.90997,725.35
-23.296,-235.78,-191.66,-6.7559,58.496,-9.5828,-9.431,0.87425,1013.1
20.261,-225.76,33.464,5.8756,59.197,1.6732,-9.0302,0.8796,970.05
20.381,-185.92,50.347,5.9106,61.985,2.5174,-7.4369,0.90084,798.89
-0.92814,-273.87,-20.119,-0.26916,55.829,-1.006,-10.955,0.85393,1176.8
-13.167,-179.14,-74.196,-3.8186,62.46,-3.7098,-7.1656,0.90446,769.75
-12.497,-182.65,3.8688,-3.624,62.214,0.19344,-7.3061,0.90259,784.84
14.72,-217,-27.921,4.2687,59.81,-1.396,-8.6801,0.88426,932.44
-7.8849,-199.7,-15.592,-2.2866,61.021,-0.77962,-7.9879,0.89349,858.08
24.107,-234.92,39.616,6.991,58.556,1.9808,-9.3967,0.87471,1009.4
2.4988,-151.93,37.539,0.72466,64.365,1.8769,-6.0771,0.91897,652.82
4.5241,-165.61,-51.239,1.312,63.407,-2.562,-6.6246,0.91167,711.63
18.28,-150.91,-80.582,5.3012,64.436,-4.0291,-6.0363,0.91952,648.44
12.947,-210.42,-23.9,3.7547,60.271,-1.195,-8.4167,0.88778,904.14
-11.867,-354.23,-137.16,-3.4415,50.204,-6.8578,-14.169,0.81108,1522.1
11.247,-212.02,-38.043,3.2617,60.158,-1.9022,-8.4809,0.88692,911.04
4.2607,-229.33,34.74,1.2356,58.947,1.737,-9.1732,0.87769,985.41
-28.071,-286.18,-228.95,-8.1405,54.968,-11.447,-11.447,0.84737,1229.7
1.504,-153.8,-14.224,0.43617,64.234,-0.71119,-6.152,0.91797,660.86
20.705,-168.97,14.434,6.0045,63.172,0.72172,-6.7589,0.90988,726.06
-10.686,-393.3,-95.786,-3.0989,47.469,-4.7893,-15.732,0.79024,1690
-12.976,-222.14,21.593,-3.7631,59.45,1.0796,-8.8857,0.88152,954.52
-15.039,-243.2,38.532,-4.3614,57.976,1.9266,-9.7282,0.87029,1045
4.3439,-214.45,19.921,1.2597,59.989,0.99607,-8.5779,0.88563,921.45
-5.6087,-240.13,-81.412,-1.6265,58.191,-4.0706,-9.6053,0.87193,1031.8
-6.4172,-547.69,-259.54,-1.861,36.662,-12.977,-21.908,0.7079,2353.4
-21.87,-289.79,-3.1973,-6.3422,54.715,-0.15986,-11.592,0.84545,1245.2
-5.7316,-203.62,5.8116,-1.6622,60.746,0.29058,-8.1449,0.8914,874.95
-4.3828,-267.72,-86.339,-1.271,56.26,-4.3169,-10.709,0.85722,1150.4
-19.004,-292.88,-29.722,-5.5111,54.498,-1.4861,-11.715,0.8438,1258.5
7.9317,-170.46,-25.575,2.3002,63.068,-1.2787,-6.8184,0.90909,732.45
0.45719,-194.54,-25.205,0.13259,61.382,-1.2602,-7.7815,0.89625,835.91
-2.4782,-193.54,-48.299,-0.71869,61.453,-2.4149,-7.7414,0.89678,831.6
-19.661,-284.57,-49.659,-5.7018,55.08,-2.483,-11.383,0.84823,1222.8
8.5836,-178.98,-25.246,2.4893,62.471,-1.2623,-7.1593,0.90454,769.07
12.624,-230.08,-16.503,3.661,58.894,-0.82514,-9.2032,0.87729,988.63
-5.9747,-317.18,-7.3229,-1.7327,52.797,-0.36615,-12.687,0.83084,1362.9
-12.331,-223.82,-166.09,-3.5759,59.333,-8.3045,-8.9527,0.88063,961.72
-2.7782,-173.03,-49.036,-0.80568,62.888,-2.4518,-6.9214,0.90771,743.51
9.9614,-311.77,-117.37,2.8888,53.176,-5.8683,-12.471,0.83372,1339.6
3.6995,-263.29,-155.79,1.0728,56.57,-7.7893,-10.531,0.85958,1131.3
-31.87,-202.47,-29.342,-9.2422,60.827,-1.4671,-8.0988,0.89202,869.99
-18.319,-244.69,-79.129,-5.3126,57.872,-3.9565,-9.7877,0.8695,1051.4
-6.3774,-273.65,-113.03,-1.8495,55.844,-5.6515,-10.946,0.85405,1175.9
-5.7888,-237.31,-2.1896,-1.6787,58.389,-0.10948,-9.4922,0.87344,1019.7
-3.3915,-146.85,-29.004,-0.98353,64.721,-1.4502,-5.8739,0.92168,630.99
17.563,-415.62,-11.119,5.0934,45.907,-0.55596,-16.625,0.77834,1785.9
7.7385,-243.73,-38.613,2.2442,57.939,-1.9306,-9.7492,0.87001,1047.3
-6.6092,-276.07,-93.553,-1.9167,55.675,-4.6777,-11.043,0.85276,1186.2
10.838,-273.68,-48.318,3.1431,55.843,-2.4159,-10.947,0.85404,1176
12.609,-219.52,-96.304,3.6566,59.634,-4.8152,-8.7808,0.88292,943.26
-15.46,-170.45,-53.514,-4.4833,63.068,-2.6757,-6.8182,0.90909,732.43
12.242,-202.27,-45.164,3.55,60.841,-2.2582,-8.0907,0.89212,869.12
-7.5449,-174.32,-86.792,-2.188,62.797,-4.3396,-6.9729,0.90703,749.05
-0.59341,-209.12,-41.607,-0.17209,60.361,-2.0804,-8.3649,0.88847,898.58
-13.099,-222.43,6.1395,-3.7988,59.43,0.30698,-8.8972,0.88137,955.76
-4.9084,-204.21,-43.321,-1.4234,60.705,-2.1661,-8.1684,0.89109,877.47
-2.3767,-318.34,-48.677,-0.68924,52.716,-2.4338,-12.734,0.83022,1367.9
-24.899,-360.32,-234.94,-7.2208,49.777,-11.747,-14.413,0.80783,1548.3
-29.074,-344.98,-153.52,-8.4316,50.851,-7.6761,-13.799,0.81601,1482.3
-16.721,-241.14,-85.964,-4.849,58.12,-4.2982,-9.6456,0.87139,1036.2
-11.013,-264.16,-120.31,-3.1938,56.509,-6.0154,-10.566,0.85912,1135.1
-10.275,-188.09,-41.868,-2.9799,61.834,-2.0934,-7.5237,0.89968,808.22
-2.471,-238.75,50.193,-0.7166,58.288,2.5096,-9.5499,0.87267,1025.9
10.41,-281.08,-8.9335,3.0188,55.324,-0.44667,-11.243,0.85009,1207.8
-8.7345,-251.36,44.269,-2.533,57.405,2.2134,-10.054,0.86594,1080.1
-0.50735,-248.85,-17.116,-0.14713,57.58,-0.85579,-9.954,0.86728,1069.3
-5.3292,-158.66,-13.322,-1.5455,63.894,-0.66608,-6.3465,0.91538,681.75
3.2,-252.68,3.7227,0.92801,57.313,0.18614,-10.107,0.86524,1085.7
22.129,-243.58,-51.068,6.4174,57.949,-2.5534,-9.7433,0.87009,1046.7
-8.6528,-234.15,-76.09,-2.5093,58.609,-3.8045,-9.3661,0.87512,1006.1
1.7846,-193.45,-3.9707,0.51755,61.459,-0.19854,-7.738,0.89683,831.23
0.12149,-205.41,-19.911,0.035231,60.622,-0.99557,-8.2163,0.89045,882.61
0.35463,-175.94,-19.001,0.10284,62.684,-0.95007,-7.0375,0.90617,755.99
5.0108,-194.68,22.402,1.4531,61.372,1.1201,-7.7874,0.89617,836.54
-16.63,-239.49,-78.95,-4.8227,58.236,-3.9475,-9.5795,0.87227,1029.1
17.54,-162.45,50.819,5.0865,63.628,2.541,-6.4981,0.91336,698.05
-12.299,-183.85,-73.991,-3.5667,62.13,-3.6996,-7.354,0.90195,789.98
-7.7886,-187.37,-217.48,-2.2587,61.884,-10.874,-7.4949,0.90007,805.12
6.8163,-183.19,-12.498,1.9767,62.177,-0.62489,-7.3276,0.9023,787.15
3.5148,-258.34,-113.32,1.0193,56.916,-5.6659,-10.334,0.86222,1110.1
25.589,-252.08,81.09,7.4209,57.355,4.0545,-10.083,0.86556,1083.2
6.7909,-228.99,-125.2,1.9694,58.97,-6.2601,-9.1598,0.87787,983.96
10.805,-235.31,-62.599,3.1333,58.528,-3.13,-9.4123,0.8745,1011.1
16.134,-252.26,-71.521,4.6789,57.341,-3.5761,-10.091,0.86546,1084
-15.176,-272.49,-8.1119,-4.4011,55.925,-0.40559,-10.9,0.85467,1170.9
-6.4902,-220.75,-68.876,-1.8822,59.547,-3.4438,-8.8302,0.88226,948.56
-59.878,-332.79,-723.24,-17.365,51.705,-36.162,-13.312,0.82251,1430
10.66,-222.78,-83.299,3.0914,59.405,-4.1649,-8.9114,0.88118,957.28
-42.182,-365.23,-145.87,-12.233,49.434,-7.2933,-14.609,0.80521,1569.4
2.0968,-331.7,-24.116,0.60807,51.781,-1.2058,-13.268,0.82309,1425.3
-1.3652,-242.36,-75.037,-0.3959,58.035,-3.7519,-9.6944,0.87074,1041.4
17.675,-167.88,12.711,5.1257,63.248,0.63555,-6.7153,0.91046,721.37
-18.188,-148.91,-2.6039,-5.2744,64.576,-0.1302,-5.9566,0.92058,639.87
-8.0853,-181.24,-93.61,-2.3447,62.313,-4.6805,-7.2495,0.90334,778.75
-62.739,-417.41,-79.149,-18.194,45.781,-3.9575,-16.696,0.77738,1793.6
6.5327,-281.13,-178.93,1.8945,55.321,-8.9466,-11.245,0.85006,1208
-23.891,-275,-24.895,-6.9283,55.75,-1.2447,-11,0.85333,1181.7
-7.3467,-276.91,-76.738,-2.1305,55.616,-3.8369,-11.077,0.85231,1189.9
0.85044,-217.05,-7.2523,0.24663,59.807,-0.36262,-8.682,0.88424,932.64
-21.286,-190.44,-67.538,-6.173,61.67,-3.3769,-7.6174,0.89843,818.28
8.5733,-204.81,-103.21,2.4863,60.663,-5.1606,-8.1926,0.89077,880.07
26.352,-310.51,-122.23,7.6422,53.264,-6.1113,-12.42,0.83439,1334.2
3.7309,-206.38,10.529,1.0819,60.553,0.52643,-8.2553,0.88993,886.81
-29.48,-310.7,-153.86,-8.5493,53.251,-7.6932,-12.428,0.83429,1335.1
-23.206,-299.11,-57.661,-6.7298,54.062,-2.883,-11.964,0.84047,1285.3
19.712,-231.36,66.463,5.7164,58.805,3.3232,-9.2544,0.87661,994.13
-3.7409,-247.77,-18.124,-1.0849,57.656,-0.90619,-9.9107,0.86786,1064.6
-5.1365,-155.84,67.194,-1.4896,64.091,3.3597,-6.2338,0.91688,669.65
10.711,-214.79,-18.986,3.1061,59.965,-0.94932,-8.5915,0.88545,922.92
-1.0049,-337.01,-154.61,-0.29142,51.41,-7.7306,-13.48,0.82026,1448.1
10.752,-180.98,-17.403,3.118,62.331,-0.87014,-7.2392,0.90348,777.65
-0.27402,-218.72,-105.72,-0.079465,59.689,-5.2859,-8.749,0.88335,939.84
14.355,-311.87,-155.75,4.1631,53.169,-7.7875,-12.475,0.83367,1340.1
19.384,-180.57,9.1032,5.6214,62.36,0.45516,-7.2229,0.90369,775.9
-10.035,-365.24,36.609,-2.9102,49.434,1.8305,-14.609,0.80521,1569.4
8.9133,-173.36,104.84,2.5849,62.865,5.2421,-6.9342,0.90754,744.89
14.866,-302.4,-121.35,4.3112,53.832,-6.0677,-12.096,0.83872,1299.4
-29.063,-277,-183.34,-8.4283,55.61,-9.1668,-11.08,0.85227,1190.2
1.0427,-190.47,-53.455,0.30238,61.667,-2.6728,-7.6187,0.89842,818.42
14.449,-233.85,-60.707,4.1903,58.63,-3.0354,-9.354,0.87528,1004.8
6.0946,-278.76,10.475,1.7674,55.487,0.52377,-11.15,0.85133,1197.8
2.1074,-199.91,-35.08,0.61113,61.006,-1.754,-7.9965,0.89338,859
1.8019,-158.17,15.578,0.52256,63.928,0.77892,-6.3269,0.91564,679.65
-13.835,-266.02,-65.011,-4.0122,56.378,-3.2505,-10.641,0.85812,1143.1
-5.4033,-200.75,-78.098,-1.567,60.948,-3.9049,-8.03,0.89293,862.6
1.1381,-256.45,-80.213,0.33004,57.049,-4.0107,-10.258,0.86323,1101.9
18.531,-257.91,-29.562,5.374,56.946,-1.4781,-10.316,0.86245,1108.2
-20.166,-240.26,-120.48,-5.8481,58.182,-6.0242,-9.6102,0.87186,1032.4
17.042,-176.26,29.573,4.9423,62.662,1.4787,-7.0506,0.90599,757.39
-2.1944,-195.92,-15.803,-0.63637,61.285,-0.79013,-7.837,0.89551,841.87
3.9708,-232.02,-1.1147,1.1515,58.759,-0.055737,-9.2806,0.87626,996.95
19.236,-175.75,-104.73,5.5784,62.698,-5.2364,-7.03,0.90627,755.18
-6.894,-228.87,-35.166,-1.9993,58.979,-1.7583,-9.1549,0.87794,983.44
-0.2038,-247.42,-8.9084,-0.059101,57.681,-0.44542,-9.8968,0.86804,1063.1
8.5645,-182.13,76.197,2.4837,62.251,3.8099,-7.2853,0.90286,782.61
-8.0767,-226.26,-68.164,-2.3422,59.162,-3.4082,-9.0502,0.87933,972.2
-13.277,-203.35,-86.537,-3.8503,60.766,-4.3269,-8.1339,0.89155,873.77
-9.4453,-206.8,-110.46,-2.7391,60.524,-5.5229,-8.272,0.88971,888.6
15.656,-355.43,-20.971,4.5401,50.12,-1.0485,-14.217,0.81044,1527.2
-17.343,-209.49,-74.147,-5.0294,60.336,-3.7073,-8.3795,0.88827,900.14
1.1926,-179.95,-42.16,0.34585,62.404,-2.108,-7.1979,0.90403,773.22
-24.937,-178.28,-45.48,-7.2319,62.52,-2.274,-7.1314,0.90491,766.07
4.4252,-224.25,47.467,1.2833,59.303,2.3734,-8.9699,0.8804,963.57
-3.4785,-171.88,22.709,-1.0088,62.968,1.1354,-6.8753,0.90833,738.57
10.054,-302.33,-136.89,2.9157,53.837,-6.8446,-12.093,0.83876,1299.1
-5.4441,-215.67,-30.414,-1.5788,59.903,-1.5207,-8.6269,0.88497,926.72
-8.754,-150.86,5.934,-2.5387,64.44,0.2967,-6.0346,0.91954,648.25
-10.61,-384.55,-136.68,-3.0768,48.082,-6.8339,-15.382,0.79491,1652.4
23.483,-231.77,-84.956,6.8102,58.776,-4.2478,-9.2707,0.87639,995.88
-19.097,-256.19,-170.84,-5.5383,57.067,-8.5419,-10.248,0.86337,1100.8
2.2874,-174.11,11.63,0.66335,62.812,0.58149,-6.9644,0.90714,748.13
-9.2392,-242.04,-19.455,-2.6794,58.057,-0.97277,-9.6816,0.87091,1040
9.9541,-197.22,-45.125,2.8867,61.194,-2.2562,-7.8889,0.89481,847.44
6.9758,-206.93,-95.601,2.023,60.515,-4.78,-8.2774,0.88964,889.18
10.548,-217.52,-83.891,3.0589,59.774,-4.1946,-8.7008,0.88399,934.66
5.1807,-232.21,-51.193,1.5024,58.745,-2.5597,-9.2886,0.87615,997.8
11.645,-198.61,30.572,3.3771,61.098,1.5286,-7.9443,0.89408,853.39
3.2271,-179.59,18.172,0.93586,62.429,0.90862,-7.1835,0.90422,771.67
-11.172,-202.87,-111.25,-3.2398,60.799,-5.5625,-8.115,0.8918,871.73
20.933,-197.22,4.2196,6.0704,61.194,0.21098,-7.8889,0.89481,847.45
15.203,-167.37,22.373,4.409,63.284,1.1187,-6.6946,0.91074,719.16
20.028,-256.14,-56.716,5.8081,57.07,-2.8358,-10.245,0.86339,1100.6
6.7777,-244.98,-112.89,1.9655,57.851,-5.6447,-9.7994,0.86934,1052.7
-9.0631,-215.38,-21.604,-2.6283,59.923,-1.0802,-8.6153,0.88513,925.47
-14.81,-203.11,-30.672,-4.2949,60.782,-1.5336,-8.1243,0.89168,872.73
-11.594,-173.93,-15.198,-3.3621,62.825,-0.75989,-6.9573,0.90724,747.37
-12.173,-216.24,-35.823,-3.5303,59.863,-1.7911,-8.6497,0.88467,929.17
-7.2251,-213.09,-67.244,-2.0953,60.084,-3.3622,-8.5236,0.88635,915.62
-30.864,-357.48,-95.335,-8.9504,49.976,-4.7668,-14.299,0.80934,1536.1
-3.5154,-168.89,-17.749,-1.0195,63.177,-0.88746,-6.7558,0.90992,725.72
-1.6308,-131.08,-2.4195,-0.47293,65.825,-0.12098,-5.2431,0.93009,563.23
13.655,-216.64,-26.052,3.9601,59.835,-1.3026,-8.6656,0.88446,930.87
26.307,-222.05,10.896,7.6289,59.456,0.5448,-8.8821,0.88157,954.14
6.7051,-199.21,-48.321,1.9445,61.056,-2.416,-7.9683,0.89376,855.97
-23.054,-233.9,-41.573,-6.6858,58.627,-2.0787,-9.3561,0.87525,1005.1
-0.026228,-179.44,-60.22,-0.0076062,62.439,-3.011,-7.1776,0.9043,771.03
3.6851,-188.85,6.6093,1.0687,61.781,0.33047,-7.554,0.89928,811.47
10.377,-168.43,-87.371,3.0093,63.21,-4.3685,-6.7372,0.91017,723.73
11.16,-223.77,-38.888,3.2365,59.336,-1.9444,-8.9507,0.88066,961.5
-8.5885,-213.77,-86.279,-2.4907,60.036,-4.3139,-8.5506,0.88599,918.53
-0.44196,-238.97,-13.229,-0.12817,58.272,-0.66144,-9.5587,0.87255,1026.8
3.7538,-180.88,-39.137,1.0886,62.338,-1.9569,-7.2353,0.90353,777.23
-23.847,-212.41,-71.642,-6.9156,60.131,-3.5821,-8.4964,0.88671,912.71
5.4519,-229.7,-7.3646,1.5811,58.921,-0.36823,-9.1879,0.87749,986.99
-31.17,-220.04,-168,-9.0394,59.597,-8.4,-8.8017,0.88264,945.5
-5.0371,-201.14,-21.453,-1.4608,60.92,-1.0726,-8.0457,0.89272,864.28
-3.508,-189.02,-44.181,-1.0173,61.768,-2.209,-7.561,0.89919,812.22
-5.5344,-193.31,-74.891,-1.605,61.468,-3.7445,-7.7325,0.8969,830.65
-1.0209,-188.43,-76.783,-0.29606,61.81,-3.8391,-7.537,0.89951,809.65
-15.905,-222.56,-56.378,-4.6126,59.421,-2.8189,-8.9023,0.8813,956.31
-30.283,-423.96,-440.91,-8.7822,45.323,-22.045,-16.958,0.77389,1821.7
0.86373,-246.17,-9.852,0.25048,57.768,-0.4926,-9.8467,0.86871,1057.8
4.5026,-168.61,-34.713,1.3058,63.197,-1.7357,-6.7445,0.91007,724.51
-9.7471,-175.5,-80.803,-2.8267,62.715,-4.0402,-7.02,0.9064,754.11
7.899,-200.38,29.355,2.2907,60.974,1.4678,-8.0151,0.89313,861
1.2135,-214.42,-40.79,0.35192,59.991,-2.0395,-8.5768,0.88564,921.34
-5.1301,-205.01,-29.578,-1.4877,60.649,-1.4789,-8.2004,0.89066,880.91
1.3736,-189.32,-14.999,0.39833,61.748,-0.74997,-7.5728,0.89903,813.49
1.3245,-168.29,83.134,0.38411,63.219,4.1567,-6.7318,0.91024,723.14
-20.44,-202.24,32.087,-5.9276,60.843,1.6043,-8.0896,0.89214,869
-28.522,-202.55,-88.458,-8.2712,60.822,-4.4229,-8.102,0.89197,870.33
20.276,-250.85,56.341,5.8801,57.44,2.817,-10.034,0.86621,1077.9
-22.562,-233.63,-111.79,-6.5429,58.646,-5.5896,-9.345,0.8754,1003.9
-2.6858,-306.45,-188.41,-0.77887,53.548,-9.4204,-12.258,0.83656,1316.8
7.919,-240.62,-42.521,2.2965,58.157,-2.1261,-9.6246,0.87167,1033.9
-19.968,-204.19,-72.702,-5.7907,60.707,-3.6351,-8.1675,0.8911,877.37
-2.0816,-195.48,-157.43,-0.60367,61.316,-7.8714,-7.8192,0.89574,839.96
-5.6187,-156.59,6.0028,-1.6294,64.039,0.30014,-6.2636,0.91648,672.86
-5.1264,-245.26,-57.992,-1.4867,57.832,-2.8996,-9.8105,0.86919,1053.9
-6.9914,-180.21,-13.599,-2.0275,62.386,-0.67995,-7.2083,0.90389,774.33
-31.722,-230.14,-447.72,-9.1993,58.891,-22.386,-9.2054,0.87726,988.87
15.702,-262.17,44.645,4.5535,56.648,2.2323,-10.487,0.86018,1126.5
-7.5128,-229.74,10.654,-2.1787,58.918,0.53272,-9.1896,0.87747,987.17
-0.97642,-269.53,-175.44,-0.28316,56.133,-8.7721,-10.781,0.85625,1158.2
-0.50131,-205.95,-71.371,-0.14538,60.583,-3.5685,-8.2381,0.89016,884.95
12.978,-237.46,37.567,3.7635,58.378,1.8784,-9.4983,0.87336,1020.3
-9.6198,-165.49,-112.57,-2.7897,63.415,-5.6286,-6.6198,0.91174,711.11
-28.743,-167.28,-143.43,-8.3354,63.29,-7.1715,-6.6912,0.91078,718.79
-12.799,-302.37,-271.66,-3.7117,53.834,-13.583,-12.095,0.83874,1299.2
17.226,-290.45,-250.8,4.9957,54.668,-12.54,-11.618,0.84509,1248
13.059,-174.39,19.427,3.7871,62.793,0.97136,-6.9756,0.90699,749.33
-6.7385,-191.36,-2.9433,-1.9542,61.605,-0.14716,-7.6545,0.89794,822.27
-33.827,-186.39,-234.94,-9.8098,61.953,-11.747,-7.4555,0.90059,800.89
-20.795,-248.1,-123.58,-6.0306,57.633,-6.1791,-9.924,0.86768,1066.1
-13.813,-203.05,-21.665,-4.0058,60.787,-1.0832,-8.1218,0.89171,872.47
3.42,-293.12,-44.936,0.9918,54.482,-2.2468,-11.725,0.84367,1259.5
2.865,-319.91,47.333,0.83085,52.606,2.3666,-12.796,0.82938,1374.6
-10.519,-201.39,-40.289,-3.0506,60.903,-2.0145,-8.0557,0.89259,865.36
-9.1341,-225.4,1.2119,-2.6489,59.222,0.060596,-9.0159,0.87979,968.5
-16.145,-186.92,-54.28,-4.682,61.915,-2.714,-7.477,0.90031,803.2
-6.1472,-157.39,-15.791,-1.7827,63.983,-0.78953,-6.2955,0.91606,676.27
-17.04,-220.06,-115.49,-4.9416,59.596,-5.7745,-8.8025,0.88263,945.59
4.4315,-239.25,-50.248,1.2851,58.253,-2.5124,-9.5699,0.8724,1028
-18.209,-219.1,-17.36,-5.2807,59.663,-0.868,-8.7639,0.88315,941.44
-6.4062,-297.64,-152.45,-1.8578,54.165,-7.6225,-11.906,0.84126,1278.9
-6.9394,-209.13,-58.963,-2.0124,60.361,-2.9481,-8.3654,0.88846,898.63
-8.7416,-179.84,-11.735,-2.535,62.411,-0.58676,-7.1934,0.90409,772.74
24.824,-300.4,-29.611,7.1988,53.972,-1.4806,-12.016,0.83979,1290.8
-14.767,-213.16,-98.616,-4.2825,60.078,-4.9308,-8.5266,0.88631,915.95
-4.19,-233.86,-82.233,-1.2151,58.63,-4.1116,-9.3544,0.87528,1004.9
-11.833,-246.81,-57.445,-3.4316,57.723,-2.8723,-9.8724,0.86837,1060.5
17.8,-177.34,-62.234,5.162,62.586,-3.1117,-7.0937,0.90542,762.02
