% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
1.5868e-14,-0.067657,0,0,0.019116,0,-0.020297,0.48502,0.097148
0,-0.09504,0,0,0.010901,0,-0.028512,0.27658,0.13647
-1.5868e-14,-0.060909,0,0,0.02114,0,-0.018273,0.53638,0.087458
0,-0.074839,0,0,0.016961,0,-0.022452,0.43035,0.10746
0,-0.063125,0,0,0.020476,0,-0.018937,0.51951,0.09064
0,-0.093316,0,0,0.011418,0,-0.027995,0.28971,0.13399
-1.5868e-14,-0.073101,0,0,0.017483,0,-0.02193,0.44357,0.10497
1.5868e-14,-0.06061,0,0,0.02123,0,-0.018183,0.53865,0.087029
0,-0.10409,0,0,0.0081845,0,-0.031228,0.20766,0.14947
0,-0.098083,0,0,0.0099881,0,-0.029425,0.25342,0.14084
-1.5868e-14,-0.064867,0,0,0.019953,0,-0.01946,0.50625,0.093141
-3.1736e-14,-0.078303,0,0,0.015922,0,-0.023491,0.40398,0.11243
0,-0.063613,0,0,0.020329,0,-0.019084,0.5158,0.091341
-1.5868e-14,-0.070124,0,0,0.018376,0,-0.021037,0.46623,0.10069
0,-0.069981,0,0,0.018419,0,-0.020994,0.46732,0.10049
-1.5868e-14,-0.069626,0,0,0.018525,0,-0.020888,0.47003,0.099975
-1.5868e-14,-0.070492,0,0,0.018265,0,-0.021148,0.46343,0.10122
-1.5868e-14,-0.069746,0,0,0.018489,0,-0.020924,0.46911,0.10015
1.5868e-14,-0.071962,0,0,0.017824,0,-0.021589,0.45225,0.10333
0,-0.064804,0,0,0.019972,0,-0.019441,0.50673,0.093052
-1.5868e-14,-0.075019,0,0,0.016907,0,-0.022506,0.42898,0.10772
1.5868e-14,-0.058463,0,0,0.021874,0,-0.017539,0.55499,0.083947
0,-0.07242,0,0,0.017687,0,-0.021726,0.44876,0.10399
0,-0.073307,0,0,0.017421,0,-0.021992,0.44201,0.10526
-1.5868e-14,-0.063607,0,0,0.020331,0,-0.019082,0.51584,0.091332
