% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-6.3338,0,0,0.72648,0,-1.9001,0.27658,9.0946
-1.5868e-14,-4.0592,0,0,1.4089,0,-1.2177,0.53638,5.8285
0,-4.9875,0,0,1.1304,0,-1.4963,0.43035,7.1616
0,-4.2068,0,0,1.3646,0,-1.2621,0.51951,6.0406
0,-6.2189,0,0,0.76095,0,-1.8657,0.28971,8.9296
-1.5868e-14,-4.8717,0,0,1.1651,0,-1.4615,0.44357,6.9953
1.5868e-14,-4.0393,0,0,1.4148,0,-1.2118,0.53865,5.7999
0,-6.9372,0,0,0.54544,0,-2.0812,0.20766,9.9611
0,-6.5366,0,0,0.66564,0,-1.961,0.25342,9.3858
-1.5868e-14,-4.3229,0,0,1.3297,0,-1.2969,0.50625,6.2072
-3.1736e-14,-5.2184,0,0,1.0611,0,-1.5655,0.40398,7.493
0,-4.2394,0,0,1.3548,0,-1.2718,0.5158,6.0873
-1.5868e-14,-4.6733,0,0,1.2246,0,-1.402,0.46623,6.7104
0,-4.6638,0,0,1.2275,0,-1.3991,0.46732,6.6967
-1.5868e-14,-4.6401,0,0,1.2346,0,-1.392,0.47003,6.6627
-1.5868e-14,-4.6979,0,0,1.2173,0,-1.4094,0.46343,6.7456
-1.5868e-14,-4.6481,0,0,1.2322,0,-1.3944,0.46911,6.6742
1.5868e-14,-4.7958,0,0,1.1879,0,-1.4387,0.45225,6.8862
0,-4.3188,0,0,1.331,0,-1.2956,0.50673,6.2013
-1.5868e-14,-4.9995,0,0,1.1268,0,-1.4999,0.42898,7.1787
1.5868e-14,-3.8962,0,0,1.4578,0,-1.1689,0.55499,5.5945
0,-4.8263,0,0,1.1787,0,-1.4479,0.44876,6.93
0,-4.8854,0,0,1.161,0,-1.4656,0.44201,7.0149
-1.5868e-14,-4.239,0,0,1.3549,0,-1.2717,0.51584,6.0867
1.5868e-14,-4.5919,0,0,1.2491,0,-1.3776,0.47554,6.5934
0,-4.3668,0,0,1.3166,0,-1.31,0.50125,6.2702
1.5868e-14,-4.8195,0,0,1.1808,0,-1.4459,0.44954,6.9203
0,-4.0562,0,0,1.4098,0,-1.2169,0.53672,5.8242
0,-5.8009,0,0,0.88636,0,-1.7403,0.33745,8.3294
-1.5868e-14,-4.3966,0,0,1.3076,0,-1.319,0.49784,6.313
-1.5868e-14,-5.5974,0,0,0.94739,0,-1.6792,0.36069,8.0372
-1.5868e-14,-5.5169,0,0,0.97156,0,-1.6551,0.36989,7.9216
-1.5868e-14,-4.4016,0,0,1.3061,0,-1.3205,0.49727,6.3201
1.5868e-14,-5.4479,0,0,0.99226,0,-1.6344,0.37777,7.8225
-1.5868e-14,-4.7645,0,0,1.1973,0,-1.4293,0.45582,6.8412
1.5868e-14,-5.2619,0,0,1.0481,0,-1.5786,0.39901,7.5554
-1.5868e-14,-4.4919,0,0,1.279,0,-1.3476,0.48695,6.4499
-1.5868e-14,-4.5416,0,0,1.2641,0,-1.3625,0.48128,6.5213
-1.5868e-14,-4.1232,0,0,1.3897,0,-1.237,0.52907,5.9204
0,-4.1569,0,0,1.3796,0,-1.2471,0.52522,5.9688
0,-3.6101,0,0,1.5436,0,-1.083,0.58767,5.1837
0,-3.8795,0,0,1.4628,0,-1.1638,0.5569,5.5705
-1.5868e-14,-4.1414,0,0,1.3842,0,-1.2424,0.52699,5.9466
0,-3.8677,0,0,1.4663,0,-1.1603,0.55825,5.5535
-1.5868e-14,-3.9844,0,0,1.4313,0,-1.1953,0.54492,5.7212
0,-4.734,0,0,1.2064,0,-1.4202,0.4593,6.7975
-1.5868e-14,-5.3367,0,0,1.0256,0,-1.601,0.39047,7.6628
0,-3.8654,0,0,1.467,0,-1.1596,0.55851,5.5503
0,-6.3534,0,0,0.7206,0,-1.906,0.27434,9.1228
1.5868e-14,-4.5862,0,0,1.2507,0,-1.3759,0.47618,6.5853
0,-4.4883,0,0,1.2801,0,-1.3465,0.48737,6.4447
1.5868e-14,-4.2611,0,0,1.3483,0,-1.2783,0.51332,6.1185
0,-4.3909,0,0,1.3093,0,-1.3173,0.49849,6.3048
1.5868e-14,-5.1958,0,0,1.0679,0,-1.5587,0.40656,7.4606
0,-5.0027,0,0,1.1258,0,-1.5008,0.42862,7.1833
0,-4.392,0,0,1.309,0,-1.3176,0.49837,6.3064
-1.5868e-14,-5.7639,0,0,0.89745,0,-1.7292,0.34168,8.2763
0,-4.3849,0,0,1.3111,0,-1.3155,0.49917,6.2963
-1.5868e-14,-6.2445,0,0,0.75326,0,-1.8734,0.28678,8.9664
-1.5868e-14,-5.287,0,0,1.0405,0,-1.5861,0.39614,7.5916
0,-4.5024,0,0,1.2759,0,-1.3507,0.48575,6.465
0,-4.4795,0,0,1.2828,0,-1.3438,0.48837,6.432
0,-4.4668,0,0,1.2866,0,-1.34,0.48982,6.4139
1.5868e-14,-4.5755,0,0,1.254,0,-1.3727,0.4774,6.57
0,-4.3219,0,0,1.3301,0,-1.2966,0.50638,6.2057
-1.5868e-14,-4.2907,0,0,1.3394,0,-1.2872,0.50993,6.161
-1.5868e-14,-4.5049,0,0,1.2751,0,-1.3515,0.48547,6.4685
-1.5868e-14,-3.8131,0,0,1.4827,0,-1.1439,0.56449,5.4752
0,-4.598,0,0,1.2472,0,-1.3794,0.47484,6.6022
0,-3.9986,0,0,1.427,0,-1.1996,0.5433,5.7415
1.5868e-14,-4.5323,0,0,1.2669,0,-1.3597,0.48234,6.5079
-1.5868e-14,-3.8568,0,0,1.4696,0,-1.157,0.5595,5.5379
0,-5.3516,0,0,1.0211,0,-1.6055,0.38876,7.6843
0,-4.6956,0,0,1.2179,0,-1.4087,0.46368,6.7424
1.5868e-14,-4.4361,0,0,1.2958,0,-1.3308,0.49333,6.3697
-1.5868e-14,-4.3996,0,0,1.3067,0,-1.3199,0.49749,6.3174
0,-3.9632,0,0,1.4377,0,-1.189,0.54734,5.6907
0,-4.9116,0,0,1.1531,0,-1.4735,0.43902,7.0526
0,-4.3422,0,0,1.324,0,-1.3026,0.50406,6.2348
1.5868e-14,-4.6453,0,0,1.233,0,-1.3936,0.46944,6.6701
0,-4.144,0,0,1.3834,0,-1.2432,0.52669,5.9503
0,-4.4138,0,0,1.3025,0,-1.3241,0.49588,6.3377
-1.5868e-14,-4.6327,0,0,1.2368,0,-1.3898,0.47087,6.652
1.5868e-14,-4.9249,0,0,1.1491,0,-1.4775,0.4375,7.0716
-1.5868e-14,-4.0672,0,0,1.4064,0,-1.2202,0.53546,5.8401
0,-4.5193,0,0,1.2708,0,-1.3558,0.48382,6.4892
-1.5868e-14,-4.3387,0,0,1.325,0,-1.3016,0.50445,6.23
0,-4.0123,0,0,1.4229,0,-1.2037,0.54174,5.7612
-1.5868e-14,-5.0758,0,0,1.1039,0,-1.5227,0.42027,7.2883
1.5868e-14,-4.7337,0,0,1.2065,0,-1.4201,0.45933,6.7971
-3.1736e-14,-5.7391,0,0,0.9049,0,-1.7217,0.34451,8.2406
1.5868e-14,-4.0293,0,0,1.4178,0,-1.2088,0.53979,5.7856
0,-3.8114,0,0,1.4832,0,-1.1434,0.56467,5.4728
0,-4.325,0,0,1.3291,0,-1.2975,0.50602,6.2102
1.5868e-14,-5.6603,0,0,0.92851,0,-1.6981,0.3535,8.1276
0,-4.1114,0,0,1.3932,0,-1.2334,0.53042,5.9034
-1.5868e-14,-3.7358,0,0,1.5059,0,-1.1207,0.57332,5.3642
0,-4.4358,0,0,1.2959,0,-1.3307,0.49337,6.3693
0,-4.5824,0,0,1.2519,0,-1.3747,0.47662,6.5798
0,-4.4331,0,0,1.2967,0,-1.3299,0.49367,6.3654
1.5868e-14,-3.9373,0,0,1.4454,0,-1.1812,0.5503,5.6535
0,-3.866,0,0,1.4668,0,-1.1598,0.55845,5.5511
0,-5.6559,0,0,0.92986,0,-1.6968,0.35401,8.1212
-1.5868e-14,-4.5441,0,0,1.2634,0,-1.3632,0.481,6.5248
3.1736e-14,-4.759,0,1.4827e-14,1.1989,0,-1.4277,0.45645,6.8333
-1.5868e-14,-4.5139,0,0,1.2724,0,-1.3542,0.48444,6.4815
0,-4.4599,0,0,1.2886,0,-1.338,0.49061,6.4039
1.5868e-14,-5.3214,0,0,1.0302,0,-1.5964,0.39222,7.6409
0,-4.4961,0,0,1.2778,0,-1.3488,0.48647,6.456
-1.5868e-14,-4.566,0,0,1.2568,0,-1.3698,0.47849,6.5563
0,-3.5396,0,0,1.5647,0,-1.0619,0.59573,5.0824
1.5868e-14,-4.8159,0,0,1.1818,0,-1.4448,0.44995,6.9151
0,-4.9791,0,0,1.1329,0,-1.4937,0.43131,7.1494
0,-3.7532,0,0,1.5007,0,-1.1259,0.57133,5.3891
1.5868e-14,-4.4199,0,0,1.3007,0,-1.326,0.49518,6.3464
-1.5868e-14,-4.176,0,0,1.3738,0,-1.2528,0.52304,5.9962
0,-3.8932,0,0,1.4587,0,-1.168,0.55534,5.5902
0,-4.4064,0,0,1.3047,0,-1.3219,0.49672,6.3271
0,-4.9223,0,0,1.1499,0,-1.4767,0.4378,7.0679
0,-4.5421,0,0,1.264,0,-1.3626,0.48122,6.5219
0,-4.4412,0,0,1.2943,0,-1.3324,0.49275,6.3771
0,-5.6044,0,0,0.9453,0,-1.6813,0.35989,8.0473
0,-4.7915,0,0,1.1892,0,-1.4374,0.45274,6.88
0,-4.1493,0,0,1.3818,0,-1.2448,0.52609,5.9579
