% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-108.47,0,0,30.601,0,-29.399,0.51001,140.71
1.5868e-14,-84.05,0,0,23.711,0,-36.289,0.39519,173.69
0,-102.79,0,0,28.998,0,-31.002,0.48329,148.39
0,-116.32,0,0,32.814,0,-27.186,0.5469,130.12
0,-86.643,0,0,24.443,0,-35.557,0.40738,170.19
0,-102.94,0,0,29.041,0,-30.959,0.48402,148.18
0,-100.47,0,0,28.343,0,-31.657,0.47238,151.52
0,-101.08,0,0,28.515,0,-31.485,0.47524,150.7
-1.5868e-14,-129.9,0,0,36.647,0,-23.353,0.61079,111.77
0,-81.514,0,0,22.996,0,-37.004,0.38327,177.11
0,-85.405,0,0,24.094,0,-35.906,0.40156,171.86
0,-97.175,0,0,27.414,0,-32.586,0.4569,155.97
-1.5868e-14,-94.248,0,0,26.589,0,-33.411,0.44314,159.92
0,-118.33,0,0,33.383,0,-26.617,0.55638,127.4
0,-89.72,0,0,25.311,0,-34.689,0.42185,166.03
0,-106.64,0,0,30.084,0,-29.916,0.5014,143.19
1.5868e-14,-113.11,0,0,31.909,0,-28.091,0.53182,134.45
-1.5868e-14,-83.654,0,0,23.6,0,-36.4,0.39333,174.22
-1.5868e-14,-117.32,0,0,33.098,0,-26.902,0.55163,128.76
-1.5868e-14,-92.797,0,0,26.179,0,-33.821,0.43632,161.88
-1.5868e-14,-95.658,0,0,26.986,0,-33.014,0.44977,158.01
0,-120.68,0,0,34.046,0,-25.954,0.56743,124.22
0,-100.31,0,0,28.3,0,-31.7,0.47166,151.73
0,-84.472,0,0,23.83,0,-36.17,0.39717,173.12
0,-95.019,0,0,26.806,0,-33.194,0.44676,158.88
0,-96.446,0,0,27.209,0,-32.791,0.45348,156.95
0,-199.97,0,0,56.415,0,-3.5854,0.94024,17.161
0,-78.814,0,0,22.234,0,-37.766,0.37057,180.76
-1.5868e-14,-107.74,0,0,30.395,0,-29.605,0.50659,141.7
-1.5868e-14,-121.97,0,0,34.409,0,-25.591,0.57349,122.49
-1.5868e-14,-77.243,0,0,21.791,0,-38.209,0.36318,182.88
0,-105.41,0,0,29.739,0,-30.261,0.49564,144.84
1.5868e-14,-116.49,0,0,32.864,0,-27.136,0.54773,129.88
0,-103.84,0,0,29.296,0,-30.704,0.48826,146.96
0,-116.4,0,0,32.838,0,-27.162,0.54729,130.01
0,-91.189,0,0,25.725,0,-34.275,0.42876,164.05
-1.5868e-14,-89.484,0,0,25.244,0,-34.756,0.42074,166.35
