% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
1.5868e-14,-2.9009,0,0,0.81964,0,-0.87028,0.48502,4.1654
0,-4.0751,0,0,0.4674,0,-1.2225,0.27658,5.8513
-1.5868e-14,-2.6116,0,0,0.90644,0,-0.78348,0.53638,3.75
0,-3.2089,0,0,0.72725,0,-0.96267,0.43035,4.6076
0,-2.7066,0,0,0.87793,0,-0.81198,0.51951,3.8864
0,-4.0011,0,0,0.48958,0,-1.2003,0.28971,5.7452
-1.5868e-14,-3.1344,0,0,0.7496,0,-0.94031,0.44357,4.5006
1.5868e-14,-2.5988,0,0,0.91028,0,-0.77964,0.53865,3.7316
0,-4.4633,0,0,0.35093,0,-1.339,0.20766,6.4088
0,-4.2055,0,0,0.42826,0,-1.2617,0.25342,6.0387
-1.5868e-14,-2.7813,0,0,0.85553,0,-0.83439,0.50625,3.9936
-3.1736e-14,-3.3574,0,0,0.68269,0,-1.0072,0.40398,4.8209
0,-2.7275,0,0,0.87165,0,-0.81826,0.5158,3.9165
-1.5868e-14,-3.0067,0,0,0.7879,0,-0.90202,0.46623,4.3173
0,-3.0006,0,0,0.78974,0,-0.90018,0.46732,4.3085
-1.5868e-14,-2.9854,0,0,0.79431,0,-0.89561,0.47003,4.2866
-1.5868e-14,-3.0225,0,0,0.78316,0,-0.90675,0.46343,4.34
-1.5868e-14,-2.9905,0,0,0.79276,0,-0.89716,0.46911,4.2941
1.5868e-14,-3.0855,0,0,0.76426,0,-0.92566,0.45225,4.4305
0,-2.7786,0,0,0.85633,0,-0.83359,0.50673,3.9898
-1.5868e-14,-3.2166,0,0,0.72494,0,-0.96498,0.42898,4.6187
1.5868e-14,-2.5067,0,0,0.9379,0,-0.75202,0.55499,3.5994
0,-3.1051,0,0,0.75837,0,-0.93154,0.44876,4.4586
0,-3.1432,0,0,0.74696,0,-0.94296,0.44201,4.5133
-1.5868e-14,-2.7273,0,0,0.87173,0,-0.81818,0.51584,3.9161
1.5868e-14,-2.9543,0,0,0.80362,0,-0.8863,0.47554,4.2421
0,-2.8095,0,0,0.84706,0,-0.84285,0.50125,4.0341
1.5868e-14,-3.1008,0,0,0.75968,0,-0.93024,0.44954,4.4524
0,-2.6097,0,0,0.90701,0,-0.7829,0.53672,3.7472
0,-3.7322,0,0,0.57027,0,-1.1197,0.33745,5.359
-1.5868e-14,-2.8287,0,0,0.84132,0,-0.8486,0.49784,4.0617
-1.5868e-14,-3.6013,0,0,0.60954,0,-1.0804,0.36069,5.171
-1.5868e-14,-3.5494,0,0,0.62508,0,-1.0648,0.36989,5.0966
-1.5868e-14,-2.8319,0,0,0.84035,0,-0.84956,0.49727,4.0663
1.5868e-14,-3.5051,0,0,0.6384,0,-1.0515,0.37777,5.0329
-1.5868e-14,-3.0654,0,0,0.77031,0,-0.91961,0.45582,4.4015
1.5868e-14,-3.3854,0,0,0.6743,0,-1.0156,0.39901,4.861
-1.5868e-14,-2.89,0,0,0.82291,0,-0.86701,0.48695,4.1498
-1.5868e-14,-2.922,0,0,0.81332,0,-0.8766,0.48128,4.1957
-1.5868e-14,-2.6528,0,0,0.89408,0,-0.79584,0.52907,3.8091
0,-2.6744,0,0,0.88758,0,-0.80233,0.52522,3.8402
0,-2.3227,0,0,0.99312,0,-0.6968,0.58767,3.3351
0,-2.496,0,0,0.94112,0,-0.7488,0.5569,3.584
-1.5868e-14,-2.6645,0,0,0.89057,0,-0.79935,0.52699,3.8259
0,-2.4884,0,0,0.9434,0,-0.74652,0.55825,3.573
-1.5868e-14,-2.5635,0,0,0.92086,0,-0.76906,0.54492,3.6809
0,-3.0458,0,0,0.77618,0,-0.91374,0.4593,4.3734
-1.5868e-14,-3.4335,0,0,0.65986,0,-1.0301,0.39047,4.9301
