% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-45.196,0,0,12.75,0,-12.25,0.51001,58.631
1.5868e-14,-35.021,0,0,9.8797,0,-15.12,0.39519,72.37
0,-42.828,0,0,12.082,0,-12.918,0.48329,61.828
0,-48.465,0,0,13.673,0,-11.327,0.5469,54.217
0,-36.101,0,0,10.185,0,-14.815,0.40738,70.911
0,-42.893,0,0,12.101,0,-12.899,0.48402,61.74
0,-41.861,0,0,11.809,0,-13.191,0.47238,63.134
0,-42.115,0,0,11.881,0,-13.119,0.47524,62.791
-1.5868e-14,-54.127,0,0,15.27,0,-9.7302,0.61079,46.572
0,-33.964,0,0,9.5816,0,-15.418,0.38327,73.797
0,-35.585,0,0,10.039,0,-14.961,0.40156,71.608
0,-40.49,0,0,11.423,0,-13.577,0.4569,64.986
-1.5868e-14,-39.27,0,0,11.079,0,-13.921,0.44314,66.632
0,-49.305,0,0,13.909,0,-11.091,0.55638,53.083
0,-37.383,0,0,10.546,0,-14.454,0.42185,69.18
0,-44.433,0,0,12.535,0,-12.465,0.5014,59.661
1.5868e-14,-47.129,0,0,13.296,0,-11.704,0.53182,56.021
-1.5868e-14,-34.856,0,0,9.8332,0,-15.167,0.39333,72.593
-1.5868e-14,-48.884,0,0,13.791,0,-11.209,0.55163,53.651
-1.5868e-14,-38.666,0,0,10.908,0,-14.092,0.43632,67.448
-1.5868e-14,-39.857,0,0,11.244,0,-13.756,0.44977,65.839
0,-50.284,0,0,14.186,0,-10.814,0.56743,51.76
0,-41.798,0,0,11.792,0,-13.208,0.47166,63.22
0,-35.197,0,0,9.9294,0,-15.071,0.39717,72.133
0,-39.591,0,0,11.169,0,-13.831,0.44676,66.199
0,-40.186,0,0,11.337,0,-13.663,0.45348,65.396
0,-83.322,0,0,23.506,0,-1.4939,0.94024,7.1503
0,-32.839,0,0,9.2643,0,-15.736,0.37057,75.316
-1.5868e-14,-44.893,0,0,12.665,0,-12.335,0.50659,59.04
-1.5868e-14,-50.821,0,0,14.337,0,-10.663,0.57349,51.036
-1.5868e-14,-32.184,0,0,9.0796,0,-15.92,0.36318,76.2
0,-43.923,0,0,12.391,0,-12.609,0.49564,60.35
1.5868e-14,-48.539,0,0,13.693,0,-11.307,0.54773,54.117
0,-43.268,0,0,12.206,0,-12.794,0.48826,61.233
0,-48.5,0,0,13.682,0,-11.318,0.54729,54.17
0,-37.995,0,0,10.719,0,-14.281,0.42876,68.354
-1.5868e-14,-37.285,0,0,10.518,0,-14.482,0.42074,69.313
0,-36.143,0,0,10.196,0,-14.804,0.40785,70.855
-1.5868e-14,-57.27,0,0,16.156,0,-8.8436,0.64626,42.328
-1.5868e-14,-42.708,0,0,12.048,0,-12.952,0.48194,61.99
0,-47.189,0,0,13.312,0,-11.688,0.5325,55.94
0,-39.689,0,0,11.197,0,-13.803,0.44787,66.066
-1.5868e-14,-37.663,0,0,10.625,0,-14.375,0.425,68.803
-1.5868e-14,-32.537,0,0,9.1791,0,-15.821,0.36716,75.724
-1.5868e-14,-40.779,0,0,11.504,0,-13.496,0.46016,64.595
0,-45.331,0,0,12.788,0,-12.212,0.51154,58.448
0,-46.329,0,0,13.07,0,-11.93,0.52279,57.101
-1.5868e-14,-45.301,0,0,12.78,0,-12.22,0.5112,58.489
0,-40.842,0,0,11.522,0,-13.478,0.46088,64.51
0,-38.662,0,0,10.907,0,-14.093,0.43628,67.454
-1.5868e-14,-44.872,0,0,12.659,0,-12.341,0.50635,59.068
-1.5868e-14,-40.619,0,0,11.459,0,-13.541,0.45836,64.811
-1.5868e-14,-71.09,0,0,20.055,0,-4.9446,0.80222,23.666
-1.5868e-14,-38.091,0,0,10.746,0,-14.254,0.42984,68.224
-1.5868e-14,-44.85,0,0,12.653,0,-12.347,0.50611,59.098
0,-34.865,0,0,9.8358,0,-15.164,0.39343,72.581
-1.5868e-14,-42.578,0,0,12.012,0,-12.988,0.48047,62.165
0,-41.18,0,0,11.617,0,-13.383,0.46469,64.054
0,-45.99,0,0,12.974,0,-12.026,0.51897,57.559
0,-32.146,0,0,9.0686,0,-15.931,0.36275,76.252
0,-57.615,0,0,16.254,0,-8.7462,0.65015,41.862
-1.5868e-14,-34.853,0,0,9.8323,0,-15.168,0.39329,72.597
0,-51.064,0,0,14.406,0,-10.594,0.57623,50.707
0,-42.142,0,0,11.889,0,-13.111,0.47555,62.754
0,-48.405,0,0,13.655,0,-11.345,0.54622,54.298
0,-37.319,0,0,10.528,0,-14.472,0.42112,69.267
-1.5868e-14,-49.474,0,0,13.957,0,-11.043,0.55828,52.855
0,-30.323,0,0,8.5545,0,-16.445,0.34218,78.713
0,-39.788,0,0,11.225,0,-13.775,0.44898,65.933
0,-39.516,0,0,11.148,0,-13.852,0.44592,66.3
0,-37.755,0,0,10.651,0,-14.349,0.42604,68.679
1.5868e-14,-37.474,0,0,10.572,0,-14.428,0.42287,69.057
0,-55.209,0,0,15.575,0,-9.425,0.623,45.111
0,-43.654,0,0,12.315,0,-12.685,0.49261,60.713
0,-58.136,0,0,16.401,0,-8.5993,0.65603,41.159
1.5868e-14,-51.642,0,0,14.569,0,-10.431,0.58275,49.927
1.5868e-14,-47.626,0,0,13.436,0,-11.564,0.53743,55.35
0,-39.541,0,0,11.155,0,-13.845,0.44619,66.267
0,-62.768,0,0,17.708,0,-7.2924,0.7083,34.904
-1.5868e-14,-39.992,0,0,11.282,0,-13.718,0.45129,65.658
0,-40.637,0,0,11.464,0,-13.536,0.45856,64.787
-1.5868e-14,-45.686,0,0,12.888,0,-12.112,0.51554,57.97
-1.5868e-14,-48.415,0,0,13.658,0,-11.342,0.54634,54.284
-1.5868e-14,-32.225,0,0,9.0909,0,-15.909,0.36364,76.146
0,-38.825,0,0,10.953,0,-14.047,0.43812,67.233
-1.5868e-14,-41.689,0,0,11.761,0,-13.239,0.47044,63.366
0,-44.337,0,0,12.508,0,-12.492,0.50032,59.79
0,-41.315,0,0,11.655,0,-13.345,0.46622,63.871
0,-40.428,0,0,11.405,0,-13.595,0.45621,65.068
-1.5868e-14,-30.994,0,0,8.7438,0,-16.256,0.34975,77.807
-1.5868e-14,-51.873,0,0,14.634,0,-10.366,0.58536,49.615
0,-43.887,0,0,12.381,0,-12.619,0.49524,60.399
0,-39.314,0,0,11.091,0,-13.909,0.44364,66.572
-1.5868e-14,-58.722,0,0,16.566,0,-8.434,0.66264,40.367
-1.5868e-14,-47.536,0,0,13.41,0,-11.59,0.53642,55.471
0,-40.719,0,0,11.487,0,-13.513,0.45949,64.676
1.5868e-14,-50.494,0,0,14.245,0,-10.755,0.56979,51.478
0,-38.843,0,0,10.958,0,-14.042,0.43832,67.21
0,-47.527,0,0,13.408,0,-11.592,0.53632,55.483
0,-32.308,0,0,9.1146,0,-15.885,0.36458,76.032
0,-31.887,0,0,8.9957,0,-16.004,0.35983,76.601
0,-40.49,0,0,11.423,0,-13.577,0.45691,64.985
0,-35.614,0,0,10.047,0,-14.953,0.40189,71.569
0,-47.019,0,0,13.264,0,-11.736,0.53058,56.17
0,-48.315,0,0,13.63,0,-11.37,0.54521,54.419
-1.5868e-14,-41.345,0,0,11.664,0,-13.336,0.46656,63.83
0,-58.618,0,0,16.537,0,-8.4633,0.66147,40.508
0,-47.481,0,0,13.395,0,-11.605,0.5358,55.545
-1.5868e-14,-41.569,0,0,11.727,0,-13.273,0.46908,63.528
0,-58.926,0,0,16.624,0,-8.3764,0.66494,40.092
-1.5868e-14,-40.855,0,0,11.526,0,-13.474,0.46102,64.493
0,-43.644,0,0,12.312,0,-12.688,0.4925,60.726
0,-37.378,0,0,10.545,0,-14.455,0.4218,69.186
-1.5868e-14,-35.286,0,0,9.9546,0,-15.045,0.39818,72.012
-1.5868e-14,-37.802,0,0,10.664,0,-14.336,0.42657,68.615
0,-47.75,0,0,13.471,0,-11.529,0.53883,55.183
0,-52.248,0,0,14.74,0,-10.26,0.58959,49.108
0,-38.243,0,0,10.789,0,-14.211,0.43155,68.02
0,-54.799,0,0,15.459,0,-9.5406,0.61838,45.664
0,-40.179,0,0,11.335,0,-13.665,0.4534,65.405
0,-38.292,0,0,10.803,0,-14.197,0.4321,67.953
0,-36.573,0,0,10.318,0,-14.682,0.41271,70.274
-1.5868e-14,-45.11,0,0,12.726,0,-12.274,0.50904,58.747
0,-36.731,0,0,10.362,0,-14.638,0.41449,70.061
0,-41.216,0,0,11.627,0,-13.373,0.4651,64.005
0,-45.726,0,0,12.9,0,-12.1,0.51599,57.915
0,-43.121,0,0,12.165,0,-12.835,0.4866,61.432
0,-67.579,0,0,19.065,0,-5.9351,0.76259,28.407
-1.5868e-14,-37.024,0,0,10.445,0,-14.555,0.41779,69.666
-1.5868e-14,-70.285,0,0,19.828,0,-5.1717,0.79313,24.753
1.5868e-14,-44.505,0,0,12.555,0,-12.445,0.50222,59.564
0,-34.906,0,0,9.8475,0,-15.153,0.3939,72.524
0,-51.841,0,0,14.625,0,-10.375,0.585,49.658
-1.5868e-14,-29.278,0,0,8.2596,0,-16.74,0.33038,80.124
0,-36.909,0,0,10.412,0,-14.588,0.41649,69.821
-1.5868e-14,-41.152,0,0,11.609,0,-13.391,0.46438,64.091
0,-72.486,0,0,20.449,0,-4.551,0.81796,21.782
0,-32.858,0,0,9.2696,0,-15.73,0.37078,75.29
0,-47.039,0,0,13.27,0,-11.73,0.53081,56.143
0,-39.349,0,0,11.101,0,-13.899,0.44403,66.526
0,-42.318,0,0,11.938,0,-13.062,0.47753,62.517
0,-38.323,0,0,10.811,0,-14.189,0.43245,67.912
0,-39.518,0,0,11.148,0,-13.852,0.44593,66.298
0,-45.059,0,0,12.712,0,-12.288,0.50847,58.815
-1.5868e-14,-38.251,0,0,10.791,0,-14.209,0.43165,68.008
-1.5868e-14,-58.94,0,0,16.628,0,-8.3725,0.6651,40.073
-1.5868e-14,-42.336,0,0,11.943,0,-13.057,0.47774,62.492
-1.5868e-14,-47.008,0,0,13.261,0,-11.739,0.53046,56.184
-1.5868e-14,-48.011,0,0,13.545,0,-11.455,0.54178,54.829
0,-45.012,0,0,12.698,0,-12.302,0.50793,58.88
0,-43.307,0,0,12.217,0,-12.783,0.4887,61.181
1.5868e-14,-48.925,0,0,13.802,0,-11.198,0.55209,53.596
0,-45.908,0,0,12.951,0,-12.049,0.51805,57.669
1.5868e-14,-43.147,0,0,12.172,0,-12.828,0.48689,61.397
