% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
1.5868e-14,-2.9153,0,0,0.82369,0,-0.87458,0.48502,4.186
0,-4.0952,0,0,0.46971,0,-1.2286,0.27658,5.8802
-1.5868e-14,-2.6245,0,0,0.91092,0,-0.78735,0.53638,3.7685
0,-3.2247,0,0,0.73084,0,-0.96742,0.43035,4.6304
0,-2.72,0,0,0.88227,0,-0.81599,0.51951,3.9056
0,-4.0209,0,0,0.492,0,-1.2063,0.28971,5.7735
-1.5868e-14,-3.1499,0,0,0.75331,0,-0.94496,0.44357,4.5229
1.5868e-14,-2.6116,0,0,0.91478,0,-0.78349,0.53865,3.75
0,-4.4853,0,0,0.35266,0,-1.3456,0.20766,6.4405
0,-4.2263,0,0,0.43038,0,-1.2679,0.25342,6.0685
-1.5868e-14,-2.795,0,0,0.85975,0,-0.83851,0.50625,4.0134
-3.1736e-14,-3.374,0,0,0.68606,0,-1.0122,0.40398,4.8447
0,-2.741,0,0,0.87596,0,-0.82231,0.5158,3.9358
-1.5868e-14,-3.0216,0,0,0.79179,0,-0.90648,0.46623,4.3387
0,-3.0154,0,0,0.79364,0,-0.90463,0.46732,4.3298
-1.5868e-14,-3.0001,0,0,0.79823,0,-0.90003,0.47003,4.3078
-1.5868e-14,-3.0374,0,0,0.78703,0,-0.91123,0.46343,4.3614
-1.5868e-14,-3.0053,0,0,0.79668,0,-0.90159,0.46911,4.3153
1.5868e-14,-3.1008,0,0,0.76803,0,-0.93023,0.45225,4.4524
0,-2.7924,0,0,0.86056,0,-0.83771,0.50673,4.0095
-1.5868e-14,-3.2325,0,0,0.72852,0,-0.96975,0.42898,4.6415
1.5868e-14,-2.5191,0,0,0.94253,0,-0.75574,0.55499,3.6172
0,-3.1205,0,0,0.76212,0,-0.93615,0.44876,4.4807
