% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-27.018,-949.63,-340.44,-7.8352,313.66,-17.022,-13.845,0.96358,4080.4
42.416,-996.74,-320.27,12.301,310.36,-16.013,-14.532,0.96177,4282.9
-0.070852,-996.3,-39.343,-0.020547,310.39,-1.9671,-14.525,0.96179,4281
110.22,-1102.5,-7.6773,31.964,302.96,-0.38387,-16.073,0.95772,4737.2
-29.45,-1173.3,-532.28,-8.5406,298,-26.614,-17.106,0.955,5041.7
-122.36,-1150.4,-492.76,-35.483,299.61,-24.638,-16.772,0.95588,4943
-60.028,-1759.1,-660.76,-17.408,257,-33.038,-25.647,0.93253,7558.8
-55.23,-981.88,-77.041,-16.017,311.4,-3.852,-14.315,0.96234,4219
-61.605,-1815.4,-1046.6,-17.865,253.06,-52.332,-26.467,0.93037,7800.6
2.5695,-916.28,-431.82,0.74514,316,-21.591,-13.359,0.96486,3937.2
43.365,-838.07,-21.364,12.576,321.47,-1.0682,-12.218,0.96786,3601.1
44.217,-849.68,35.256,12.823,320.66,1.7628,-12.388,0.96741,3651
-56.512,-1057.3,84.232,-16.388,306.12,4.2116,-15.415,0.95945,4543.2
1.0969,-890.49,-69.52,0.3181,317.8,-3.476,-12.983,0.96585,3826.4
51.033,-789.19,-3.4752,14.8,324.89,-0.17376,-11.506,0.96973,3391.1
-31.019,-990.97,-411.54,-8.9956,310.77,-20.577,-14.448,0.96199,4258.1
2.0023,-1096.2,-40.559,0.58068,303.4,-2.0279,-15.981,0.95796,4710.1
24.301,-805.82,37.627,7.0473,323.73,1.8814,-11.748,0.96909,3462.5
-124.87,-1842,-429.71,-36.212,251.19,-21.485,-26.855,0.92935,7915
-45.945,-1449.2,-411.01,-13.324,278.69,-20.551,-21.129,0.94442,6227.2
103.59,-1036.9,-934.1,30.04,307.55,-46.705,-15.117,0.96023,4455.3
7.2177,-1054.3,-191.36,2.0931,306.34,-9.5682,-15.371,0.95957,4530.1
-47.453,-965.58,-212.88,-13.761,312.54,-10.644,-14.077,0.96297,4149
-65.533,-1180.4,-623.94,-19.005,297.51,-31.197,-17.209,0.95473,5071.9
107.45,-887.04,-11.06,31.161,318.04,-0.553,-12.932,0.96598,3811.5
