% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.15772,0,0,0.049714,0,0,-0.047315,0.51236,19046
-0.11293,-4.7118e-14,0,0.063149,0,0,-0.03388,0.65082,13638
-0.10371,0,0,0.065915,0,0,-0.031113,0.67934,12525
-0.11413,0,0,0.06279,0,0,-0.034239,0.64712,13783
-0.10537,0,0,0.065417,0,0,-0.031611,0.67421,12725
-0.13398,-3.1412e-14,0,0.056836,0,0,-0.040193,0.58577,16179
-0.07753,-1.5706e-14,0,0.07377,0,0,-0.023259,0.76029,9362.8
-0.088667,-1.5706e-14,0,0.070428,0,0,-0.0266,0.72585,10708
-0.098331,0,0,0.067529,0,0,-0.029499,0.69597,11875
-0.13667,0,0,0.056029,0,0,-0.041,0.57745,16504
-0.10291,0,0,0.066155,0,0,-0.030873,0.68181,12428
-0.092636,1.5706e-14,0,0.069238,1.1869e-14,0,-0.027791,0.71358,11187
-0.11167,-1.5706e-14,0,0.063527,0,0,-0.033502,0.65472,13486
-0.14997,-3.1412e-14,0,0.052039,0,0,-0.04499,0.53632,18111
-0.12161,-1.5706e-14,0,0.060544,0,0,-0.036484,0.62398,14687
-0.095643,0,0,0.068336,0,0,-0.028693,0.70428,11550
-0.1473,-1.5706e-14,0,0.052839,0,0,-0.044189,0.54457,17788
-0.11958,0,0,0.061154,0,0,-0.035874,0.63027,14441
-0.10796,-1.5706e-14,0,0.064642,0,0,-0.032387,0.66621,13037
-0.10433,-1.5706e-14,0,0.065729,0,0,-0.0313,0.67742,12600
-0.089481,0,0,0.070184,0,0,-0.026844,0.72334,10806
-0.088023,-3.1412e-14,0,0.070622,0,0,-0.026407,0.72784,10630
-0.092013,0,0,0.069425,0,0,-0.027604,0.71551,11112
-0.13381,-1.5706e-14,0,0.056884,0,0,-0.040144,0.58626,16160
-0.11732,-1.5706e-14,0,0.061832,0,0,-0.035197,0.63725,14168
-0.14893,-3.1412e-14,0,0.052351,0,0,-0.044678,0.53954,17985
-0.1274,0,0,0.058809,0,0,-0.03822,0.6061,15385
-0.086256,-3.1412e-14,0,0.071152,0,0,-0.025877,0.73331,10417
-0.12318,0,0,0.060075,0,0,-0.036953,0.61915,14875
-0.11933,-1.5706e-14,0,0.061229,0,0,-0.0358,0.63104,14411
