% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-1557.3,0,0,741.3,0,0,-467.2,0.61341,1.8807e+08
-1045.7,0,0,894.8,0,0,-313.71,0.74042,1.2628e+08
-1201.2,-1.5706e-14,0,848.14,0,0,-360.36,0.70181,1.4506e+08
-1489.5,-3.1412e-14,0,761.66,0,0,-446.84,0.63026,1.7987e+08
-1128,0,0,870.1,0,0,-338.4,0.71999,1.3622e+08
-1180.7,-3.1412e-14,0,854.3,0,0,-354.2,0.70691,1.4258e+08
-1298.7,-1.5706e-14,0,818.91,0,0,-389.6,0.67762,1.5683e+08
-1440,-4.7118e-14,0,776.52,0,0,-431.99,0.64254,1.7389e+08
-1172,-1.5706e-14,0,856.89,0,0,-351.61,0.70905,1.4154e+08
-1430.8,-3.1412e-14,0,779.25,0,0,-429.25,0.64481,1.7279e+08
-1037.9,-1.5706e-14,0,897.14,0,0,-311.37,0.74235,1.2534e+08
-1345.1,-3.1412e-14,0,804.96,0,0,-403.54,0.66608,1.6244e+08
-1136.8,-3.1412e-14,0,867.47,0,0,-341.03,0.71781,1.3728e+08
-1987.6,0,0,612.21,0,0,-596.29,0.50659,2.4003e+08
-1056.4,-1.5706e-14,0,891.57,0,0,-316.93,0.73775,1.2758e+08
-1171.9,-3.1412e-14,0,856.94,0,0,-351.56,0.70909,1.4152e+08
-1401.1,0,0,788.17,0,0,-420.33,0.65219,1.692e+08
-1569.5,0,0,737.66,0,0,-470.85,0.61039,1.8954e+08
-1263.4,-3.1412e-14,0,829.47,0,0,-379.03,0.68636,1.5258e+08
-1633.9,0,0,718.33,0,0,-490.18,0.59439,1.9732e+08
-1523.1,-1.5706e-14,0,751.58,0,0,-456.93,0.62191,1.8393e+08
-1780.4,-3.1412e-14,0,674.39,0,0,-534.11,0.55804,2.1501e+08
-972.58,-1.5706e-14,0,916.73,0,0,-291.77,0.75857,1.1745e+08
-1187.2,0,0,852.33,0,0,-356.17,0.70528,1.4337e+08
-1091.6,0,0,881.02,0,0,-327.48,0.72902,1.3183e+08
-1760,-1.5706e-14,0,680.49,0,0,-528.01,0.56309,2.1255e+08
-1371.7,-1.5706e-14,0,797,0,0,-411.5,0.65949,1.6565e+08
-1070.9,1.5706e-14,0,887.23,1.1869e-14,0,-321.28,0.73415,1.2933e+08
-1567.4,-3.1412e-14,0,738.29,0,0,-470.21,0.61091,1.8928e+08
-1080.9,-1.5706e-14,0,884.22,0,0,-324.28,0.73166,1.3054e+08
-1314.8,-3.1412e-14,0,814.05,0,0,-394.45,0.6736,1.5878e+08
-1182.4,0,0,853.78,0,0,-354.72,0.70648,1.4279e+08
-1423.5,-1.5706e-14,0,781.45,0,0,-427.05,0.64663,1.7191e+08
-1165.1,-1.5706e-14,0,858.97,0,0,-349.53,0.71078,1.407e+08
-1586.7,-1.5706e-14,0,732.49,0,0,-476.01,0.60612,1.9162e+08
-1348.3,-1.5706e-14,0,804.02,0,0,-404.48,0.6653,1.6282e+08
-1607.3,-1.5706e-14,0,726.3,0,0,-482.2,0.60099,1.9411e+08
-1214.3,-4.7118e-14,0,844.21,0,0,-364.3,0.69856,1.4665e+08
-1341.9,0,0,805.92,0,0,-402.58,0.66688,1.6206e+08
-1274.5,-3.1412e-14,0,826.15,0,0,-382.35,0.68362,1.5391e+08
-1098.5,-3.1412e-14,0,878.95,0,0,-329.55,0.72731,1.3266e+08
-1033.3,-1.5706e-14,0,898.52,0,0,-309.98,0.7435,1.2478e+08
-1480.4,-1.5706e-14,0,764.37,0,0,-444.13,0.6325,1.7878e+08
-2273.9,-1.5706e-14,0,526.33,0,0,-682.17,0.43552,2.7461e+08
-1344.7,1.5706e-14,0,805.08,1.1869e-14,0,-403.42,0.66618,1.624e+08
-1278.5,0,0,824.95,0,0,-383.55,0.68262,1.544e+08
-1370.6,0,0,797.32,0,0,-411.18,0.65976,1.6552e+08
-1431.5,-3.1412e-14,0,779.04,0,0,-429.46,0.64463,1.7288e+08
-1188.2,-1.5706e-14,0,852.04,0,0,-356.46,0.70504,1.4349e+08
-1105.7,-1.5706e-14,0,876.79,0,0,-331.71,0.72552,1.3353e+08
-1375.3,0,0,795.91,0,0,-412.59,0.65859,1.6609e+08
-1019.3,-3.1412e-14,0,902.72,0,0,-305.78,0.74698,1.2309e+08
-1238.1,-3.1412e-14,0,837.08,0,0,-371.43,0.69266,1.4952e+08
-1912.1,-1.5706e-14,0,634.88,0,0,-573.62,0.52534,2.3091e+08
-990.11,-1.5706e-14,0,911.47,0,0,-297.03,0.75421,1.1957e+08
-1099.3,-1.5706e-14,0,878.72,0,0,-329.78,0.72711,1.3275e+08
-2171.5,0,0,557.04,0,0,-651.46,0.46094,2.6224e+08
-1620.5,0,0,722.36,0,0,-486.14,0.59773,1.9569e+08
-2040.1,0,0,596.48,0,0,-612.02,0.49357,2.4637e+08
-1402.5,-1.5706e-14,0,787.75,0,0,-420.75,0.65184,1.6937e+08
-1183.2,-3.1412e-14,0,853.55,0,0,-354.95,0.70629,1.4288e+08
-1787.5,0,0,672.25,0,0,-536.25,0.55627,2.1587e+08
-1206.6,0,0,846.51,0,0,-361.99,0.70046,1.4572e+08
-1796.8,-4.7118e-14,0,669.47,0,0,-539.03,0.55397,2.1698e+08
-1238.6,-1.5706e-14,0,836.94,0,0,-371.57,0.69254,1.4957e+08
-1359.7,-3.1412e-14,0,800.58,0,0,-407.92,0.66246,1.6421e+08
-1184.4,0,0,853.17,0,0,-355.33,0.70598,1.4303e+08
-1130.7,-1.5706e-14,0,869.3,0,0,-339.21,0.71932,1.3655e+08
-1702.1,0,0,697.88,0,0,-510.62,0.57748,2.0555e+08
-1120.2,-3.1412e-14,0,872.45,0,0,-336.06,0.72192,1.3528e+08
-1216.8,-3.1412e-14,0,843.46,0,0,-365.04,0.69794,1.4695e+08
-1484.6,-1.5706e-14,0,763.13,0,0,-445.37,0.63147,1.7928e+08
-1376,-1.5706e-14,0,795.7,0,0,-412.8,0.65842,1.6617e+08
-991.58,0,0,911.03,0,0,-297.47,0.75385,1.1975e+08
-2370.5,-1.5706e-14,0,497.34,0,0,-711.16,0.41153,2.8628e+08
-1409.5,-1.5706e-14,0,785.65,0,0,-422.85,0.6501,1.7022e+08
-1272.1,-1.5706e-14,0,826.88,0,0,-381.62,0.68422,1.5362e+08
-1799.8,0,0,668.55,0,0,-539.95,0.5532,2.1736e+08
-1289.3,-1.5706e-14,0,821.72,0,0,-386.78,0.67995,1.557e+08
-927.53,-1.5706e-14,0,930.24,0,0,-278.26,0.76975,1.1201e+08
-1508.7,-1.5706e-14,0,755.9,0,0,-452.6,0.62549,1.8219e+08
-1287,1.5706e-14,0,822.41,1.1869e-14,0,-386.09,0.68052,1.5542e+08
-1561.3,-1.5706e-14,0,740.12,0,0,-468.38,0.61243,1.8855e+08
-1453.3,-3.1412e-14,0,772.51,0,0,-435.99,0.63923,1.755e+08
-1965.1,0,0,618.96,0,0,-589.54,0.51217,2.3732e+08
-1757,0,0,681.4,0,0,-527.1,0.56384,2.1218e+08
-2167.5,0,0,558.25,0,0,-650.25,0.46194,2.6176e+08
-1700.7,-3.1412e-14,0,698.29,0,0,-510.21,0.57782,2.0538e+08
-1342.1,-3.1412e-14,0,805.87,0,0,-402.63,0.66683,1.6208e+08
-1234.1,0,0,838.28,0,0,-370.22,0.69365,1.4903e+08
-1029.2,0,0,899.73,0,0,-308.77,0.7445,1.2429e+08
-1106.9,-1.5706e-14,0,876.43,0,0,-332.08,0.72522,1.3368e+08
-1957.1,-3.1412e-14,0,621.38,0,0,-587.13,0.51417,2.3634e+08
-1667,-3.1412e-14,0,708.39,0,0,-500.11,0.58617,2.0132e+08
-1192.8,-1.5706e-14,0,850.65,0,0,-357.85,0.70389,1.4405e+08
-1099.3,0,0,878.7,0,0,-329.8,0.7271,1.3276e+08
-1622.4,-3.1412e-14,0,721.78,0,0,-486.72,0.59726,1.9593e+08
-1464.1,-1.5706e-14,0,769.28,0,0,-439.22,0.63655,1.7681e+08
-1358.3,-1.5706e-14,0,801.02,0,0,-407.48,0.66282,1.6403e+08
-1259.1,0,0,830.76,0,0,-377.74,0.68743,1.5206e+08
-1076.3,0,0,885.61,0,0,-322.89,0.73281,1.2998e+08
-1446.9,-3.1412e-14,0,774.44,0,0,-434.06,0.64083,1.7473e+08
-1386.3,-3.1412e-14,0,792.62,0,0,-415.88,0.65587,1.6741e+08
-987.11,1.5706e-14,0,912.37,1.1869e-14,0,-296.13,0.75496,1.1921e+08
-2054.1,-1.5706e-14,0,592.26,0,0,-616.24,0.49008,2.4807e+08
-1164.5,1.5706e-14,0,859.15,1.1869e-14,0,-349.35,0.71092,1.4063e+08
-924.23,0,0,931.23,0,0,-277.27,0.77057,1.1161e+08
-1314.2,-1.5706e-14,0,814.23,0,0,-394.27,0.67375,1.5871e+08
-1196.1,-3.1412e-14,0,849.68,0,0,-358.82,0.70308,1.4444e+08
-1440.2,0,0,776.45,0,0,-432.05,0.64249,1.7392e+08
-1383.6,-1.5706e-14,0,793.41,0,0,-415.09,0.65653,1.6709e+08
-1038.5,-1.5706e-14,0,896.95,0,0,-311.55,0.7422,1.2541e+08
-1057.7,0,0,891.2,0,0,-317.3,0.73744,1.2773e+08
-1604.8,-1.5706e-14,0,727.07,0,0,-481.43,0.60163,1.938e+08
-1600.4,-1.5706e-14,0,728.38,0,0,-480.12,0.60271,1.9327e+08
-1111.4,0,0,875.09,0,0,-333.41,0.72411,1.3421e+08
-1252.6,-3.1412e-14,0,832.71,0,0,-375.79,0.68904,1.5127e+08
-1741.9,-1.5706e-14,0,685.93,0,0,-522.57,0.56759,2.1036e+08
-1198.8,-1.5706e-14,0,848.86,0,0,-359.64,0.70241,1.4477e+08
-1278.2,-1.5706e-14,0,825.03,0,0,-383.47,0.68269,1.5436e+08
-1747.1,0,0,684.38,0,0,-524.12,0.5663,2.1098e+08
-2191.9,-1.5706e-14,0,550.94,0,0,-657.56,0.45589,2.647e+08
-1161.5,-1.5706e-14,0,860.05,0,0,-348.45,0.71167,1.4027e+08
-1173,-1.5706e-14,0,856.61,0,0,-351.89,0.70882,1.4165e+08
-1211.9,-3.1412e-14,0,844.93,0,0,-363.57,0.69915,1.4635e+08
-2180.9,1.5706e-14,0,554.23,1.1869e-14,0,-654.27,0.45861,2.6337e+08
-1193.9,-3.1412e-14,0,850.32,0,0,-358.18,0.70362,1.4418e+08
-2061.6,0,0,590.02,0,0,-618.48,0.48822,2.4897e+08
-1798.9,0,0,668.82,0,0,-539.68,0.55343,2.1725e+08
-1368.6,-3.1412e-14,0,797.92,0,0,-410.59,0.66025,1.6528e+08
-1394.6,-1.5706e-14,0,790.11,0,0,-418.39,0.65379,1.6842e+08
-1567.5,0,0,738.25,0,0,-470.25,0.61088,1.893e+08
-1466.8,0,0,768.47,0,0,-440.03,0.63589,1.7713e+08
-1110.6,0,0,875.32,0,0,-333.18,0.72431,1.3412e+08
-1124.1,-1.5706e-14,0,871.26,0,0,-337.24,0.72094,1.3576e+08
-2108.1,-3.1412e-14,0,576.08,0,0,-632.42,0.47669,2.5458e+08
-1407.4,-1.5706e-14,0,786.27,0,0,-422.23,0.65062,1.6997e+08
-1176.7,-1.5706e-14,0,855.48,0,0,-353.02,0.70789,1.4211e+08
-1097.8,-1.5706e-14,0,879.18,0,0,-329.33,0.72749,1.3257e+08
-1477.9,-3.1412e-14,0,765.12,0,0,-443.38,0.63312,1.7848e+08
-1159.4,1.5706e-14,0,860.69,1.1869e-14,0,-347.81,0.7122,1.4001e+08
-1108,-3.1412e-14,0,876.1,0,0,-332.4,0.72495,1.3381e+08
-1452.4,-1.5706e-14,0,772.77,0,0,-435.73,0.63945,1.754e+08
-1652.2,0,0,712.83,0,0,-495.67,0.58985,1.9953e+08
-1791.6,-3.1412e-14,0,671.02,0,0,-537.48,0.55525,2.1636e+08
-1146.6,-1.5706e-14,0,864.53,0,0,-343.97,0.71538,1.3846e+08
-1546.8,-3.1412e-14,0,744.48,0,0,-464.03,0.61603,1.8679e+08
-1281.9,-1.5706e-14,0,823.92,0,0,-384.58,0.68177,1.5481e+08
-1529.7,-4.7118e-14,0,749.59,0,0,-458.91,0.62027,1.8473e+08
-1102.4,-1.5706e-14,0,877.77,0,0,-330.73,0.72633,1.3313e+08
-1686.8,-3.1412e-14,0,702.47,0,0,-506.04,0.58127,2.037e+08
-1564.9,-3.1412e-14,0,739.03,0,0,-469.47,0.61153,1.8898e+08
-1049,0,0,893.81,0,0,-314.69,0.73961,1.2668e+08
-1109.6,1.5706e-14,0,875.63,1.1869e-14,0,-332.87,0.72456,1.34e+08
-1268.2,-1.5706e-14,0,828.03,0,0,-380.47,0.68517,1.5316e+08
-1332.4,-1.5706e-14,0,808.79,0,0,-399.71,0.66925,1.609e+08
-1371.1,-4.7118e-14,0,797.18,0,0,-411.32,0.65964,1.6558e+08
-1210,0,0,845.52,0,0,-362.99,0.69964,1.4612e+08
-1110.6,-1.5706e-14,0,875.34,0,0,-333.17,0.72432,1.3411e+08
-1874.6,0,0,646.13,0,0,-562.37,0.53466,2.2638e+08
-1397.8,0,0,789.16,0,0,-419.34,0.65301,1.688e+08
-1443.3,0,0,775.51,0,0,-432.99,0.64171,1.743e+08
-1053.5,-3.1412e-14,0,892.44,0,0,-316.06,0.73847,1.2723e+08
-1848.4,-1.5706e-14,0,653.97,0,0,-554.53,0.54114,2.2322e+08
-1216.2,0,0,843.64,0,0,-364.86,0.69809,1.4687e+08
-966.14,0,0,918.66,0,0,-289.84,0.76016,1.1667e+08
-1364.5,-1.5706e-14,0,799.17,0,0,-409.34,0.66129,1.6478e+08
-1216.9,-1.5706e-14,0,843.45,0,0,-365.06,0.69793,1.4695e+08
-1336.6,-3.1412e-14,0,807.53,0,0,-400.97,0.66821,1.6141e+08
-1604.6,0,0,727.11,0,0,-481.39,0.60166,1.9378e+08
-1635.2,-3.1412e-14,0,717.95,0,0,-490.55,0.59409,1.9747e+08
-1382.9,-1.5706e-14,0,793.62,0,0,-414.88,0.6567,1.6701e+08
-1381.4,-1.5706e-14,0,794.09,0,0,-414.41,0.65709,1.6682e+08
-1444.8,-1.5706e-14,0,775.06,0,0,-433.44,0.64134,1.7448e+08
-1349.7,0,0,803.58,0,0,-404.92,0.66494,1.63e+08
-1228.2,-3.1412e-14,0,840.05,0,0,-368.45,0.69512,1.4832e+08
-1442.7,0,0,775.7,0,0,-432.8,0.64187,1.7422e+08
-1786.3,0,0,672.6,0,0,-535.9,0.55655,2.1573e+08
-1336.3,0,0,807.6,0,0,-400.9,0.66827,1.6138e+08
-1352.6,-1.5706e-14,0,802.72,0,0,-405.78,0.66423,1.6334e+08
-1823.7,-3.1412e-14,0,661.38,0,0,-547.12,0.54727,2.2024e+08
