% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
40.448,-1020.6,4.0719,11.73,255.41,0.2036,-16.736,0.9488,4385.2
78.842,-826.65,60.565,22.864,268.99,3.0283,-13.556,0.95852,3552
-263.05,-959.16,-1144.8,-76.285,259.71,-57.238,-15.729,0.95188,4121.4
3.6404,-755.31,-167.03,1.0557,273.98,-8.3513,-12.386,0.9621,3245.5
54.105,-1029.6,-45.669,15.69,254.78,-2.2835,-16.885,0.94834,4424.2
-148.43,-1529,-655.57,-43.045,219.82,-32.778,-25.075,0.92328,6570
-60.353,-982.1,-206.88,-17.502,258.11,-10.344,-16.106,0.95073,4220
89.718,-1358.3,-100.6,26.018,231.77,-5.0298,-22.276,0.93185,5836.6
14.255,-937.17,87.172,4.1338,261.25,4.3586,-15.369,0.95298,4026.9
-33.563,-1125.5,-208.21,-9.7333,248.07,-10.411,-18.457,0.94353,4836
40.974,-1006.7,-310.16,11.882,256.39,-15.508,-16.508,0.94949,4325.5
-32.415,-841.65,-475.69,-9.4004,267.94,-23.785,-13.802,0.95777,3616.5
-116.56,-1094,-434.65,-33.802,250.28,-21.732,-17.94,0.94511,4700.6
-36.738,-992.27,-780.74,-10.654,257.39,-39.037,-16.272,0.95021,4263.7
26.621,-938.64,-480.37,7.7202,261.15,-24.018,-15.393,0.95291,4033.2
15.942,-751.91,242.4,4.6231,274.22,12.12,-12.331,0.96227,3230.9
-107.39,-1087.6,-99.7,-31.142,250.72,-4.985,-17.835,0.94543,4673.2
-20.966,-1093.9,-721.71,-6.08,250.28,-36.085,-17.938,0.94512,4700.2
-132.58,-1053.7,-173.6,-38.449,253.1,-8.6798,-17.279,0.94713,4527.5
-70.919,-2176.7,-889.58,-20.567,174.49,-44.479,-35.695,0.89079,9352.9
-161.51,-1572.8,-18.519,-46.839,216.76,-0.92596,-25.792,0.92109,6758
-591.08,-2694.7,-3026.8,-171.41,138.22,-151.34,-44.19,0.8648,11579
4.9583,-995.93,-485.53,1.4379,257.14,-24.276,-16.332,0.95003,4279.4
150.85,-2682.8,-556.96,43.746,139.06,-27.848,-43.995,0.8654,11528
-46.873,-937.69,25.999,-13.593,261.21,1.2999,-15.377,0.95295,4029.1
29.135,-731.28,-112.96,8.4493,275.66,-5.6482,-11.992,0.96331,3142.2
14.458,-1129.6,-13.917,4.1929,247.78,-0.69586,-18.525,0.94332,4853.9
58.802,-1911.4,-1037.4,17.053,193.05,-51.868,-31.346,0.9041,8213.2
-0.3126,-1002.8,-174.51,-0.090653,256.65,-8.7255,-16.445,0.94969,4309
112.1,-972.24,62.141,32.51,258.8,3.107,-15.944,0.95122,4177.6
-98.37,-742.83,-260.3,-28.527,274.85,-13.015,-12.182,0.96273,3191.9
-165.15,-1039.1,-307.36,-47.893,254.12,-15.368,-17.04,0.94787,4464.7
-348.31,-1074,-704.92,-101.01,251.67,-35.246,-17.612,0.94612,4614.8
55.855,-810.35,70.988,16.198,270.13,3.5494,-13.289,0.95934,3482
103.55,-1132.2,419.31,30.03,247.6,20.965,-18.567,0.9432,4864.8
10.617,-749.2,-58.884,3.0788,274.41,-2.9442,-12.286,0.96241,3219.2
-64.787,-888.48,-422.85,-18.788,264.66,-21.143,-14.57,0.95542,3817.7
-125.52,-1029.5,-374.5,-36.402,254.79,-18.725,-16.883,0.94835,4423.6
-8.9547,-796.08,-202.5,-2.5969,271.13,-10.125,-13.055,0.96006,3420.7
-82.718,-721.17,-196.98,-23.988,276.37,-9.8488,-11.826,0.96382,3098.8
-28.347,-1295.7,160.12,-8.2207,236.16,8.006,-21.248,0.93499,5567.3
