% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
9.1979,-433.83,139.86,2.6674,158.22,6.9929,-10.523,0.9442,1864.1
-61.959,-627.49,-57.524,-17.968,144.66,-2.8762,-15.221,0.91929,2696.3
-12.096,-631.12,-416.4,-3.508,144.4,-20.82,-15.309,0.91882,2711.9
-76.496,-607.93,-100.16,-22.184,146.03,-5.0079,-14.746,0.92181,2612.2
-40.918,-1255.9,-513.26,-11.866,100.67,-25.663,-30.463,0.83847,5396.3
-93.189,-907.44,-10.685,-27.025,125.06,-0.53425,-22.011,0.88328,3899.2
-341.04,-1554.7,-1746.3,-98.901,79.751,-87.317,-37.712,0.80002,6680.6
2.8608,-574.62,-280.13,0.82962,148.36,-14.007,-13.938,0.92609,2469.1
87.034,-1547.9,-321.35,25.24,80.232,-16.067,-37.546,0.80091,6651
-27.044,-541.02,15,-7.8428,150.71,0.75002,-13.123,0.93041,2324.7
16.81,-421.92,-65.177,4.875,159.05,-3.2588,-10.234,0.94573,1813
8.342,-651.77,-8.0298,2.4192,142.96,-0.40149,-15.81,0.91617,2800.6
33.927,-1102.8,-598.52,9.8388,111.38,-29.926,-26.751,0.85815,4738.8
-0.18036,-578.6,-100.69,-0.052304,148.08,-5.0343,-14.035,0.92558,2486.2
64.68,-560.95,35.853,18.757,149.32,1.7927,-13.607,0.92785,2410.3
-56.756,-428.59,-150.18,-16.459,158.58,-7.5092,-10.396,0.94487,1841.6
-95.285,-599.5,-177.33,-27.633,146.62,-8.8667,-14.542,0.92289,2576
-200.96,-619.66,-406.71,-58.28,145.21,-20.336,-15.031,0.9203,2662.6
32.227,-467.55,40.957,9.3457,155.85,2.0479,-11.341,0.93986,2009
59.745,-653.23,241.93,17.326,142.86,12.096,-15.845,0.91598,2806.8
6.1255,-432.27,-33.974,1.7764,158.32,-1.6987,-10.485,0.9444,1857.4
-37.38,-512.62,-243.97,-10.84,152.7,-12.199,-12.434,0.93406,2202.7
-72.423,-593.98,-216.08,-21.003,147,-10.804,-14.408,0.9236,2552.3
-5.1666,-459.31,-116.83,-1.4983,156.43,-5.8417,-11.141,0.94092,1973.6
