% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-904.68,0,0,634.97,0,0,-271.4,0.70056,1.0925e+08
-1655,-1.5706e-14,0,409.88,0,0,-496.5,0.45222,1.9986e+08
-731.08,-1.5706e-14,0,687.05,0,0,-219.32,0.75802,8.8288e+07
-856.73,-1.5706e-14,0,649.36,0,0,-257.02,0.71643,1.0346e+08
-1473.3,0,0,464.39,0,0,-441.98,0.51236,1.7792e+08
-1054.9,-4.7118e-14,0,589.89,0,0,-316.48,0.65082,1.274e+08
-968.8,0,0,615.74,0,0,-290.64,0.67934,1.17e+08
-1066.1,0,0,586.54,0,0,-319.84,0.64712,1.2875e+08
-984.31,0,0,611.08,0,0,-295.29,0.67421,1.1887e+08
-1251.5,-3.1412e-14,0,530.92,0,0,-375.45,0.58577,1.5114e+08
-724.23,-1.5706e-14,0,689.11,0,0,-217.27,0.76029,8.7461e+07
-828.27,-1.5706e-14,0,657.89,0,0,-248.48,0.72585,1.0003e+08
-918.54,0,0,630.81,0,0,-275.56,0.69597,1.1093e+08
-1276.6,0,0,523.38,0,0,-382.99,0.57745,1.5417e+08
-961.33,0,0,617.98,0,0,-288.4,0.68181,1.1609e+08
-865.34,1.5706e-14,0,646.77,1.1869e-14,0,-259.6,0.71358,1.045e+08
-1043.2,-1.5706e-14,0,593.42,0,0,-312.95,0.65472,1.2598e+08
-1400.9,-3.1412e-14,0,486.11,0,0,-420.27,0.53632,1.6918e+08
-1136,-1.5706e-14,0,565.56,0,0,-340.81,0.62398,1.3719e+08
-893.43,0,0,638.35,0,0,-268.03,0.70428,1.0789e+08
-1376,-1.5706e-14,0,493.59,0,0,-412.79,0.54457,1.6617e+08
-1117,0,0,571.26,0,0,-335.11,0.63027,1.349e+08
-1008.5,-1.5706e-14,0,603.84,0,0,-302.54,0.66621,1.2179e+08
-974.6,-1.5706e-14,0,614,0,0,-292.38,0.67742,1.177e+08
-835.87,0,0,655.61,0,0,-250.76,0.72334,1.0094e+08
-822.25,-3.1412e-14,0,659.7,0,0,-246.68,0.72784,9.9298e+07
-859.53,0,0,648.52,0,0,-257.86,0.71551,1.038e+08
-1250,-1.5706e-14,0,531.38,0,0,-375,0.58626,1.5095e+08
-1096,-1.5706e-14,0,577.59,0,0,-328.79,0.63725,1.3235e+08
-1391.2,-3.1412e-14,0,489.03,0,0,-417.35,0.53954,1.68e+08
-1190.1,0,0,549.35,0,0,-357.02,0.6061,1.4372e+08
-805.74,-3.1412e-14,0,664.65,0,0,-241.72,0.73331,9.7304e+07
-1150.6,0,0,561.18,0,0,-345.19,0.61915,1.3896e+08
-1114.7,-1.5706e-14,0,571.96,0,0,-334.42,0.63104,1.3462e+08
-1300.8,-1.5706e-14,0,516.15,0,0,-390.23,0.56946,1.5709e+08
-1170.2,-1.5706e-14,0,555.33,0,0,-351.05,0.61269,1.4131e+08
-792.16,0,0,668.73,0,0,-237.65,0.7378,9.5665e+07
-1081.6,-1.5706e-14,0,581.9,0,0,-324.48,0.64201,1.3062e+08
