% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.072381,-1.5706e-14,0,0.017926,0,0,-0.021714,0.45222,8741
-0.031974,-1.5706e-14,0,0.030048,0,0,-0.0095921,0.75802,3861.3
-0.037469,-1.5706e-14,0,0.0284,0,0,-0.011241,0.71643,4524.9
-0.064434,0,0,0.02031,0,0,-0.01933,0.51236,7781.3
-0.046138,-4.7118e-14,0,0.025799,0,0,-0.013841,0.65082,5571.8
-0.04237,0,0,0.026929,0,0,-0.012711,0.67934,5116.8
-0.046627,0,0,0.025652,0,0,-0.013988,0.64712,5630.8
-0.043049,0,0,0.026726,0,0,-0.012915,0.67421,5198.7
-0.054734,-3.1412e-14,0,0.02322,0,0,-0.01642,0.58577,6609.9
-0.031674,-1.5706e-14,0,0.030138,0,0,-0.0095022,0.76029,3825.1
-0.036224,-1.5706e-14,0,0.028773,0,0,-0.010867,0.72585,4374.6
-0.040172,0,0,0.027589,0,0,-0.012052,0.69597,4851.3
-0.055834,0,0,0.02289,0,0,-0.01675,0.57745,6742.7
-0.042044,0,0,0.027027,0,0,-0.012613,0.68181,5077.3
-0.037846,1.5706e-14,0,0.028287,1.1869e-14,0,-0.011354,0.71358,4570.4
-0.045623,-1.5706e-14,0,0.025953,0,0,-0.013687,0.65472,5509.6
-0.061268,-3.1412e-14,0,0.02126,0,0,-0.01838,0.53632,7398.9
-0.049685,-1.5706e-14,0,0.024735,0,0,-0.014905,0.62398,6000.1
-0.039074,0,0,0.027918,0,0,-0.011722,0.70428,4718.7
-0.060177,-1.5706e-14,0,0.021587,0,0,-0.018053,0.54457,7267.2
-0.048854,0,0,0.024984,0,0,-0.014656,0.63027,5899.8
-0.044105,-1.5706e-14,0,0.026409,0,0,-0.013231,0.66621,5326.3
-0.042624,-1.5706e-14,0,0.026853,0,0,-0.012787,0.67742,5147.4
-0.036557,0,0,0.028673,0,0,-0.010967,0.72334,4414.7
-0.035961,-3.1412e-14,0,0.028852,0,0,-0.010788,0.72784,4342.8
-0.037591,0,0,0.028363,0,0,-0.011277,0.71551,4539.7
-0.054669,-1.5706e-14,0,0.02324,0,0,-0.016401,0.58626,6602
-0.047932,-1.5706e-14,0,0.025261,0,0,-0.014379,0.63725,5788.4
-0.060842,-3.1412e-14,0,0.021388,0,0,-0.018253,0.53954,7347.5
-0.052048,0,0,0.024026,0,0,-0.015614,0.6061,6285.5
-0.035239,-3.1412e-14,0,0.029069,0,0,-0.010572,0.73331,4255.6
-0.050323,0,0,0.024543,0,0,-0.015097,0.61915,6077.2
-0.048752,-1.5706e-14,0,0.025015,0,0,-0.014626,0.63104,5887.5
-0.056889,-1.5706e-14,0,0.022574,0,0,-0.017067,0.56946,6870.1
-0.051177,-1.5706e-14,0,0.024287,0,0,-0.015353,0.61269,6180.3
-0.034645,0,0,0.029247,0,0,-0.010394,0.7378,4183.9
-0.047303,-1.5706e-14,0,0.025449,0,0,-0.014191,0.64201,5712.5
-0.037396,-1.5706e-14,0,0.028421,0,0,-0.011219,0.71699,4516.1
-0.036974,-3.1412e-14,0,0.028548,0,0,-0.011092,0.72018,4465.1
-0.057051,-1.5706e-14,0,0.022525,0,0,-0.017115,0.56823,6889.7
-0.056288,-3.1412e-14,0,0.022754,0,0,-0.016886,0.57401,6797.5
-0.054863,0,0,0.023181,0,0,-0.016459,0.58479,6625.5
-0.050892,0,0,0.024373,0,0,-0.015267,0.61485,6145.9
-0.038004,-1.5706e-14,0,0.028239,0,0,-0.011401,0.71238,4589.6
-0.034943,0,0,0.029157,0,0,-0.010483,0.73555,4219.9
-0.031455,-1.5706e-14,0,0.030204,0,0,-0.0094364,0.76195,3798.6
-0.046105,0,0,0.025809,0,0,-0.013831,0.65108,5567.8
-0.05695,-3.1412e-14,0,0.022555,0,0,-0.017085,0.569,6877.5
-0.041449,0,0,0.027206,0,0,-0.012435,0.68631,5005.5
-0.052219,-1.5706e-14,0,0.023975,0,0,-0.015666,0.60481,6306.1
-0.043339,-1.5706e-14,0,0.026638,0,0,-0.013002,0.67201,5233.8
-0.068048,0,0,0.019226,0,0,-0.020414,0.48501,8217.7
-0.041135,-1.5706e-14,0,0.0273,0,0,-0.01234,0.68869,4967.6
-0.031755,-3.1412e-14,0,0.030114,0,0,-0.0095266,0.75967,3834.9
-0.04003,-1.5706e-14,0,0.027631,0,0,-0.012009,0.69705,4834.2
-0.050839,1.5706e-14,0,0.024389,1.1869e-14,0,-0.015252,0.61525,6139.5
-0.040163,0,0,0.027591,0,0,-0.012049,0.69604,4850.2
-0.047361,-1.5706e-14,0,0.025432,0,0,-0.014208,0.64157,5719.5
-0.064419,0,0,0.020315,0,0,-0.019326,0.51247,7779.5
-0.032799,0,0,0.029801,0,0,-0.0098397,0.75177,3960.9
-0.033026,-3.1412e-14,0,0.029733,0,0,-0.0099078,0.75006,3988.3
-0.041555,-3.1412e-14,0,0.027174,0,0,-0.012466,0.68551,5018.3
-0.070793,0,0,0.018402,0,0,-0.021238,0.46424,8549.2
-0.051082,0,0,0.024316,0,0,-0.015325,0.61341,6168.9
-0.0343,0,0,0.02935,0,0,-0.01029,0.74042,4142.2
-0.039401,-1.5706e-14,0,0.02782,0,0,-0.01182,0.70181,4758.2
-0.048856,-3.1412e-14,0,0.024983,0,0,-0.014657,0.63026,5900
-0.036999,0,0,0.02854,0,0,-0.0111,0.71999,4468.2
-0.038727,-3.1412e-14,0,0.028022,0,0,-0.011618,0.70691,4676.9
-0.042597,-1.5706e-14,0,0.026861,0,0,-0.012779,0.67762,5144.2
-0.047232,-4.7118e-14,0,0.025471,0,0,-0.01417,0.64254,5703.9
-0.038444,-1.5706e-14,0,0.028107,0,0,-0.011533,0.70905,4642.6
-0.046933,-3.1412e-14,0,0.02556,0,0,-0.01408,0.64481,5667.8
-0.034044,-1.5706e-14,0,0.029427,0,0,-0.010213,0.74235,4111.3
-0.044122,-3.1412e-14,0,0.026404,0,0,-0.013237,0.66608,5328.3
-0.037287,-3.1412e-14,0,0.028454,0,0,-0.011186,0.71781,4503
-0.065196,0,0,0.020081,0,0,-0.019559,0.50659,7873.4
-0.034652,-1.5706e-14,0,0.029245,0,0,-0.010396,0.73775,4184.8
-0.038439,-3.1412e-14,0,0.028109,0,0,-0.011532,0.70909,4642
-0.045958,0,0,0.025853,0,0,-0.013787,0.65219,5550
-0.051481,0,0,0.024196,0,0,-0.015444,0.61039,6217
-0.041442,-3.1412e-14,0,0.027208,0,0,-0.012433,0.68636,5004.7
-0.053594,0,0,0.023562,0,0,-0.016078,0.59439,6472.3
-0.049959,-1.5706e-14,0,0.024653,0,0,-0.014988,0.62191,6033.2
-0.058399,-3.1412e-14,0,0.022121,0,0,-0.01752,0.55804,7052.4
-0.031902,-1.5706e-14,0,0.03007,0,0,-0.0095705,0.75857,3852.6
-0.038943,0,0,0.027957,0,0,-0.011683,0.70528,4702.9
-0.035806,0,0,0.028898,0,0,-0.010742,0.72902,4324.1
-0.057731,-1.5706e-14,0,0.022321,0,0,-0.017319,0.56309,6971.8
-0.044993,-1.5706e-14,0,0.026142,0,0,-0.013498,0.65949,5433.5
-0.035127,1.5706e-14,0,0.029102,1.1869e-14,0,-0.010538,0.73415,4242.1
-0.051412,-3.1412e-14,0,0.024217,0,0,-0.015424,0.61091,6208.7
-0.035456,-1.5706e-14,0,0.029003,0,0,-0.010637,0.73166,4281.8
-0.043128,-3.1412e-14,0,0.026702,0,0,-0.012938,0.6736,5208.3
-0.038784,0,0,0.028005,0,0,-0.011635,0.70648,4683.7
-0.046693,-1.5706e-14,0,0.025632,0,0,-0.014008,0.64663,5638.8
-0.038216,-1.5706e-14,0,0.028175,0,0,-0.011465,0.71078,4615.2
-0.052046,-1.5706e-14,0,0.024027,0,0,-0.015614,0.60612,6285.2
-0.044225,-1.5706e-14,0,0.026373,0,0,-0.013268,0.6653,5340.8
-0.052722,-1.5706e-14,0,0.023824,0,0,-0.015817,0.60099,6366.9
-0.039831,-4.7118e-14,0,0.027691,0,0,-0.011949,0.69856,4810.2
-0.044017,0,0,0.026435,0,0,-0.013205,0.66688,5315.7
-0.041805,-3.1412e-14,0,0.027099,0,0,-0.012542,0.68362,5048.5
-0.036032,-3.1412e-14,0,0.028831,0,0,-0.01081,0.72731,4351.4
-0.033892,-1.5706e-14,0,0.029473,0,0,-0.010168,0.7435,4092.9
-0.04856,-1.5706e-14,0,0.025072,0,0,-0.014568,0.6325,5864.3
-0.074587,-1.5706e-14,0,0.017264,0,0,-0.022376,0.43552,9007.4
-0.044109,1.5706e-14,0,0.026408,1.1869e-14,0,-0.013233,0.66618,5326.8
-0.041937,0,0,0.027059,0,0,-0.012581,0.68262,5064.4
-0.044957,0,0,0.026153,0,0,-0.013487,0.65976,5429.2
-0.046956,-3.1412e-14,0,0.025553,0,0,-0.014087,0.64463,5670.6
-0.038974,-1.5706e-14,0,0.027948,0,0,-0.011692,0.70504,4706.7
-0.036268,-1.5706e-14,0,0.02876,0,0,-0.010881,0.72552,4379.9
-0.045111,0,0,0.026107,0,0,-0.013533,0.65859,5447.8
-0.033433,-3.1412e-14,0,0.02961,0,0,-0.01003,0.74698,4037.5
-0.040611,-3.1412e-14,0,0.027457,0,0,-0.012183,0.69266,4904.3
-0.062718,-1.5706e-14,0,0.020825,0,0,-0.018816,0.52534,7574.1
-0.032477,-1.5706e-14,0,0.029897,0,0,-0.009743,0.75421,3922
-0.036058,-1.5706e-14,0,0.028823,0,0,-0.010817,0.72711,4354.4
-0.071229,0,0,0.018272,0,0,-0.021369,0.46094,8601.9
-0.053153,0,0,0.023694,0,0,-0.015946,0.59773,6419
-0.066917,0,0,0.019565,0,0,-0.020075,0.49357,8081.1
-0.046004,-1.5706e-14,0,0.025839,0,0,-0.013801,0.65184,5555.6
-0.038809,-3.1412e-14,0,0.027998,0,0,-0.011643,0.70629,4686.7
-0.058632,0,0,0.022051,0,0,-0.01759,0.55627,7080.7
-0.039579,0,0,0.027766,0,0,-0.011874,0.70046,4779.7
-0.058936,-4.7118e-14,0,0.02196,0,0,-0.017681,0.55397,7117.3
-0.040626,-1.5706e-14,0,0.027452,0,0,-0.012188,0.69254,4906.1
-0.044601,-3.1412e-14,0,0.02626,0,0,-0.01338,0.66246,5386.2
-0.03885,0,0,0.027985,0,0,-0.011655,0.70598,4691.7
-0.037088,-1.5706e-14,0,0.028514,0,0,-0.011126,0.71932,4478.9
-0.05583,0,0,0.022891,0,0,-0.016749,0.57748,6742.2
-0.036743,-3.1412e-14,0,0.028617,0,0,-0.011023,0.72192,4437.3
-0.039913,-3.1412e-14,0,0.027666,0,0,-0.011974,0.69794,4820
-0.048695,-1.5706e-14,0,0.025032,0,0,-0.014609,0.63147,5880.6
-0.045134,-1.5706e-14,0,0.0261,0,0,-0.01354,0.65842,5450.6
-0.032525,0,0,0.029883,0,0,-0.0097575,0.75385,3927.8
-0.077757,-1.5706e-14,0,0.016313,0,0,-0.023327,0.41153,9390.2
-0.046233,-1.5706e-14,0,0.02577,0,0,-0.01387,0.6501,5583.3
-0.041726,-1.5706e-14,0,0.027123,0,0,-0.012518,0.68422,5039
-0.059037,0,0,0.021929,0,0,-0.017711,0.5532,7129.5
-0.042289,-1.5706e-14,0,0.026953,0,0,-0.012687,0.67995,5107
-0.030424,-1.5706e-14,0,0.030513,0,0,-0.0091272,0.76975,3674.1
-0.049486,-1.5706e-14,0,0.024794,0,0,-0.014846,0.62549,5976.1
-0.042214,1.5706e-14,0,0.026976,1.1869e-14,0,-0.012664,0.68052,5097.9
-0.051212,-1.5706e-14,0,0.024277,0,0,-0.015363,0.61243,6184.5
-0.04767,-3.1412e-14,0,0.025339,0,0,-0.014301,0.63923,5756.8
-0.064459,0,0,0.020303,0,0,-0.019338,0.51217,7784.3
-0.057631,0,0,0.022351,0,0,-0.017289,0.56384,6959.8
-0.071097,0,0,0.018311,0,0,-0.021329,0.46194,8585.9
-0.055785,-3.1412e-14,0,0.022905,0,0,-0.016735,0.57782,6736.8
-0.044023,-3.1412e-14,0,0.026433,0,0,-0.013207,0.66683,5316.4
