% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
105.79,-1058.2,-7.369,30.68,290.8,-0.36845,-15.934,0.95633,4547
-28.268,-1126.2,-510.9,-8.1977,286.04,-25.545,-16.958,0.95352,4839.2
-117.44,-1104.2,-472.98,-34.059,287.58,-23.649,-16.627,0.95443,4744.5
-57.618,-1688.5,-634.23,-16.709,246.68,-31.712,-25.425,0.93032,7255.3
-53.013,-942.45,-73.947,-15.374,298.9,-3.6973,-14.191,0.96111,4049.6
-59.131,-1742.5,-1004.6,-17.148,242.89,-50.231,-26.239,0.92809,7487.4
2.4663,-879.49,-414.48,0.71522,303.31,-20.724,-13.243,0.9637,3779.1
41.624,-804.42,-20.506,12.071,308.56,-1.0253,-12.113,0.9668,3456.5
42.442,-815.56,33.84,12.308,307.78,1.692,-12.281,0.96634,3504.4
-54.243,-1014.9,80.85,-15.73,293.83,4.0425,-15.282,0.95812,4360.8
1.0529,-854.74,-66.728,0.30533,305.04,-3.3364,-12.871,0.96473,3672.7
48.984,-757.5,-3.3357,14.205,311.85,-0.16678,-11.406,0.96874,3254.9
-29.774,-951.18,-395.01,-8.6344,298.29,-19.751,-14.323,0.96075,4087.1
1.9219,-1052.1,-38.93,0.55736,291.22,-1.9465,-15.843,0.95658,4520.9
23.325,-773.46,36.116,6.7643,310.73,1.8058,-11.647,0.96808,3323.5
-119.86,-1768.1,-412.45,-34.758,241.11,-20.623,-26.623,0.92703,7597.2
-44.101,-1391,-394.51,-12.789,267.5,-19.725,-20.946,0.94259,5977.2
99.427,-995.23,-896.59,28.834,295.2,-44.83,-14.986,0.95893,4276.4
6.9279,-1011.9,-183.68,2.0091,294.03,-9.184,-15.238,0.95824,4348.2
-45.547,-926.8,-204.33,-13.209,299.99,-10.216,-13.956,0.96175,3982.4
-62.901,-1133,-598.89,-18.241,285.56,-29.945,-17.06,0.95324,4868.3
103.14,-851.42,-10.616,29.91,305.27,-0.5308,-12.821,0.96486,3658.5
