% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-19.65,-403,125.33,-5.6986,155.56,6.2666,-9.9413,0.9459,1731.7
18.72,-638.36,161.34,5.4287,139.08,8.0672,-15.747,0.91431,2743
15.884,-568.23,-120.25,4.6063,143.99,-6.0124,-14.017,0.92372,2441.6
-18.013,-566.54,-61.753,-5.2237,144.11,-3.0877,-13.976,0.92395,2434.4
89.173,-1392.5,-179.75,25.86,86.293,-8.9873,-34.35,0.81308,5983.3
110.6,-540.84,329.26,32.073,145.91,16.463,-13.342,0.9274,2323.9
-12.908,-644.58,-183.22,-3.7432,138.65,-9.1608,-15.901,0.91347,2769.7
-145.26,-967.95,-574.88,-42.125,116.01,-28.744,-23.877,0.87007,4159.2
-14.663,-476.12,-194.31,-4.2523,150.44,-9.7153,-11.745,0.93609,2045.8
31.568,-616.64,-318.12,9.1547,140.6,-15.906,-15.211,0.91722,2649.6
-15.651,-561.44,-199.4,-4.5387,144.47,-9.9698,-13.85,0.92463,2412.5
28.674,-661.51,-269.88,8.3153,137.46,-13.494,-16.318,0.9112,2842.4
-26.795,-412.78,43.777,-7.7706,154.87,2.1888,-10.183,0.94459,1773.7
-60.721,-429.68,-137.27,-17.609,153.69,-6.8636,-10.6,0.94232,1846.3
101.34,-548.92,-35.784,29.389,145.34,-1.7892,-13.541,0.92632,2358.6
-16.196,-789.4,91.786,-4.6969,128.51,4.5893,-19.473,0.89403,3392
-28.757,-540.51,-42.697,-8.3395,145.93,-2.1349,-13.333,0.92744,2322.5
-7.9654,-406.09,-208.43,-2.31,155.34,-10.422,-10.017,0.94549,1744.9
-1.0892,-594.72,-221.33,-0.31587,142.14,-11.066,-14.671,0.92017,2555.4
17.525,-461.63,-9.9963,5.0821,151.45,-0.49982,-11.387,0.93803,1983.6
-100.59,-624.77,-554.24,-29.17,140.03,-27.712,-15.412,0.91613,2684.6
15.028,-414.58,-43.943,4.358,154.75,-2.1972,-10.227,0.94435,1781.4
-16.315,-514.5,-136.35,-4.7312,147.75,-6.8175,-12.692,0.93094,2210.7
14.878,-833.7,-212.14,4.3147,125.41,-10.607,-20.566,0.88809,3582.3
-79.478,-502.95,-205.64,-23.049,148.56,-10.282,-12.407,0.93249,2161.1
70.579,-442.74,-117.79,20.468,152.77,-5.8893,-10.922,0.94057,1902.4
-30.656,-624.62,-435,-8.8904,140.04,-21.75,-15.408,0.91615,2683.9
-10.405,-529.34,-133.34,-3.0175,146.71,-6.6669,-13.058,0.92894,2274.5
-37.664,-582.74,-316.64,-10.922,142.98,-15.832,-14.375,0.92178,2504
-12.944,-615.93,-142.27,-3.7538,140.65,-7.1136,-15.194,0.91732,2646.6
-54.427,-571.93,-227.55,-15.784,143.73,-11.378,-14.108,0.92323,2457.5
19.008,-518.14,-225.72,5.5123,147.5,-11.286,-12.781,0.93045,2226.4
-14.562,-488.59,-164.14,-4.223,149.57,-8.2068,-12.053,0.93441,2099.4
26.947,-502.49,8.5862,7.8146,148.59,0.42931,-12.396,0.93255,2159.2
10.76,-467.06,-170.91,3.1204,151.07,-8.5457,-11.522,0.9373,2006.9
-45.956,-843.41,-200.9,-13.327,124.73,-10.045,-20.805,0.88678,3624
15.415,-493.45,10.664,4.4703,149.23,0.53319,-12.173,0.93376,2120.3
2.7882,-462.13,-140.61,0.80858,151.42,-7.0303,-11.4,0.93797,1985.7
-0.66411,-771.32,-194.35,-0.19259,129.77,-9.7175,-19.027,0.89646,3314.3
-27.354,-388.06,-69.823,-7.9326,156.6,-3.4912,-9.5728,0.94791,1667.5
-46.472,-720.54,-403.33,-13.477,133.33,-20.166,-17.774,0.90328,3096.1
-31.908,-529.62,-307.81,-9.2534,146.69,-15.39,-13.065,0.92891,2275.7
17.496,-497.73,-274.24,5.0738,148.93,-13.712,-12.278,0.93319,2138.7
80.721,-469.96,-212.77,23.409,150.87,-10.638,-11.593,0.93691,2019.4
-51.936,-615.34,-171.48,-15.061,140.69,-8.5738,-15.179,0.9174,2644
-15.115,-461.35,-64.288,-4.3832,151.47,-3.2144,-11.381,0.93807,1982.4
-19.857,-652.14,-70.067,-5.7586,138.12,-3.5033,-16.087,0.91246,2802.2
114.01,-890.36,-745.38,33.064,121.44,-37.269,-21.964,0.88048,3825.8
-65.516,-454.45,-220.07,-19,151.96,-11.003,-11.211,0.939,1952.7
-92.022,-852.91,-721.31,-26.686,124.06,-36.065,-21.04,0.88551,3664.9
-25.798,-538.63,-202.71,-7.4815,146.06,-10.136,-13.287,0.9277,2314.4
-23.237,-471.93,-487.48,-6.7387,150.73,-24.374,-11.642,0.93665,2027.8
2.9884,-558.16,-24.228,0.86663,144.7,-1.2114,-13.769,0.92508,2398.3
6.7336,-709.3,-176,1.9527,134.12,-8.8,-17.497,0.90479,3047.8
11.637,-380.94,-49.127,3.3749,157.1,-2.4563,-9.397,0.94886,1636.8
-12.481,-846.3,-140.91,-3.6195,124.53,-7.0454,-20.877,0.8864,3636.5
18.62,-480.04,64.356,5.3999,150.16,3.2178,-11.842,0.93556,2062.7
-22.989,-402,73.912,-6.6669,155.63,3.6956,-9.9166,0.94604,1727.3
24.878,-551.38,-1.2082,7.2146,145.17,-0.06041,-13.602,0.92598,2369.2
-27.518,-522.18,64.2,-7.9804,147.21,3.21,-12.881,0.92991,2243.7
-16.118,-824.21,-216.58,-4.6742,126.07,-10.829,-20.332,0.88936,3541.5
3.2852,-650.01,-159.08,0.95271,138.27,-7.9541,-16.035,0.91275,2793
22.741,-573.79,2.2894,6.5949,143.6,0.11447,-14.154,0.92298,2465.5
44.328,-464.77,34.052,12.855,151.23,1.7026,-11.465,0.93761,1997.1
-147.9,-539.27,-643.62,-42.89,146.02,-32.181,-13.303,0.92761,2317.2
2.0468,-424.66,-93.907,0.59356,154.04,-4.6954,-10.476,0.943,1824.7
30.419,-578.89,-25.677,8.8216,143.24,-1.2838,-14.28,0.92229,2487.4
-83.454,-859.66,-368.58,-24.202,123.59,-18.429,-21.206,0.8846,3693.9
-33.932,-552.17,-116.31,-9.8404,145.12,-5.8156,-13.621,0.92588,2372.6
50.442,-763.7,-56.558,14.628,130.31,-2.8279,-18.839,0.89748,3281.5
8.0144,-526.91,49.011,2.3242,146.88,2.4506,-12.998,0.92927,2264.1
-18.87,-632.77,-117.06,-5.4724,139.47,-5.8531,-15.609,0.91506,2718.9
23.037,-565.97,-174.38,6.6807,144.15,-8.719,-13.962,0.92403,2431.9
-18.225,-473.2,-267.45,-5.2852,150.64,-13.373,-11.673,0.93648,2033.3
-65.532,-615.06,-244.37,-19.004,140.71,-12.219,-15.172,0.91744,2642.8
-20.655,-557.89,-438.96,-5.99,144.71,-21.948,-13.762,0.92511,2397.2
14.967,-527.73,-270.08,4.3405,146.83,-13.504,-13.018,0.92916,2267.6
8.963,-422.75,136.29,2.5993,154.17,6.8143,-10.428,0.94325,1816.5
-60.377,-611.47,-56.054,-17.509,140.96,-2.8027,-15.084,0.91792,2627.4
-11.788,-615,-405.77,-3.4184,140.72,-20.288,-15.171,0.91744,2642.6
-74.542,-592.4,-97.601,-21.617,142.3,-4.88,-14.613,0.92048,2545.5
-39.873,-1223.8,-500.15,-11.563,98.102,-25.008,-30.189,0.83572,5258.5
