% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-739.59,-3.1412e-14,0,303.67,0,0,-221.88,0.57782,8.9315e+07
-583.65,-3.1412e-14,0,350.45,0,0,-175.1,0.66683,7.0484e+07
-536.67,0,0,364.54,0,0,-161,0.69365,6.481e+07
-447.58,0,0,391.27,0,0,-134.27,0.7445,5.4052e+07
-481.37,-1.5706e-14,0,381.13,0,0,-144.41,0.72522,5.8132e+07
-851.08,-3.1412e-14,0,270.22,0,0,-255.33,0.51417,1.0278e+08
-724.95,-3.1412e-14,0,308.06,0,0,-217.48,0.58617,8.7547e+07
-518.73,-1.5706e-14,0,369.93,0,0,-155.62,0.70389,6.2644e+07
-478.07,0,0,382.13,0,0,-143.42,0.7271,5.7733e+07
-705.53,-3.1412e-14,0,313.89,0,0,-211.66,0.59726,8.5203e+07
-636.69,-1.5706e-14,0,334.54,0,0,-191.01,0.63655,7.6889e+07
-590.68,-1.5706e-14,0,348.34,0,0,-177.2,0.66282,7.1333e+07
-547.56,0,0,361.28,0,0,-164.27,0.68743,6.6125e+07
-468.06,0,0,385.13,0,0,-140.42,0.73281,5.6525e+07
-629.21,-3.1412e-14,0,336.78,0,0,-188.76,0.64083,7.5985e+07
-602.85,-3.1412e-14,0,344.69,0,0,-180.86,0.65587,7.2802e+07
-429.27,1.5706e-14,0,396.77,1.1869e-14,0,-128.78,0.75496,5.184e+07
-893.29,-1.5706e-14,0,257.56,0,0,-267.99,0.49008,1.0788e+08
-506.41,1.5706e-14,0,373.62,1.1869e-14,0,-151.92,0.71092,6.1156e+07
-401.92,0,0,404.97,0,0,-120.58,0.77057,4.8538e+07
-571.52,-1.5706e-14,0,354.09,0,0,-171.46,0.67375,6.9019e+07
-520.14,-3.1412e-14,0,369.5,0,0,-156.04,0.70308,6.2814e+07
-626.29,0,0,337.66,0,0,-187.89,0.64249,7.5633e+07
-601.7,-1.5706e-14,0,345.03,0,0,-180.51,0.65653,7.2664e+07
-451.62,-1.5706e-14,0,390.06,0,0,-135.48,0.7422,5.4539e+07
-459.96,0,0,387.56,0,0,-137.99,0.73744,5.5546e+07
-697.87,-1.5706e-14,0,316.18,0,0,-209.36,0.60163,8.4277e+07
-695.97,-1.5706e-14,0,316.75,0,0,-208.79,0.60271,8.4048e+07
-483.3,0,0,380.56,0,0,-144.99,0.72411,5.8365e+07
-544.74,-3.1412e-14,0,362.12,0,0,-163.42,0.68904,6.5785e+07
-757.5,-1.5706e-14,0,298.3,0,0,-227.25,0.56759,9.1479e+07
-521.33,-1.5706e-14,0,369.15,0,0,-156.4,0.70241,6.2958e+07
