% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-1.5034,0,0,1.2692,0,0,-0.45103,0.7378,1.8156e+05
-2.0527,-1.5706e-14,0,1.1044,0,0,-0.61581,0.64201,2.4789e+05
-1.6228,-1.5706e-14,0,1.2333,0,0,-0.48684,0.71699,1.9597e+05
-1.6045,-3.1412e-14,0,1.2388,0,0,-0.48134,0.72018,1.9376e+05
-2.4757,-1.5706e-14,0,0.97746,0,0,-0.74271,0.56823,2.9898e+05
-2.4426,-3.1412e-14,0,0.9874,0,0,-0.73278,0.57401,2.9498e+05
-2.3808,0,0,1.0059,0,0,-0.71423,0.58479,2.8751e+05
-2.2084,0,0,1.0576,0,0,-0.66253,0.61485,2.667e+05
-1.6492,-1.5706e-14,0,1.2254,0,0,-0.49476,0.71238,1.9916e+05
-1.5164,0,0,1.2653,0,0,-0.45491,0.73555,1.8312e+05
-1.365,-1.5706e-14,0,1.3107,0,0,-0.40949,0.76195,1.6484e+05
-2.0007,0,0,1.12,0,0,-0.60021,0.65108,2.4161e+05
-2.4713,-3.1412e-14,0,0.97878,0,0,-0.7414,0.569,2.9845e+05
-1.7987,0,0,1.1806,0,0,-0.5396,0.68631,2.1721e+05
-2.266,-1.5706e-14,0,1.0404,0,0,-0.67981,0.60481,2.7365e+05
-1.8807,-1.5706e-14,0,1.156,0,0,-0.56421,0.67201,2.2712e+05
-2.9529,0,0,0.8343,0,0,-0.88588,0.48501,3.5661e+05
-1.785,-1.5706e-14,0,1.1847,0,0,-0.53551,0.68869,2.1557e+05
-1.378,-3.1412e-14,0,1.3068,0,0,-0.4134,0.75967,1.6641e+05
-1.7371,-1.5706e-14,0,1.1991,0,0,-0.52112,0.69705,2.0978e+05
-2.2061,1.5706e-14,0,1.0583,1.1869e-14,0,-0.66184,0.61525,2.6642e+05
-1.7429,0,0,1.1973,0,0,-0.52286,0.69604,2.1047e+05
-2.0552,-1.5706e-14,0,1.1036,0,0,-0.61657,0.64157,2.482e+05
-2.7954,0,0,0.88154,0,0,-0.83863,0.51247,3.3759e+05
-1.4233,0,0,1.2932,0,0,-0.42699,0.75177,1.7188e+05
-1.4331,-3.1412e-14,0,1.2902,0,0,-0.42994,0.75006,1.7307e+05
-1.8033,-3.1412e-14,0,1.1792,0,0,-0.54098,0.68551,2.1777e+05
-3.072,0,0,0.79857,0,0,-0.92161,0.46424,3.7099e+05
-2.2167,0,0,1.0552,0,0,-0.66501,0.61341,2.677e+05
-1.4884,0,0,1.2736,0,0,-0.44653,0.74042,1.7975e+05
