% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
59.047,-669.2,-215.84,17.124,170.95,-10.792,-14.741,0.93232,2875.5
13.577,-707.12,-79.766,3.9373,168.29,-3.9883,-15.576,0.92848,3038.4
-1.6884,-480.19,-68.482,-0.48964,184.18,-3.4241,-10.577,0.95143,2063.3
-6.4265,-676.77,-256.8,-1.8637,170.42,-12.84,-14.907,0.93155,2908
-20.606,-695.29,39.901,-5.9758,169.12,1.9951,-15.315,0.92968,2987.6
5.3259,-548.12,37.35,1.5445,179.42,1.8675,-12.073,0.94456,2355.2
-84.09,-615.1,-184.79,-24.386,174.73,-9.2396,-13.549,0.93779,2643
-1.7528,-558.89,159.02,-0.50831,178.67,7.9512,-12.311,0.94347,2401.5
24.732,-1089,-334.42,7.1724,141.56,-16.721,-23.988,0.88986,4679.5
-1.5848,-616.73,-202.76,-0.45959,174.62,-10.138,-13.585,0.93762,2650
23.858,-837.63,-36.401,6.9187,159.16,-1.82,-18.45,0.91528,3599.2
-17.272,-915.69,-391.21,-5.0088,153.69,-19.56,-20.17,0.90739,3934.6
-57.567,-503.71,-150.32,-16.695,182.53,-7.5158,-11.095,0.94906,2164.4
59.071,-509.27,12.234,17.131,182.14,0.61172,-11.218,0.94849,2188.3
8.2235,-630.45,-105.67,2.3848,173.66,-5.2836,-13.887,0.93624,2709
70.963,-463.82,89.08,20.579,185.32,4.454,-10.217,0.95309,1993
-30.241,-600.36,-72.061,-8.7698,175.76,-3.603,-13.224,0.93928,2579.7
-88.499,-707.78,-291.83,-25.665,168.25,-14.591,-15.59,0.92842,3041.2
31.543,-660.19,-142.7,9.1474,171.58,-7.1348,-14.542,0.93323,2836.8
-29.395,-567.08,186.48,-8.5244,178.09,9.3242,-12.491,0.94265,2436.7
-30.712,-1150,-379.74,-8.9065,137.29,-18.987,-25.331,0.88369,4941.4
-15.479,-544.07,-195.05,-4.489,179.71,-9.7524,-11.984,0.94497,2337.8
24.301,-571.06,-183.49,7.0474,177.82,-9.1745,-12.579,0.94224,2453.8
-0.040593,-570.81,-22.541,-0.011772,177.83,-1.127,-12.573,0.94227,2452.7
63.148,-631.64,-4.3986,18.313,173.58,-0.21993,-13.913,0.93612,2714.1
-16.873,-672.23,-304.96,-4.8932,170.73,-15.248,-14.807,0.93201,2888.5
-70.102,-659.08,-282.32,-20.329,171.65,-14.116,-14.518,0.93334,2832
-34.392,-1007.9,-378.57,-9.9736,147.24,-18.929,-22.2,0.89807,4330.7
-31.643,-562.54,-44.139,-9.1765,178.41,-2.2069,-12.391,0.9431,2417.2
-35.295,-1040.1,-599.65,-10.236,144.98,-29.983,-22.91,0.89481,4469.2
