% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-11.386,-943.29,-204.99,-3.302,261.6,-10.25,-15.441,0.95287,4053.2
141.47,-1681,-183.47,41.027,209.96,-9.1735,-27.517,0.91601,7223.2
47.238,-956.54,-195.27,13.699,260.67,-9.7637,-15.658,0.95221,4110.1
-38.134,-1017.3,-191.68,-11.059,256.42,-9.5839,-16.653,0.94917,4371.4
-78.19,-1349.2,-237.9,-22.675,233.19,-11.895,-22.085,0.93259,5797.2
-64.619,-1803.5,-383.72,-18.74,201.38,-19.186,-29.522,0.90989,7749.5
41.684,-1387.7,-80.357,12.088,230.49,-4.0178,-22.715,0.93067,5962.8
-88.171,-1088.3,-342.02,-25.57,251.45,-17.101,-17.814,0.94563,4676.3
-114.81,-915.33,-452.92,-33.295,263.56,-22.646,-14.983,0.95427,3933.1
24.904,-1140.3,-609.23,7.2221,247.81,-30.461,-18.666,0.94303,4899.8
-66.206,-958.12,183.55,-19.2,260.56,9.1777,-15.684,0.95213,4117
26.468,-1010.2,-262.22,7.6758,256.92,-13.111,-16.536,0.94953,4340.7
-8.9187,-647.29,-228.6,-2.5864,282.32,-11.43,-10.596,0.96766,2781.3
-64.242,-716.25,-349.49,-18.63,277.49,-17.475,-11.724,0.96421,3077.6
7.8458,-1099.6,-739.09,2.2753,250.66,-36.955,-18,0.94506,4725
17.478,-894.1,-145.25,5.0686,265.04,-7.2627,-14.636,0.95533,3841.8
-53.855,-1150.6,-276.82,-15.618,247.09,-13.841,-18.834,0.94251,4943.9
143.77,-967.4,23.229,41.692,259.91,1.1615,-15.836,0.95167,4156.8
25.116,-1482.2,-315.42,7.2837,223.88,-15.771,-24.263,0.92595,6368.9
3.386,-1135.7,-368.53,0.98193,248.13,-18.426,-18.59,0.94326,4879.8
-24.927,-866.62,-303.64,-7.2287,266.97,-15.182,-14.186,0.9567,3723.8
18.221,-803.06,-78.692,5.284,271.42,-3.9346,-13.146,0.95988,3450.7
-23.446,-993.52,-132.81,-6.7992,258.08,-6.6407,-16.263,0.95036,4269
-63.906,-1495.7,-864.67,-18.533,222.93,-43.234,-24.483,0.92527,6426.8
-81.566,-747.7,-275.75,-23.654,275.29,-13.787,-12.239,0.96264,3212.8
-10.644,-882.83,36.973,-3.0867,265.83,1.8486,-14.451,0.95589,3793.4
0.071958,-856.65,-379.35,0.020868,267.66,-18.968,-14.023,0.9572,3680.9
-21.719,-983.71,-396.43,-6.2984,258.77,-19.821,-16.103,0.95085,4226.9
-62.482,-1332.1,-463.56,-18.12,234.38,-23.178,-21.806,0.93344,5724.1
-27.572,-795.81,-82.436,-7.9959,271.92,-4.1218,-13.027,0.96024,3419.5
-2.2056,-888.32,345.33,-0.63964,265.45,17.266,-14.541,0.95562,3817
-20.47,-909.27,-193.19,-5.9364,263.98,-9.6593,-14.884,0.95457,3907
105.19,-980.97,-106.33,30.506,258.96,-5.3165,-16.058,0.95099,4215.1
-93.279,-1026.1,-500.06,-27.051,255.81,-25.003,-16.796,0.94874,4408.8
58.071,-990.69,-2.7568,16.841,258.28,-0.13784,-16.217,0.9505,4256.9
13.348,-1182.4,-153.7,3.871,244.86,-7.6852,-19.355,0.94092,5080.7
62.885,-1050.4,-321.47,18.237,254.1,-16.073,-17.194,0.94752,4513.5
98.285,-822.95,60.65,28.503,270.02,3.0325,-13.471,0.95888,3536.1
21.237,-724.2,36.88,6.1588,276.94,1.844,-11.855,0.96382,3111.8
-21.559,-1071.5,-721.24,-6.2523,252.63,-36.062,-17.539,0.94647,4604.1
-9.6282,-795.43,-259.93,-2.7922,271.95,-12.997,-13.021,0.96026,3417.9
-243.67,-966.63,-661.65,-70.666,259.97,-33.083,-15.823,0.9517,4153.5
88.827,-1006.7,-324.7,25.76,257.16,-16.235,-16.479,0.9497,4325.7
20.424,-1063.8,-120,5.923,253.17,-5.9998,-17.413,0.94685,4570.8
-2.54,-722.37,-103.02,-0.73659,277.06,-5.151,-11.825,0.96391,3103.9
-9.6676,-1018.1,-386.31,-2.8036,256.36,-19.316,-16.666,0.94913,4374.7
-30.999,-1046,60.025,-8.9896,254.41,3.0013,-17.122,0.94774,4494.4
8.0119,-824.56,56.187,2.3235,269.91,2.8093,-13.497,0.9588,3543
-126.5,-925.31,-277.99,-36.685,262.86,-13.899,-15.147,0.95377,3976
-2.6368,-840.75,239.22,-0.76467,268.78,11.961,-13.763,0.95799,3612.6
37.206,-1638.3,-503.09,10.79,212.95,-25.154,-26.818,0.91815,7039.5
