% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-6.084,1.5706e-14,0,3.5013,0,0,-1.4987,0.70027,6.0328e+05
-4.5089,4.7118e-14,0,2.5949,0,0,-2.4051,0.51898,9.6817e+05
-5.5459,3.1412e-14,0,3.1917,0,0,-1.8083,0.63834,7.2793e+05
-5.7512,1.5706e-14,0,3.3098,0,0,-1.6902,0.66196,6.8039e+05
-4.7516,0,0,2.7345,0,0,-2.2655,0.5469,9.1196e+05
-5.3886,3.1412e-14,0,3.1011,1.1869e-14,0,-1.8989,0.62023,7.6437e+05
-5.5134,1.5706e-14,0,3.1729,1.1869e-14,0,-1.8271,0.63459,7.3547e+05
-4.863,3.1412e-14,0,2.7986,0,0,-2.2014,0.55973,8.8615e+05
-5.7668,1.5706e-14,0,3.3188,0,0,-1.6812,0.66376,6.7676e+05
-4.9458,3.1412e-14,0,2.8463,1.1869e-14,0,-2.1537,0.56926,8.6697e+05
-5.8977,1.5706e-14,0,3.3941,0,0,-1.6059,0.67882,6.4644e+05
-5.5222,0,0,3.178,0,0,-1.822,0.6356,7.3343e+05
-4.7885,1.5706e-14,0,2.7558,0,0,-2.2442,0.55116,9.0339e+05
-5.835,0,0,3.3581,0,0,-1.6419,0.67161,6.6095e+05
-6.3515,3.1412e-14,0,3.6553,0,0,-1.3447,0.73106,5.4131e+05
-6.5073,4.7118e-14,0,3.745,0,0,-1.255,0.74899,5.0521e+05
-5.7288,0,0,3.2969,0,0,-1.7031,0.65938,6.8557e+05
-5.6484,1.5706e-14,0,3.2506,0,0,-1.7494,0.65013,7.042e+05
-5.5537,1.5706e-14,0,3.1962,0,0,-1.8038,0.63923,7.2612e+05
-6.5508,1.5706e-14,0,3.77,1.1869e-14,0,-1.23,0.75399,4.9515e+05
-7.0264,1.5706e-14,0,4.0437,0,0,-0.9563,0.80874,3.8495e+05
-5.9087,3.1412e-14,0,3.4005,0,0,-1.5995,0.68009,6.4389e+05
-6.0015,1.5706e-14,0,3.4539,0,0,-1.5461,0.69077,6.2239e+05
-5.2508,0,0,3.0218,0,0,-1.9782,0.60437,7.963e+05
-5.5099,1.5706e-14,0,3.171,0,0,-1.829,0.63419,7.3627e+05
-5.2848,3.1412e-14,0,3.0414,1.1869e-14,0,-1.9586,0.60828,7.8843e+05
-6.016,1.5706e-14,0,3.4622,0,0,-1.5378,0.69244,6.1904e+05
-5.6251,1.5706e-14,0,3.2373,0,0,-1.7627,0.64745,7.0958e+05
-6.1265,1.5706e-14,0,3.5258,1.1869e-14,0,-1.4742,0.70516,5.9344e+05
-6.4688,3.1412e-14,0,3.7228,0,0,-1.2772,0.74456,5.1413e+05
-6.2413,0,0,3.5919,0,0,-1.4081,0.71837,5.6684e+05
-5.0822,0,0,2.9248,0,0,-2.0752,0.58497,8.3535e+05
-5.844,4.7118e-14,0,3.3632,0,0,-1.6368,0.67264,6.5888e+05
-4.7445,1.5706e-14,0,2.7305,0,0,-2.2695,0.5461,9.1359e+05
-6.4965,1.5706e-14,0,3.7387,1.1869e-14,0,-1.2613,0.74774,5.0773e+05
-6.283,3.1412e-14,0,3.6158,0,0,-1.3842,0.72317,5.5718e+05
-5.7139,4.7118e-14,0,3.2883,0,0,-1.7117,0.65767,6.8902e+05
-6.2456,3.1412e-14,0,3.5944,0,0,-1.4056,0.71887,5.6583e+05
-5.7125,0,0,3.2876,0,0,-1.7124,0.65751,6.8933e+05
-5.2013,1.5706e-14,0,2.9933,0,0,-2.0067,0.59867,8.0777e+05
-6.9722,1.5706e-14,0,4.0125,0,0,-0.98751,0.8025,3.9752e+05
-7.2783,1.5706e-14,0,4.1887,0,0,-0.81132,0.83774,3.2659e+05
-5.9458,3.1412e-14,0,3.4218,0,0,-1.5782,0.68436,6.353e+05
-5.4508,3.1412e-14,0,3.1369,0,0,-1.8631,0.62738,7.4997e+05
-6.8791,1.5706e-14,0,3.9589,0,0,-1.0411,0.79179,4.1908e+05
-6.6046,0,0,3.8009,0,0,-1.1991,0.76018,4.8268e+05
-5.5052,1.5706e-14,0,3.1682,1.1869e-14,0,-1.8318,0.63365,7.3737e+05
-6.1775,1.5706e-14,0,3.5551,1.1869e-14,0,-1.4449,0.71103,5.8162e+05
-5.4047,3.1412e-14,0,3.1104,0,0,-1.8896,0.62208,7.6066e+05
-6.9845,1.5706e-14,0,4.0196,0,0,-0.98042,0.80392,3.9466e+05
-5.5804,0,0,3.2115,0,0,-1.7885,0.6423,7.1995e+05
-5.2255,1.5706e-14,0,3.0073,0,0,-1.9927,0.60146,8.0215e+05
-5.674,3.1412e-14,0,3.2654,1.1869e-14,0,-1.7346,0.65308,6.9826e+05
-5.9437,3.1412e-14,0,3.4206,0,0,-1.5794,0.68412,6.3577e+05
-4.6604,1.5706e-14,0,2.6821,0,0,-2.3179,0.53642,9.3307e+05
-5.0505,0,0,2.9066,0,0,-2.0934,0.58131,8.427e+05
-5.0614,1.5706e-14,0,2.9129,1.1869e-14,0,-2.0871,0.58257,8.4017e+05
-6.0848,1.5706e-14,0,3.5018,0,0,-1.4982,0.70036,6.0309e+05
-5.7721,4.7118e-14,0,3.3218,0,0,-1.6782,0.66437,6.7554e+05
-5.3504,1.5706e-14,0,3.0791,1.1869e-14,0,-1.9209,0.61583,7.7324e+05
-4.9165,3.1412e-14,0,2.8295,0,0,-2.1705,0.56589,8.7374e+05
-6.2717,1.5706e-14,0,3.6093,0,0,-1.3907,0.72187,5.598e+05
-6.6424,1.5706e-14,0,3.8227,0,0,-1.1773,0.76454,4.7391e+05
-5.5923,1.5706e-14,0,3.2184,0,0,-1.7816,0.64367,7.1719e+05
-5.8444,1.5706e-14,0,3.3634,0,0,-1.6366,0.67269,6.588e+05
-6.3115,1.5706e-14,0,3.6323,1.1869e-14,0,-1.3677,0.72646,5.5057e+05
-5.9143,1.5706e-14,0,3.4037,0,0,-1.5963,0.68074,6.4259e+05
-6.0234,0,0,3.4665,0,0,-1.5335,0.6933,6.1731e+05
-6.9319,4.7118e-14,0,3.9893,0,0,-1.0107,0.79786,4.0685e+05
-5.9651,3.1412e-14,0,3.4329,0,0,-1.5671,0.68658,6.3083e+05
-6.9872,1.5706e-14,0,4.0211,1.1869e-14,0,-0.97889,0.80422,3.9405e+05
-6.4327,1.5706e-14,0,3.702,1.1869e-14,0,-1.298,0.74041,5.2249e+05
-6.1328,3.1412e-14,0,3.5294,0,0,-1.4706,0.70588,5.9198e+05
-5.4629,1.5706e-14,0,3.1439,0,0,-1.8561,0.62878,7.4717e+05
-6.1782,3.1412e-14,0,3.5556,0,0,-1.4444,0.71111,5.8145e+05
-6.4676,0,0,3.7221,0,0,-1.2779,0.74443,5.144e+05
-6.9091,3.1412e-14,0,3.9762,0,0,-1.0238,0.79523,4.1214e+05
-5.2236,1.5706e-14,0,3.0062,1.1869e-14,0,-1.9938,0.60123,8.0261e+05
-6.5237,3.1412e-14,0,3.7544,0,0,-1.2456,0.75088,5.0142e+05
-5.2985,1.5706e-14,0,3.0493,0,0,-1.9507,0.60985,7.8526e+05
-4.8196,1.5706e-14,0,2.7737,1.1869e-14,0,-2.2263,0.55474,8.962e+05
-6.165,1.5706e-14,0,3.548,0,0,-1.452,0.70959,5.8451e+05
-5.5822,1.5706e-14,0,3.2125,1.1869e-14,0,-1.7875,0.64251,7.1954e+05
-5.2498,1.5706e-14,0,3.0213,0,0,-1.9787,0.60425,7.9653e+05
-5.2988,3.1412e-14,0,3.0495,0,0,-1.9505,0.60989,7.8518e+05
-6.0142,4.7118e-14,0,3.4612,0,0,-1.5388,0.69224,6.1944e+05
-6.3424,3.1412e-14,0,3.6501,0,0,-1.3499,0.73001,5.4341e+05
