% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.096508,-1.5706e-14,0,0.023901,0,0,-0.028952,0.45222,11655
-0.042632,-1.5706e-14,0,0.040064,0,0,-0.012789,0.75802,5148.3
-0.049958,-1.5706e-14,0,0.037866,0,0,-0.014988,0.71643,6033.2
-0.085912,0,0,0.02708,0,0,-0.025774,0.51236,10375
-0.061517,-4.7118e-14,0,0.034398,0,0,-0.018455,0.65082,7429.1
-0.056494,0,0,0.035906,0,0,-0.016948,0.67934,6822.4
-0.062169,0,0,0.034203,0,0,-0.018651,0.64712,7507.8
-0.057398,0,0,0.035634,0,0,-0.017219,0.67421,6931.6
-0.072979,-3.1412e-14,0,0.03096,0,0,-0.021894,0.58577,8813.2
-0.042232,-1.5706e-14,0,0.040184,0,0,-0.01267,0.76029,5100.1
-0.048299,-1.5706e-14,0,0.038364,0,0,-0.01449,0.72585,5832.8
-0.053563,0,0,0.036785,0,0,-0.016069,0.69597,6468.5
-0.074445,0,0,0.03052,0,0,-0.022333,0.57745,8990.2
-0.056058,0,0,0.036036,0,0,-0.016817,0.68181,6769.8
-0.050461,1.5706e-14,0,0.037715,1.1869e-14,0,-0.015138,0.71358,6093.8
-0.060831,-1.5706e-14,0,0.034605,0,0,-0.018249,0.65472,7346.1
-0.08169,-3.1412e-14,0,0.028347,0,0,-0.024507,0.53632,9865.2
-0.066246,-1.5706e-14,0,0.03298,0,0,-0.019874,0.62398,8000.1
-0.052099,0,0,0.037224,0,0,-0.01563,0.70428,6291.7
-0.080236,-1.5706e-14,0,0.028783,0,0,-0.024071,0.54457,9689.7
-0.065139,0,0,0.033312,0,0,-0.019542,0.63027,7866.4
-0.058806,-1.5706e-14,0,0.035212,0,0,-0.017642,0.66621,7101.7
-0.056832,-1.5706e-14,0,0.035804,0,0,-0.01705,0.67742,6863.3
-0.048743,0,0,0.038231,0,0,-0.014623,0.72334,5886.3
-0.047948,-3.1412e-14,0,0.038469,0,0,-0.014384,0.72784,5790.4
-0.050122,0,0,0.037817,0,0,-0.015037,0.71551,6052.9
-0.072892,-1.5706e-14,0,0.030986,0,0,-0.021867,0.58626,8802.7
-0.063909,-1.5706e-14,0,0.033681,0,0,-0.019173,0.63725,7717.9
-0.081123,-3.1412e-14,0,0.028517,0,0,-0.024337,0.53954,9796.7
-0.069398,0,0,0.032034,0,0,-0.020819,0.6061,8380.7
-0.046985,-3.1412e-14,0,0.038758,0,0,-0.014096,0.73331,5674.1
-0.067098,0,0,0.032724,0,0,-0.020129,0.61915,8103
-0.065003,-1.5706e-14,0,0.033353,0,0,-0.019501,0.63104,7850
-0.075852,-1.5706e-14,0,0.030098,0,0,-0.022756,0.56946,9160.1
-0.068236,-1.5706e-14,0,0.032383,0,0,-0.020471,0.61269,8240.5
-0.046194,0,0,0.038996,0,0,-0.013858,0.7378,5578.5
-0.063071,-1.5706e-14,0,0.033932,0,0,-0.018921,0.64201,7616.6
-0.049861,-1.5706e-14,0,0.037895,0,0,-0.014958,0.71699,6021.4
-0.049298,-3.1412e-14,0,0.038064,0,0,-0.014789,0.72018,5953.4
-0.076068,-1.5706e-14,0,0.030033,0,0,-0.02282,0.56823,9186.2
-0.075051,-3.1412e-14,0,0.030338,0,0,-0.022515,0.57401,9063.4
-0.073151,0,0,0.030908,0,0,-0.021945,0.58479,8834
-0.067855,0,0,0.032497,0,0,-0.020357,0.61485,8194.5
-0.050673,-1.5706e-14,0,0.037652,0,0,-0.015202,0.71238,6119.4
-0.046591,0,0,0.038876,0,0,-0.013977,0.73555,5626.5
-0.04194,-1.5706e-14,0,0.040272,0,0,-0.012582,0.76195,5064.8
-0.061473,0,0,0.034412,0,0,-0.018442,0.65108,7423.7
-0.075933,-3.1412e-14,0,0.030074,0,0,-0.02278,0.569,9170
-0.055265,0,0,0.036274,0,0,-0.016579,0.68631,6674
-0.069625,-1.5706e-14,0,0.031966,0,0,-0.020887,0.60481,8408.2
