% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-4.3179,0,0,3.3307,0,0,-1.2954,0.71999,5.2145e+05
-4.5196,-3.1412e-14,0,3.2702,0,0,-1.3559,0.70691,5.458e+05
-4.9712,-1.5706e-14,0,3.1347,0,0,-1.4914,0.67762,6.0034e+05
-5.5121,-4.7118e-14,0,2.9725,0,0,-1.6536,0.64254,6.6566e+05
-4.4865,-1.5706e-14,0,3.2802,0,0,-1.3459,0.70905,5.418e+05
-5.4771,-3.1412e-14,0,2.983,0,0,-1.6431,0.64481,6.6144e+05
-3.973,-1.5706e-14,0,3.4342,0,0,-1.1919,0.74235,4.7979e+05
-5.1491,-3.1412e-14,0,3.0814,0,0,-1.5447,0.66608,6.2182e+05
-4.3515,-3.1412e-14,0,3.3206,0,0,-1.3055,0.71781,5.2551e+05
-7.6086,0,0,2.3435,0,0,-2.2826,0.50659,9.1884e+05
-4.044,-1.5706e-14,0,3.4129,0,0,-1.2132,0.73775,4.8837e+05
-4.4859,-3.1412e-14,0,3.2803,0,0,-1.3458,0.70909,5.4173e+05
-5.3634,0,0,3.0171,0,0,-1.609,0.65219,6.477e+05
-6.0079,0,0,2.8237,0,0,-1.8024,0.61039,7.2554e+05
-4.8364,-3.1412e-14,0,3.1752,0,0,-1.4509,0.68636,5.8406e+05
-6.2546,0,0,2.7497,0,0,-1.8764,0.59439,7.5533e+05
-5.8303,-1.5706e-14,0,2.877,0,0,-1.7491,0.62191,7.0409e+05
-6.8152,-3.1412e-14,0,2.5815,0,0,-2.0446,0.55804,8.2303e+05
-3.723,-1.5706e-14,0,3.5092,0,0,-1.1169,0.75857,4.496e+05
-4.5447,0,0,3.2627,0,0,-1.3634,0.70528,5.4883e+05
-4.1786,0,0,3.3725,0,0,-1.2536,0.72902,5.0463e+05
-6.7373,-1.5706e-14,0,2.6049,0,0,-2.0212,0.56309,8.1362e+05
-5.2507,-1.5706e-14,0,3.0509,0,0,-1.5752,0.65949,6.341e+05
-4.0994,1.5706e-14,0,3.3963,1.1869e-14,0,-1.2298,0.73415,4.9506e+05
-5.9999,-3.1412e-14,0,2.8261,0,0,-1.8,0.61091,7.2457e+05
-4.1378,-1.5706e-14,0,3.3848,0,0,-1.2413,0.73166,4.997e+05
-5.0331,-3.1412e-14,0,3.1162,0,0,-1.5099,0.6736,6.0782e+05
-4.5262,0,0,3.2682,0,0,-1.3579,0.70648,5.466e+05
-5.4491,-1.5706e-14,0,2.9914,0,0,-1.6347,0.64663,6.5806e+05
-4.4599,-1.5706e-14,0,3.2881,0,0,-1.338,0.71078,5.386e+05
-6.0738,-1.5706e-14,0,2.804,0,0,-1.8221,0.60612,7.335e+05
-5.1612,-1.5706e-14,0,3.0778,0,0,-1.5484,0.6653,6.2328e+05
-6.1528,-1.5706e-14,0,2.7803,0,0,-1.8458,0.60099,7.4304e+05
-4.6484,-4.7118e-14,0,3.2316,0,0,-1.3945,0.69856,5.6136e+05
-5.1369,0,0,3.085,0,0,-1.5411,0.66688,6.2035e+05
-4.8787,-3.1412e-14,0,3.1625,0,0,-1.4636,0.68362,5.8917e+05
-4.205,-3.1412e-14,0,3.3646,0,0,-1.2615,0.72731,5.0782e+05
-3.9553,-1.5706e-14,0,3.4395,0,0,-1.1866,0.7435,4.7765e+05
-5.667,-1.5706e-14,0,2.926,0,0,-1.7001,0.6325,6.8437e+05
-8.7045,-1.5706e-14,0,2.0148,0,0,-2.6113,0.43552,1.0512e+06
-5.1476,1.5706e-14,0,3.0818,1.1869e-14,0,-1.5443,0.66618,6.2165e+05
-4.8941,0,0,3.1579,0,0,-1.4682,0.68262,5.9103e+05
-5.2466,0,0,3.0521,0,0,-1.574,0.65976,6.336e+05
-5.4799,-3.1412e-14,0,2.9821,0,0,-1.644,0.64463,6.6177e+05
-4.5484,-1.5706e-14,0,3.2616,0,0,-1.3645,0.70504,5.4928e+05
-4.2326,-1.5706e-14,0,3.3563,0,0,-1.2698,0.72552,5.1114e+05
-5.2646,0,0,3.0467,0,0,-1.5794,0.65859,6.3577e+05
-3.9017,-3.1412e-14,0,3.4556,0,0,-1.1705,0.74698,4.7118e+05
-4.7393,-3.1412e-14,0,3.2043,0,0,-1.4218,0.69266,5.7234e+05
-7.3194,-1.5706e-14,0,2.4303,0,0,-2.1958,0.52534,8.8391e+05
-3.7901,-1.5706e-14,0,3.4891,0,0,-1.137,0.75421,4.5771e+05
-4.208,-1.5706e-14,0,3.3637,0,0,-1.2624,0.72711,5.0817e+05
-8.3126,0,0,2.1323,0,0,-2.4938,0.46094,1.0039e+06
-6.2031,0,0,2.7652,0,0,-1.8609,0.59773,7.4911e+05
-7.8093,0,0,2.2833,0,0,-2.3428,0.49357,9.4308e+05
-5.3688,-1.5706e-14,0,3.0155,0,0,-1.6106,0.65184,6.4835e+05
-4.5291,-3.1412e-14,0,3.2674,0,0,-1.3587,0.70629,5.4695e+05
-6.8425,0,0,2.5733,0,0,-2.0528,0.55627,8.2633e+05
-4.619,0,0,3.2404,0,0,-1.3857,0.70046,5.5781e+05
-6.8779,-4.7118e-14,0,2.5627,0,0,-2.0634,0.55397,8.306e+05
-4.7411,-1.5706e-14,0,3.2038,0,0,-1.4223,0.69254,5.7256e+05
-5.205,-3.1412e-14,0,3.0646,0,0,-1.5615,0.66246,6.2858e+05
-4.5339,0,0,3.2659,0,0,-1.3602,0.70598,5.4753e+05
-4.3282,-1.5706e-14,0,3.3276,0,0,-1.2985,0.71932,5.2269e+05
-6.5154,0,0,2.6715,0,0,-1.9546,0.57748,7.8683e+05
-4.288,-3.1412e-14,0,3.3397,0,0,-1.2864,0.72192,5.1784e+05
-4.6579,-3.1412e-14,0,3.2287,0,0,-1.3974,0.69794,5.6251e+05
-5.6829,-1.5706e-14,0,2.9212,0,0,-1.7049,0.63147,6.8628e+05
-5.2673,-1.5706e-14,0,3.0459,0,0,-1.5802,0.65842,6.361e+05
-3.7957,0,0,3.4874,0,0,-1.1387,0.75385,4.5839e+05
-9.0744,-1.5706e-14,0,1.9038,0,0,-2.7223,0.41153,1.0959e+06
-5.3955,-1.5706e-14,0,3.0074,0,0,-1.6187,0.6501,6.5158e+05
-4.8695,-1.5706e-14,0,3.1653,0,0,-1.4608,0.68422,5.8806e+05
-6.8898,0,0,2.5592,0,0,-2.0669,0.5532,8.3203e+05
-4.9353,-1.5706e-14,0,3.1455,0,0,-1.4806,0.67995,5.96e+05
-3.5506,-1.5706e-14,0,3.5609,0,0,-1.0652,0.76975,4.2878e+05
-5.7751,-1.5706e-14,0,2.8936,0,0,-1.7325,0.62549,6.9743e+05
-4.9264,1.5706e-14,0,3.1482,1.1869e-14,0,-1.4779,0.68052,5.9493e+05
-5.9765,-1.5706e-14,0,2.8332,0,0,-1.793,0.61243,7.2174e+05
-5.5631,-3.1412e-14,0,2.9572,0,0,-1.6689,0.63923,6.7183e+05
-7.5225,0,0,2.3694,0,0,-2.2567,0.51217,9.0844e+05
-6.7257,0,0,2.6084,0,0,-2.0177,0.56384,8.1222e+05
-8.2971,0,0,2.137,0,0,-2.4891,0.46194,1.002e+06
-6.5102,-3.1412e-14,0,2.673,0,0,-1.9531,0.57782,7.862e+05
-5.1376,-3.1412e-14,0,3.0848,0,0,-1.5413,0.66683,6.2043e+05
-4.724,0,0,3.2089,0,0,-1.4172,0.69365,5.7049e+05
-3.9398,0,0,3.4442,0,0,-1.182,0.7445,4.7579e+05
-4.2372,-1.5706e-14,0,3.3549,0,0,-1.2712,0.72522,5.1171e+05
-7.4917,-3.1412e-14,0,2.3786,0,0,-2.2475,0.51417,9.0472e+05
-6.3813,-3.1412e-14,0,2.7117,0,0,-1.9144,0.58617,7.7063e+05
-4.5661,-1.5706e-14,0,3.2563,0,0,-1.3698,0.70389,5.5142e+05
-4.2082,0,0,3.3637,0,0,-1.2625,0.7271,5.0819e+05
-6.2104,-3.1412e-14,0,2.763,0,0,-1.8631,0.59726,7.5e+05
-5.6045,-1.5706e-14,0,2.9448,0,0,-1.6813,0.63655,6.7681e+05
-5.1995,-1.5706e-14,0,3.0663,0,0,-1.5598,0.66282,6.2791e+05
-4.8199,0,0,3.1801,0,0,-1.446,0.68743,5.8207e+05
-4.1201,0,0,3.3901,0,0,-1.236,0.73281,4.9756e+05
-5.5386,-3.1412e-14,0,2.9645,0,0,-1.6616,0.64083,6.6886e+05
-5.3066,-3.1412e-14,0,3.0341,0,0,-1.592,0.65587,6.4084e+05
-3.7786,1.5706e-14,0,3.4925,1.1869e-14,0,-1.1336,0.75496,4.5632e+05
-7.8632,-1.5706e-14,0,2.2671,0,0,-2.359,0.49008,9.4959e+05
-4.4577,1.5706e-14,0,3.2888,1.1869e-14,0,-1.3373,0.71092,5.3833e+05
-3.5379,0,0,3.5647,0,0,-1.0614,0.77057,4.2725e+05
-5.0308,-1.5706e-14,0,3.1169,0,0,-1.5092,0.67375,6.0754e+05
-4.5785,-3.1412e-14,0,3.2525,0,0,-1.3736,0.70308,5.5292e+05
-5.5129,0,0,2.9722,0,0,-1.6539,0.64249,6.6576e+05
-5.2965,-1.5706e-14,0,3.0372,0,0,-1.5889,0.65653,6.3962e+05
-3.9753,-1.5706e-14,0,3.4335,0,0,-1.1926,0.7422,4.8008e+05
