% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-12.206,0,0,3.4932,0,0,-3.6617,0.48822,1.474e+06
-10.651,0,0,3.9597,0,0,-3.1952,0.55343,1.2862e+06
-8.1029,-3.1412e-14,0,4.7241,0,0,-2.4309,0.66025,9.7854e+05
-8.257,-1.5706e-14,0,4.6778,0,0,-2.4771,0.65379,9.9715e+05
-9.2804,0,0,4.3708,0,0,-2.7841,0.61088,1.1207e+06
-8.6839,0,0,4.5498,0,0,-2.6052,0.63589,1.0487e+06
-6.5752,0,0,5.1824,0,0,-1.9726,0.72431,7.9405e+05
-6.6555,-1.5706e-14,0,5.1583,0,0,-1.9967,0.72094,8.0375e+05
-12.481,-3.1412e-14,0,3.4107,0,0,-3.7443,0.47669,1.5072e+06
-8.3327,-1.5706e-14,0,4.6551,0,0,-2.4998,0.65062,1.0063e+06
-6.9668,-1.5706e-14,0,5.0649,0,0,-2.09,0.70789,8.4133e+05
-6.4993,-1.5706e-14,0,5.2052,0,0,-1.9498,0.72749,7.8487e+05
-8.7501,-3.1412e-14,0,4.5299,0,0,-2.625,0.63312,1.0567e+06
-6.8641,1.5706e-14,0,5.0957,1.1869e-14,0,-2.0592,0.7122,8.2893e+05
-6.56,-3.1412e-14,0,5.1869,0,0,-1.968,0.72495,7.9221e+05
-8.5991,-1.5706e-14,0,4.5752,0,0,-2.5797,0.63945,1.0385e+06
-9.7821,0,0,4.2203,0,0,-2.9346,0.58985,1.1813e+06
-10.607,-3.1412e-14,0,3.9728,0,0,-3.1822,0.55525,1.281e+06
-6.7882,-1.5706e-14,0,5.1185,0,0,-2.0365,0.71538,8.1977e+05
-9.1576,-3.1412e-14,0,4.4077,0,0,-2.7473,0.61603,1.1059e+06
-7.5897,-1.5706e-14,0,4.878,0,0,-2.2769,0.68177,9.1656e+05
-9.0566,-4.7118e-14,0,4.438,0,0,-2.717,0.62027,1.0937e+06
-6.5269,-1.5706e-14,0,5.1969,0,0,-1.9581,0.72633,7.8821e+05
-9.9866,-3.1412e-14,0,4.159,0,0,-2.996,0.58127,1.206e+06
-9.265,-3.1412e-14,0,4.3754,0,0,-2.7795,0.61153,1.1189e+06
-6.2104,0,0,5.2918,0,0,-1.8631,0.73961,7.4999e+05
-6.5692,1.5706e-14,0,5.1842,1.1869e-14,0,-1.9708,0.72456,7.9332e+05
-7.5086,-1.5706e-14,0,4.9024,0,0,-2.2526,0.68517,9.0677e+05
-7.8882,-1.5706e-14,0,4.7885,0,0,-2.3665,0.66925,9.5261e+05
-8.1175,-4.7118e-14,0,4.7197,0,0,-2.4352,0.65964,9.8029e+05
-7.1635,0,0,5.0059,0,0,-2.1491,0.69964,8.6509e+05
