% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.36267,0,0,0.11432,0,0,-0.1088,0.51236,43798
-0.25969,-4.7118e-14,0,0.14521,0,0,-0.077908,0.65082,31361
-0.23849,0,0,0.15157,0,0,-0.071546,0.67934,28800
-0.26244,0,0,0.14439,0,0,-0.078733,0.64712,31694
-0.2423,0,0,0.15043,0,0,-0.072691,0.67421,29261
-0.30808,-3.1412e-14,0,0.1307,0,0,-0.092423,0.58577,37205
-0.17828,-1.5706e-14,0,0.16963,0,0,-0.053484,0.76029,21530
-0.20389,-1.5706e-14,0,0.16195,0,0,-0.061168,0.72585,24623
-0.22611,0,0,0.15529,0,0,-0.067834,0.69597,27306
-0.31426,0,0,0.12884,0,0,-0.094279,0.57745,37952
-0.23665,0,0,0.15213,0,0,-0.070994,0.68181,28578
-0.21302,1.5706e-14,0,0.15921,1.1869e-14,0,-0.063905,0.71358,25725
-0.25679,-1.5706e-14,0,0.14608,0,0,-0.077038,0.65472,31011
-0.34485,-3.1412e-14,0,0.11966,0,0,-0.10346,0.53632,41646
-0.27965,-1.5706e-14,0,0.13922,0,0,-0.083896,0.62398,33772
-0.21993,0,0,0.15714,0,0,-0.06598,0.70428,26560
-0.33871,-1.5706e-14,0,0.1215,0,0,-0.10161,0.54457,40904
-0.27498,0,0,0.14063,0,0,-0.082494,0.63027,33208
-0.24825,-1.5706e-14,0,0.14864,0,0,-0.074474,0.66621,29979
-0.23991,-1.5706e-14,0,0.15114,0,0,-0.071974,0.67742,28973
-0.20576,0,0,0.16139,0,0,-0.061729,0.72334,24849
-0.20241,-3.1412e-14,0,0.1624,0,0,-0.060723,0.72784,24444
-0.21159,0,0,0.15964,0,0,-0.063476,0.71551,25552
-0.30771,-1.5706e-14,0,0.13081,0,0,-0.092312,0.58626,37160
-0.26979,-1.5706e-14,0,0.14218,0,0,-0.080936,0.63725,32581
