Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus
2,India,corn,-0.218659484951715,-0.0177078800945356,-1040467420.95917,214734013.530721,-550535649.607203,0.368589247027191,-0.230170072803664
2,Indonesia,corn,-0.0586334578999156,-0.0492711689198976,-414552049.18168,78326143.5578133,-284723488.673741,0.108733010940796,-0.111654734882546
2,Mexico,corn,-0.0713450108264856,-0.0627411748708888,-462595706.718648,85671137.9531519,-350426830.540385,0.00217807056068639,-0.133393227742138
2,Pakistan,corn,0.103006201702112,-0.112545169996288,97600466.5417351,-15115950.4465673,50999820.4851648,-0.369034516391565,-0.0432686381784416
2,Russia,corn,0.789465812569326,-0.297370507914723,1113752974.46632,37054649.2235544,814745141.821747,-1.43472764222026,0.0773933319544041
2,South Africa,corn,0.415558099415726,-0.151328790221453,1077204571.90524,-114369047.604807,467233552.994939,-0.633422799684481,0.124074123140364
2,Thailand,corn,-1,0.0476272486675355,-680823901.1015,0,680823901.1015,-1,-1
2,Ukraine,corn,0.31781358528385,-0.183607506181812,1350187806.39919,-142715004.66238,800327549.748418,-0.836935314643351,0.0246889975633951
2,United States,corn,-0.108879809979488,-0.0536998639209822,-6894582624.25836,1309080307.95898,-4566553386.65099,0.0734027160493542,-0.158537538925912
2,Vietnam,corn,-0.166477564360364,-0.0457363410348063,-358267387.585613,67642606.6139286,-265951367.474941,0.13713713702623,-0.208249551691034
2,Argentina,soybean,-0.272004248240659,-0.074125310087214,-8816446955.4471,4514340441.51259,395905311680.68,-0.0746003285995249,-0.297721043713118
2,Brazil,soybean,-0.31216120107103,-0.0684389682503892,-23084821563.8104,11873914209.1016,625800629274.433,-0.0693570996279301,-0.330984655820189
2,Canada,soybean,-0.0704638950903868,-0.0633094425206343,-344942933.87142,173781905.648931,41941929671.1191,-0.0641887596651648,-0.113866875001611
2,China,soybean,0.218834599222991,-0.0863962812738059,4322304414.01331,-2109505836.00642,61164408091.413,-0.0858652497359377,0.10374992592557
2,India,soybean,-0.185701871632513,-0.0669977759207924,-1158424428.06211,590194152.3891,70308130075.1909,-0.0679439375364024,-0.216061032176158
2,Japan,soybean,0.0253471883213391,-0.0828264554173312,17311114.484354,-8665570.48177658,1203980179.76727,-0.0824302821091531,-0.0427908048497526
2,United States,soybean,0.00775307619379942,-0.0834761783609908,588531824.502372,-295075681.709637,519306895643.673,-0.0828160999197604,-0.0650613981226578
2,China,sugarcane,0.0393525653367631,-0.0308406054544213,1690022342.92118,30032874.5169522,3524052265.58414,-0.0607300679640472,0.00386061147950408
3,Argentina,corn,-0.18568900419122,-0.00325865539900719,-1149595859.4183,271224680.794575,-1660949035.76382,0.462774586674782,-0.149553064358672
3,Australia,corn,-0.06958149862288,-0.0456358198134986,-8778473.28751189,1673115.76478509,-8276154.22453959,0.109629139939028,-0.117047397420459
3,Brazil,corn,-0.222043229896385,-0.0127389993918375,-4216633016.02076,940316591.543134,-1401075139.39502,0.381526726964806,-0.21260857237036
3,Canada,corn,0.685277517317063,-0.225863635848858,1263809285.03555,-92811700.0894846,414902418.407675,-1.10366830259045,0.243001664323732
3,China,corn,-0.14919159405695,-0.0533306474602388,-17091545493.5727,3243229573.57424,-11910778305.8117,0.0482728324712743,-0.195036646117871
3,Egypt,corn,-0.102300965917894,-0.0339789832834392,-323788640.327349,63691086.0130405,-233879045.689565,0.204194621316157,-0.13556250755605
3,India,corn,-0.211223986648612,-0.0154438102037806,-1007314435.15962,208739837.404958,-562919061.702361,0.35858605832867,-0.220973141707495
3,Indonesia,corn,0.358930359551086,-0.209668368529062,2078600420.22043,-189565335.26554,1330719108.68729,-1.01375266192328,0.0197966391308443
3,Mexico,corn,-0.200551901527032,-0.0411753001597843,-1341085766.53105,269563243.587943,-637039746.28587,0.145580052433042,-0.228350426809488
3,Pakistan,corn,0.212119921497362,-0.150976576249905,191548969.255297,-25149407.6214925,107371320.895838,-0.656279669117214,-0.00506968200621225
3,Russia,corn,0.700055005132353,-0.267765483328654,1041236317.6542,-3024817.0917131,712230772.310626,-1.31879274452643,0.0920156056198198
3,South Africa,corn,-0.0124589749275962,-0.0658826016296905,-36870396.1036763,6674264.36256465,-53729184.5347514,-0.0499792401420981,-0.0872014807858854
3,Thailand,corn,-1,0.0531366045365435,-680823901.1015,0,680823901.1015,-1,-1
3,Ukraine,corn,0.244572633461192,-0.153850228577351,1081268641.13492,-136842827.731685,579396370.856949,-0.674936924229262,0.0133701774389034
3,United States,corn,0.040314505913311,-0.0751637446300667,2477355732.4768,-431787247.200288,-1941153345.96138,-0.121169850181136,-0.0495507277365878
3,Vietnam,corn,-0.290403273642085,-0.0217852830832001,-640609296.90633,127441443.600722,-331004061.640468,0.305211377746902,-0.308493695991138
3,Argentina,soybean,-1,-0.00399086314880214,7959541653.33974,0,-7959541653.33974,-1,-1
3,Brazil,soybean,-0.5100954236028,-0.0160641092479127,-39721462925.1652,20909444264.8594,701543147555.001,-0.0180768499192543,-0.495807913249619
3,Canada,soybean,0.496803487773681,-0.160668798135445,2221212691.01205,-1076018660.18248,34769237569.6238,-0.1497942370262,0.292785690725779
3,China,soybean,0.665094193524371,-0.0530952810301344,12804449495.698,-5960289535.55318,55263725474.9753,-0.0514336241297133,0.464335362106517
3,India,soybean,-0.441826041409286,-0.00333097308632874,-2936590694.66682,1540596107.43276,81072505163.4678,-0.0066433873474552,-0.42379362644127
3,Japan,soybean,0.133500942159606,-0.0464804968539955,93006761.4390306,-46487149.8930572,1231501480.30773,-0.0453853556706961,0.0801720973660442
3,United States,soybean,0.112918000388116,-0.073617948319715,8553797744.55759,-4241446867.09116,507799821973.867,-0.0698742300007598,0.0275048083672043
3,China,sugarcane,-0.233428397498881,0.182937835119873,-12367260579.3727,1056715752.24645,-7056171622.07513,0.399341921758093,-0.0781538105258699
4,Argentina,corn,0.029899579065679,-0.076732868686795,164125082.475972,-27865217.8840919,-603590593.804756,-0.146272853003668,-0.0911529021945155
4,Australia,corn,-0.315049465754268,0.0361230603563331,-43388198.7388788,9870889.27452284,-22847803.9997682,0.799352646684719,-0.284174563730944
4,Brazil,corn,-0.0610700820165886,-0.0510004955096601,-1094814776.11473,211170681.812839,152912629.095947,0.053206855901647,-0.113209324729704
4,Canada,corn,0.17217944855591,-0.105869289181666,372862810.345235,-58738462.9329392,3482201.863451,-0.360618450046094,0.0308043865777166
4,China,corn,-0.28033381187435,-0.0382346348263723,-32762063644.2934,6540144737.94537,-15093094085.0997,0.155707852728401,-0.304579229180382
4,Egypt,corn,-0.113968306773617,-0.0280886332446455,-363059575.379214,72433526.6675915,-259825290.308943,0.23885973917605,-0.140614253459083
4,India,corn,-0.103758673168554,-0.0403283477216686,-480749794.21347,93400689.0357716,-386785238.122086,0.138749124534228,-0.142281399184376
4,Indonesia,corn,-0.00147778851542292,-0.0656857673387305,-10246221.414898,1849675.67931925,-116303977.377055,-0.0617783177905646,-0.0776978618647903
