Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
1,Argentina,corn,0.0292397660818714,-0.0236257309941521,134133042.740618,2770808.20350878,189523281.12,-55390238.3793826,-136903850.944127,-0.0162367148106351,-0.0466932868232961,2931981452.9703,2931981452.9703,33087165
1,Brazil,corn,0.0349650349650348,-0.0282517482517484,501511296.621816,10384609.82,593999681.704,-92488385.0821838,-511895906.441816,-0.00748579016464993,-0.0557053352242162,9189351511.5099,9189351511.5099,79881614
1,China,corn,0.070175438596491,-0.0567017543859649,6283720522.49084,213993768.353683,6098822398.08,184898124.410843,-6497714290.84453,0.00204671869176217,-0.110188419821483,58969121268.5643,58969121268.5643,215646300
1,Mexico,corn,0.0406504065040652,-0.0328455284552846,213681142.429644,4435163.77300815,218210057.632001,-4528915.20235634,-218116306.202653,-0.000910300074331523,-0.0646122281710625,3375774406.43564,3375774406.43564,23273257
1,United States,corn,0.22493837304848,-0.181750205423172,9482427823.93909,1298516154.56493,11545528110.36,-2063100286.42091,-10780943978.504,-0.0426664593925932,-0.330467273674978,32623333193.0693,32623333193.0693,361091140
1,Argentina,soybean,0.0516917293233081,-0.0417669172932331,807701402.885721,23341112.3221628,903088854.9375,-95387452.0517788,-831042515.207886,-0.00666203592291093,-0.0817893592062862,10160765694.6163,10160765694.6163,53397715
1,Brazil,soybean,0.0509259259259263,-0.0411481481481482,1802250113.96367,52064847.4678245,2044728555.1,-242478441.136333,-1854314961.43149,-0.00754894769598097,-0.0806031262002747,23005496794.5545,23005496794.5545,86760520
1,China,soybean,0.158390410958904,-0.127979452054795,1412238231.61787,154867155.096318,1955511753,-543273521.382129,-1567105386.71419,-0.0626781232407582,-0.239580163961344,6541048143.56436,6541048143.56436,12154000
1,United States,soybean,0.210641399416909,-0.170198250728863,6434609535.42304,1206905532.5365,11459338343.53,-5024728808.10696,-7641515067.95955,-0.176492592833917,-0.311429056906561,24536936738.8614,24536936738.8614,106877870
2,Argentina,corn,0.027046783625731,-0.0218538011695907,124378825.650862,2370772.76912719,175309035.036,-50930209.3851385,-126749598.41999,-0.0149293324821694,-0.0432300137136214,2931981452.9703,2931981452.9703,33087165
2,Brazil,corn,0.0323426573426573,-0.0261328671328674,465127218.485167,8885331.77723751,549449705.576201,-84322487.0910339,-474012550.262407,-0.00682486178090351,-0.0515828075211504,9189351511.5099,9189351511.5099,79881614
2,China,corn,0.0844298245614032,-0.068219298245614,7461471291.87854,309758069.47485,7337645697.69001,123825594.188538,-7771229361.35341,0.00137067998364928,-0.131784723838104,58969121268.5643,58969121268.5643,215646300
2,Mexico,corn,0.0376016260162603,-0.0303821138211382,198215401.828986,3794837.00328009,201844303.309599,-3628901.48061275,-202010238.832267,-0.000729399677394015,-0.0598411548020361,3375774406.43564,3375774406.43564,23273257
2,United States,corn,0.178718159408381,-0.144404272801972,7921911215.26317,819705074.865159,9173159320.55999,-1251248105.29682,-8741616290.12833,-0.0258767481280909,-0.267955951600478,32623333193.0693,32623333193.0693,361091140
2,Argentina,soybean,0.0507518796992479,-0.0410075187969925,793749007.516788,22500060.6715459,886669057.575,-92920050.0582123,-816249068.188335,-0.00648970800803509,-0.0803334209960991,10160765694.6163,10160765694.6163,53397715
2,Brazil,soybean,0.0500000000000002,-0.0403999999999998,1771106697.54481,50188791.8070001,2007551672.28,-236444974.735195,-1821295489.3518,-0.00736111111111096,-0.0791678400000001,23005496794.5545,23005496794.5545,86760520
2,China,soybean,0.174657534246575,-0.141123287671233,1527607126.03638,188311220.642466,2156348095.2,-628740969.163624,-1715918346.67884,-0.0725386060625478,-0.262330793019328,6541048143.56436,6541048143.56436,12154000
2,United States,soybean,0.185131195335277,-0.149586005830904,5859449766.79483,932277119.971326,10071529201.58,-4212079434.78518,-6791726886.76616,-0.147948446385454,-0.276796038521365,24536936738.8614,24536936738.8614,106877870
3,Argentina,corn,0.0241228070175437,-0.0194912280701755,111296073.934411,1885881.33351315,156356706.924,-45060632.9895887,-113181955.267925,-0.0132087650901134,-0.0386025481686672,2931981452.9703,2931981452.9703,33087165
3,Brazil,corn,0.0288461538461538,-0.0233076923076926,416305028.401349,7068025.0587375,490049737.405802,-73744709.0044537,-423373053.460089,-0.00596872155211682,-0.0460721360946747,9189351511.5099,9189351511.5099,79881614
3,China,corn,0.0800438596491224,-0.0646754385964911,7102633571.2505,278411326.063666,6956469297.80998,146164273.440521,-7381044897.31419,0.00161795665300436,-0.125167964835334,58969121268.5643,58969121268.5643,215646300
3,Mexico,corn,0.0335365853658538,-0.0270975609756098,177453066.05258,3018683.34300368,180023297.5464,-2570231.49382019,-180471749.395583,-0.000516609787407023,-0.0534608441403929,3375774406.43564,3375774406.43564,23273257
3,United States,corn,0.190016433853739,-0.153533278553821,8321900188.54761,926621950.95984,9753071691.4,-1431171502.85239,-9248522139.50745,-0.0295976987702431,-0.283494089484157,32623333193.0693,32623333193.0693,361091140
3,Argentina,soybean,0.045112781954887,-0.036451127819549,709464458.327103,17777825.7157894,788150273.4,-78685815.072897,-727242284.042894,-0.00549556273245051,-0.0715735709197804,10160765694.6163,10160765694.6163,53397715
