Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
13,United States,corn,0.00169981302056771,-0.00164813870474252,89449503.2616757,89612.9635220078,105438612.880008,-15989109.6183319,-89539116.2252007,-0.000338301791709993,-0.00329356104829495,27186110994.2244,27186110994.2244,361091140
13,Argentina,soybean,0.0015508684863525,-0.00150372208436714,25420335.2344627,25464.9462817932,32839594.7249985,-7419259.49053574,-25445800.1807423,-0.000537914785393096,-0.00300518298862748,8467304745.51361,8467304745.51361,53397715
13,Brazil,soybean,0.00152718387293848,-0.00148075748320102,56677124.2569722,56775.9358888297,74353765.6399983,-17676641.3830261,-56733900.1928596,-0.000572860247480065,-0.00295932232367817,19171247328.7954,19171247328.7954,86760520
13,China,soybean,0.0500140884756267,-0.0484936601859679,497079515.52,18767629.1510988,750493699.799999,-253414184.28,-515847144.6711,-0.030934315833267,-0.0946356852937034,5450873452.9703,5450873452.9703,12154000
13,United States,soybean,0.0226919861459455,-0.0220021497671084,872781359.922456,17095736.3035593,1506764211.26,-633982851.337543,-889877096.226006,-0.024693124061275,-0.0435202049398428,20447447282.3845,20447447282.3845,106877870
14,Argentina,corn,0.011379971250599,-0.0110340201245807,53109531.5331109,512232.753985388,90023558.5320003,-36914026.9988894,-53621764.287096,-0.0119860336802768,-0.0219462906490518,2443317877.47525,2443317877.47525,33087165
14,Brazil,corn,0.0136729994242949,-0.0132573402417963,199769104.039504,1928917.36016792,282149848.809403,-82380744.7698994,-201698021.399672,-0.00702218718099115,-0.0263389234133059,7657792926.25825,7657792926.25825,79881614
14,China,corn,0.0463805020007276,-0.0449705347399054,4207703476.0933,112704598.955061,4859999098.47001,-652295622.376709,-4320408075.04836,-0.0073209398807808,-0.0879187204850179,49140934390.4703,49140934390.4703,215646300
14,Mexico,corn,0.015971755211836,-0.0154862138533961,85627549.7486478,827734.435998997,103649777.3752,-18022227.6265526,-86455284.1846466,-0.0037119634506616,-0.0307326048872791,2813145338.69637,2813145338.69637,23273257
14,United States,corn,0.0645928947815741,-0.0626292707802142,3169255997.91178,129401119.325786,4006667289.44,-837411291.528221,-3298657117.23757,-0.0177181686213077,-0.121336116001967,27186110994.2244,27186110994.2244,361091140
14,Argentina,soybean,0.031017369727047,-0.030074441687345,491454506.702905,10185978.512717,656791894.500001,-165337387.797096,-501640485.215624,-0.0119873722691303,-0.0592444113318842,8467304745.51361,8467304745.51361,53397715
14,Brazil,soybean,0.0305436774587661,-0.0296151496640195,1095994065.03427,22710374.3555284,1487075312.79999,-391081247.76572,-1118704439.3898,-0.0126740649156921,-0.0583532422384168,19171247328.7954,19171247328.7954,86760520
14,China,soybean,0.0267681036911804,-0.0259543533389688,273899919.701065,5376008.03296698,401672684.399999,-127772764.698935,-279275927.734034,-0.015597244760851,-0.0512350782206933,5450873452.9703,5450873452.9703,12154000
14,United States,soybean,0.0621043831362714,-0.0602164098889286,2260348687.92365,128052274.140786,4123775736.08,-1863427048.15635,-2388400962.06443,-0.0725789903972681,-0.116806803757946,20447447282.3845,20447447282.3845,106877870
