Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus
2,Pakistan,corn,0.625312651303814,-0.243871934008487,354740865.029295,111146827.868159,474283654.969876,-0.00102937019356024,-0.428270347819935
2,Russia,corn,1.31174981268811,-0.373848696616112,949714803.62662,876527024.924825,-Inf,-0.251640666674286,-0.607934545270658
2,South Africa,corn,-0.822424802451572,0.156260712465799,-2620952638.69745,398419847.062767,-617970141.126373,-0.766385335670012,0.336938835191917
2,Thailand,corn,0.0198022668003484,-0.00237627201604172,21334070.0973112,57253.5793580548,86897369.0972236,0.0155450696854271,-0.00474689736338936
2,Ukraine,corn,1.58541131366636,-0.554893959783227,1479987823.31838,3312201597.01974,-Inf,-0.58862253522123,-0.801880612962544
2,United States,corn,1.72361700020282,-0.295600315534784,47796995489.1951,29640608435.0692,39849945648.4884,0.283594741432578,-0.503821084525304
2,Vietnam,corn,0.349490525471811,-0.0559184840754897,580736648.455056,26185770.5106455,221312794.929472,0.251233410291316,-0.108710091289679
2,Argentina,soybean,2.46704364343259,-0.0616760910858148,22020218183.2348,17238939977.2928,-Inf,0.637745085639874,-0.119548241960004
2,Brazil,soybean,0.840198210226999,-0.0336079284090801,25724628585.5435,4986434029.10233,18189731234.1295,0.449008377737738,-0.0660863639662103
2,Canada,soybean,1.75438567013139,-0.438596417532849,1234368974.11627,2198718419.01476,-Inf,-0.413738872010879,-0.684826017593048
2,China,soybean,1.46150334136784,-0.036537583534196,9804987217.15052,5362827819.62501,-Inf,0.330838462999464,-0.0717401720578739
2,India,soybean,-0.785466245664989,0.0589099684248742,-2983719573.35737,424675488.314686,-511673961.369966,-0.733064049616924,0.121290321229568
2,Japan,soybean,1.17186910468057,-0.0878901828510429,290715766.258206,109017623.586769,252063193.850022,0.35992059078093,-0.168055681460496
2,United States,soybean,0.630937170770569,-0.207578329183517,14260511469.2954,8160644716.90119,-Inf,-0.312213254054507,-0.372067895620414
2,China,sugarcane,0.104962849290623,-0.0822593849890616,4254348629.85123,213659411.125131,6068846764.24931,0.00432131355827767,-0.157752163559344
3,Argentina,corn,0.812135820906769,-0.284247537317369,1660416340.8981,1640662347.32647,3006364697.4961,-0.437031222157967,-0.487698412163749
3,Australia,corn,0.397885389794061,-0.12931275168307,34299946.7914697,4590892.2809562,35094006.5985071,0.121357484471486,-0.241903715618292
3,Brazil,corn,0.403033075547817,-0.100758268886954,4875440566.00866,808076366.50358,7128473765.3551,0.0737727991613097,-0.191364309024813
3,Canada,corn,2.43376431411238,-0.559765792245848,1037019135.61791,2339068933.24088,-Inf,-0.408406112097295,-0.806193842323074
3,China,corn,2.92794678888015,-0.292794678888015,144331151691.39,94020810841.5609,70421911321.0848,0.898390461693021,-0.499860633790894
3,Egypt,corn,-0.327891306945216,0.109843587826647,-975979671.162482,81336479.3298551,-172815567.221585,-0.21203512982923,0.231752789439925
3,India,corn,-0.818182905672873,0.204545726418218,-4022846094.70509,586636138.99731,-1033933544.17625,-0.759177685917749,0.450930407032393
3,Indonesia,corn,0.130143274199019,-0.0512764500344136,711976750.806236,33558260.0144086,1338815414.39079,0.0388165165551228,-0.0999236257406955
3,Mexico,corn,-0.324089390739111,0.04375206774978,-1908370812.04213,101705106.477415,-27558477.6130219,-0.263787607481112,0.0894183789319414
3,Pakistan,corn,0.710110827724928,-0.276943222812722,375767149.764246,143335878.064568,522491658.950487,-0.0382788864028258,-0.477188896963547
3,Russia,corn,1.53574089073624,-0.437686153859828,852719916.097816,1201431971.84296,-Inf,-0.396455694672737,-0.683803138439047
3,South Africa,corn,-0.466174075224788,0.0885730742927097,-1348259380.3591,128010266.581345,-198274632.825089,-0.370682893540691,0.184991338075081
3,Thailand,corn,-0.126385646989543,0.0151662776387453,-140058775.703878,2332213.68734657,44208535.173018,-0.103109537293551,0.0305625712549057
3,Ukraine,corn,1.58134880787319,-0.553472082755615,1489364071.35613,3295248774.44642,-Inf,-0.585990072926478,-0.800612819121392
3,United States,corn,1.81155923196225,-0.310682408281526,47926006363.8648,32742410835.9674,41604767585.0449,0.249195402861053,-0.524841257747443
3,Vietnam,corn,1.26199237671368,-0.201918780274188,1685544441.99964,341434975.653508,612566347.437318,0.667280473464278,-0.36306636672096
3,Argentina,soybean,2.47171771580321,-0.0617929428950803,22026843714.1254,17304323808.782,-Inf,0.637337206103932,-0.119767517998526
3,Brazil,soybean,0.710610948992204,-0.0284244379596883,22475942004.9942,3566895311.88869,16359024072.291,0.403054849399241,-0.0560409272460523
3,Canada,soybean,1.75060240137908,-0.43765060034477,1238513435.23786,2189245731.53235,-Inf,-0.411761816792043,-0.683763152707403
3,China,soybean,1.41774265566828,-0.0354435663917072,9675369299.4455,5046485628.36457,-Inf,0.3338625284805,-0.0696308863848512
3,India,soybean,-0.865204911746028,0.0648903683809521,-3342296073.33595,515276212.849995,-621448369.347641,-0.828937265439531,0.13399149667052
3,Japan,soybean,1.39620432526104,-0.104715324394578,317313061.712783,154752067.435827,287680901.128818,0.328899271008211,-0.198465349626094
3,United States,soybean,0.663128790423318,-0.218169372049271,14411252866.0058,9014632158.86655,-Inf,-0.330475499546175,-0.38874086919817
3,China,sugarcane,0.0393525653367631,-0.0308406054544213,1690022342.92118,30032874.5169522,3524052265.58414,0.00386061147950408,-0.0607300679640472
4,Argentina,corn,0.766741792337703,-0.268359627318196,1683045905.22183,1462379700.87746,2951167720.75719,-0.411760840727507,-0.464702365062031
4,Australia,corn,0.964736075069012,-0.313539224397429,58020858.0617165,26989706.1105815,67970068.5235644,0.0223645737946924,-0.528771603559116
4,Brazil,corn,0.423760358306901,-0.105940089576725,5066176527.40423,893329513.427308,7334699754.65996,0.0724524193113624,-0.200656876573926
4,Canada,corn,2.40036560155634,-0.552084088357959,1072206513.29132,2275311029.89809,-Inf,-0.387580391019168,-0.799371336097879
4,China,corn,2.83922899850615,-0.283922899850615,143921514508.153,88409406827.3867,68475931444.2629,0.915620121247728,-0.487233586641648
4,Egypt,corn,-0.577589169229448,0.193492371691865,-1890803653.79217,252385061.701651,-550622901.277899,-0.449325439427836,0.424424041286673
4,India,corn,-0.282995116726758,0.0707487791816896,-1186573558.861,70182024.7874168,-95930598.7769942,-0.202511705971869,0.146502948119079
4,Indonesia,corn,0.257604136581861,-0.101496029813253,1306193424.96083,131480589.474486,1843898500.63435,0.0564450774806801,-0.192690615558653
4,Mexico,corn,-0.124216440020245,0.0167692194027331,-698254304.25326,14940711.7467936,359518329.234022,-0.0942695350404802,0.0338196455248431
4,Pakistan,corn,0.333909731438254,-0.130224795260919,233185444.506465,31692813.4427582,308620267.928655,0.0594156810901926,-0.24349109322109
4,Russia,corn,1.6769239423498,-0.477923323569694,752740507.202468,1432484791.6835,-Inf,-0.479740301445859,-0.727435943927485
4,South Africa,corn,-0.149695280985781,0.0284421033872984,-393758228.812445,13199722.03256,174565948.999641,-0.100852746955547,0.0576931600196905
4,Thailand,corn,0.631491473987468,-0.0757789768784961,598875291.244899,58224773.867463,265518831.719433,0.414298796838565,-0.145815500420241
4,Ukraine,corn,1.57460732860358,-0.551112565011254,1504774080.83879,3267212582.92998,-Inf,-0.581603136854701,-0.798500070709224
4,United States,corn,1.25501635970952,-0.215235305690183,43328584682.1321,15714636891.8761,30499367809.2589,0.386892917118092,-0.384144374564819
4,Vietnam,corn,1.10360507010461,-0.176576811216738,1536455371.92571,261109046.021505,544654598.766773,0.619948982424359,-0.321974252174005
4,Argentina,soybean,2.33356197667997,-0.0583390494169992,21774988650.3826,15423948697.6767,-Inf,0.649414705827531,-0.113274654147119
4,Brazil,soybean,0.747156421225326,-0.0298862568490131,23418664658.2729,3943207579.75237,16875309833.0397,0.416874711356955,-0.0588793253495809
4,Canada,soybean,1.72657876603176,-0.431644691507939,1264144115.86601,2129571680.98983,-Inf,-0.399129916869223,-0.676972243308894
4,China,soybean,1.37478456769772,-0.0343696141924428,9538283359.49686,4745298375.68073,-Inf,0.336834468809823,-0.0675579580051484
4,India,soybean,-0.299259203894963,0.0224444402921222,-1019361471.45172,61644903.0985635,157676214.498768,-0.234046644311213,0.0453926334842709
4,Japan,soybean,0.986329159687726,-0.0739746869765794,261663482.865713,77229326.4344187,222605013.22114,0.361316476934492,-0.142477119639876
4,United States,soybean,0.459403957591928,-0.151143902047744,12512963922.2559,4326549801.11613,-Inf,-0.210759686704751,-0.27944332496927
4,China,sugarcane,-0.233428397498881,0.182937835119873,-12367260579.3727,1056715752.24645,-7056171622.07513,-0.0781538105258699,0.399341921758093
5,Argentina,corn,0.507881590010922,-0.177758556503823,1550873716.12328,641633188.394647,2342536180.86796,-0.257053855601454,-0.323919008597323
5,Australia,corn,0.88951207364658,-0.289091423935139,56573416.507837,22944828.3302479,63607246.0144677,0.0538880360915147,-0.494608996477431
5,Brazil,corn,0.325993149578467,-0.0814982873946166,4115055220.34816,528674028.346639,6361965432.65817,0.0742947264781434,-0.156354603940978
5,Canada,corn,2.43837449705583,-0.560826134322841,1032054039.37378,2347938936.83851,-Inf,-0.411252489945607,-0.807126315706181
5,China,corn,2.88072666602317,-0.288072666602317,144143956267.58,91012645468.0431,69386161800.3475,0.907906761841969,-0.493159471961265
5,Egypt,corn,-0.492770276547697,0.165078042643478,-1563412117.52751,183702290.651544,-422287001.929173,-0.361369183627183,0.357406845449959
5,India,corn,-0.389567985015696,0.0973919962539241,-1689580488.10247,132994759.564604,-282716744.536266,-0.29524318795021,0.204269193442172
5,Indonesia,corn,0.109433447159213,-0.0431167781807298,605794502.167233,23727726.9920071,1256749569.54018,0.0340468499967285,-0.0843744998007737
5,Mexico,corn,-0.0366261192940498,0.00494452610469666,-201597617.30103,1298957.4983561,529146993.520329,-0.0269129300395785,0.00991350054779345
5,Pakistan,corn,0.348170965428155,-0.13578667651698,240911787.044224,34457815.8022378,316727819.930002,0.0588932760147552,-0.253135331514433
5,Russia,corn,1.52123999037831,-0.43355339725782,861287936.448323,1178850565.80399,-Inf,-0.387551529379352,-0.679138246241843
5,South Africa,corn,-0.263085211640083,0.0499861902116157,-716694399.652868,40770068.3098183,40982377.2476323,-0.188692704188218,0.102470999635103
5,Thailand,corn,-0.0346676727884836,0.00416012073461805,-37747638.2891169,175477.809898035,70991415.2827986,-0.0276127150326746,0.00833754807376257
5,Ukraine,corn,1.58619812027157,-0.55516934209505,1478164055.56651,3315489966.08714,-Inf,-0.589131407366797,-0.802125685787849
5,United States,corn,1.77001989063609,-0.303558411244089,47893013516.3925,31258049163.3914,40775880872.3598,0.266035134843611,-0.514969113451142
5,Vietnam,corn,-0.0125517390183061,0.00200827824292885,-22480504.98347,33775.5434250138,66079880.1173377,-0.00996961550457253,0.00402058966735886
5,Argentina,soybean,1.54572657829411,-0.0386431644573528,18122719294.0266,6767406149.43412,11383446009.7298,0.679090282900418,-0.0757930347554274
5,Brazil,soybean,0.574777395309402,-0.022991095812376,18789192634.1022,2333597406.62404,14440074191.1409,0.345764438215073,-0.0454536011380982
5,Canada,soybean,1.75391849788227,-0.438479624470566,1234882339.82896,2197547589.26678,-Inf,-0.413494917904173,-0.684694867865284
5,China,soybean,1.39487817512701,-0.0348719543781753,9603619384.95783,4885024956.10146,-Inf,0.335443934689323,-0.0685278555541971
5,India,soybean,-0.411956949671771,0.0308967712253828,-1440708965.48505,116816935.544537,2527791.14171505,-0.336623599149003,0.0627481529229194
5,Japan,soybean,0.309644104745754,-0.0232233078559315,101582643.176002,7611392.77371056,115167714.05565,0.180274620266142,-0.0459072936840918
5,United States,soybean,0.647923141785066,-0.213166713647287,14347029938.9727,8605958083.64258,-Inf,-0.321879985199363,-0.380893379487389
5,China,sugarcane,-0.111323203411604,0.0872439945136744,-5397934614.28054,240337862.439081,-2320136240.94087,-0.0254765236035332,0.182099503606051
6,Argentina,corn,0.838464788569217,-0.293462675999226,1641027827.85948,1748765338.47836,3031333423.51411,-0.451434076696511,-0.500805009793825
6,Australia,corn,0.603209397057824,-0.196043054043793,46305222.9051712,10551575.6075151,47002336.1689833,0.122405749088398,-0.353653229048768
6,Brazil,corn,0.50228080447333,-0.125570201118332,5735501162.35741,1255059138.52056,8115938515.16438,0.0629127879325393,-0.235372526827766
6,Canada,corn,2.42226416076648,-0.55712075697629,1049290417.82242,2317015772.68851,-Inf,-0.401275873317295,-0.803857976098746
6,China,corn,3.13774384120585,-0.313774384120585,144314366074.572,107977334971.434,75023703592.0748,0.846594384576834,-0.529094404110917
6,Egypt,corn,-0.471215640453655,0.157857239551974,-1482941529.29972,167982855.056534,-389673588.563326,-0.340222644000017,0.340633387182918
6,India,corn,-0.0260707377536538,0.00651768443841342,-100252325.024944,595627.37918488,354370826.627747,-0.0159994256785084,0.0130778490872656
6,Indonesia,corn,0.152383073228818,-0.0600389308521541,823004515.330944,46007584.609174,1426944006.34765,0.0433454429477196,-0.116473188486439
6,Mexico,corn,-0.318832073547094,0.0430423299288578,-1875173274.91302,98432187.6414325,-17377082.1618185,-0.259047068272864,0.0879373020234204
6,Pakistan,corn,0.66094131635735,-0.257767113379367,364363058.806427,124173363.130579,494538652.17872,-0.0156004420304806,-0.449090342018802
6,Russia,corn,1.4752169959817,-0.420436843854783,886382536.0529,1108600585.20362,-Inf,-0.358859606869622,-0.664106548038995
6,South Africa,corn,-1,0.19,-2744699625,0,2744699625,-1,-1
6,Thailand,corn,-0.228923962804194,0.0274708755365033,-258640801.577983,7651654.25946984,14265970.0101377,-0.191712106045975,0.0556964000757484
6,Ukraine,corn,1.58550651002675,-0.554927278509362,1479767299.15805,3312599372.66396,-Inf,-0.588684120815858,-0.801910272584917
6,United States,corn,1.84945785938538,-0.317182022884593,47912460595.2088,34126712733.1707,42361006555.0705,0.232908094652946,-0.533759610128024
6,Vietnam,corn,0.620923278153558,-0.0993477245045694,971546942.658816,82655246.8705892,337695056.082352,0.411242237423033,-0.188825478644903
6,Argentina,soybean,2.55184935651501,-0.0637962339128752,22119788082.8661,18444503058.119,-Inf,0.630352477000959,-0.123522508364284
6,Brazil,soybean,0.885600365781923,-0.035424014631277,26800810517.1997,5539902839.50743,18831137268.529,0.463098488110176,-0.069593168449957
6,Canada,soybean,1.74233036125308,-0.435582590313271,1247472732.69117,2168605130.94125,-Inf,-0.407427432370764,-0.681432987642522
6,China,soybean,1.51932859679441,-0.0379832149198603,9960739344.94435,5795589978.91113,-Inf,0.326847734445774,-0.0745237052240725
6,India,soybean,-0.0275690560153584,0.00206767920115199,-87863243.6254077,523173.735495977,531705861.628051,-0.0192321099089266,0.00413963369958264
6,Japan,soybean,0.726000544534302,-0.0544500408400727,210133218.94333,41841996.086807,181272633.994922,0.32624581183297,-0.10593527473266
6,United States,soybean,0.677001740597067,-0.222733572656435,14458945888.7648,9395757802.38212,-Inf,-0.338269833154873,-0.39585690092457
6,China,sugarcane,-0.169518742989134,0.132851838880584,-8582699964.48838,557296417.071967,-4577338618.96892,-0.0473552263460386,0.283353288855121
7,Argentina,corn,0.802393132913788,-0.280837596519826,1666425215.87064,1601534449.9341,2995814061.25872,-0.431654326835845,-0.482805437420619
7,Australia,corn,0.836957012635896,-0.272011029106666,55253388.0005783,20313624.6426853,60559170.9478841,0.0725730763647416,-0.470032058257665
7,Brazil,corn,0.329641574349836,-0.0824103935874591,4152894323.89312,540573792.951189,6398265415.46949,0.0744259221102783,-0.158029314203678
7,Canada,corn,2.42852247122691,-0.558560168382189,1042632685.8894,2329004007.9999,-Inf,-0.405161401285832,-0.805130875061238
7,China,corn,2.80897891562285,-0.280897891562285,143725211474.987,86535556596.453,67812411170.4266,0.920859833734043,-0.482892157640433
7,Egypt,corn,-0.325291953798439,0.108972804522477,-967236612.044458,80052003.6159325,-168882595.29435,-0.209909707681274,0.229820681170448
7,India,corn,-0.0132764906570047,0.00331912266425123,-50823615.5359829,154466.604146791,376794808.842392,-0.00808031184610193,0.00664926190376268
7,Indonesia,corn,0.0901431817596072,-0.0355164136132852,504468034.007638,16099846.8073616,1180308953.96341,0.0291250042736698,-0.0697714115906207
7,Mexico,corn,0.0830015711798853,-0.0112052121092845,443586691.51645,6670920.37592999,760819684.960545,0.0582563421466687,-0.0222848674401548
7,Pakistan,corn,0.923632513853687,-0.360216680402938,400065708.308784,242494038.804537,643879343.559694,-0.171328710897156,-0.590677303965364
7,Russia,corn,1.39121631855507,-0.396496650788195,923956174.531563,985944833.007117,-Inf,-0.304798067360439,-0.635783707490134
7,South Africa,corn,-0.84450645909786,0.160456227228593,-2706748930.78431,420101775.671835,-643984325.525212,-0.794118030166287,0.34665865531362
7,Thailand,corn,0.0229180719770369,-0.00275016863724431,24675838.3195329,76688.2779821495,87807226.0496869,0.0179759687878095,-0.00549277384695557
7,Ukraine,corn,1.54444763377227,-0.540556671820295,1571433298.88404,3143252223.52783,-Inf,-0.561693995413529,-0.788911828191155
7,United States,corn,1.31147984886718,-0.224918794080722,44204374838.2737,17160455850.4167,31626054810.5558,0.381584375599738,-0.399249124230718
7,Vietnam,corn,-0.0557910037305715,0.00892656059689132,-100785158.059632,667302.71783095,47540174.248821,-0.0448163438069661,0.0179328046778726
7,Argentina,soybean,2.44206605669414,-0.0610516514173535,21982562501.5235,16891635721.2314,-Inf,0.639925597667558,-0.118375998693921
7,Brazil,soybean,0.581210144248395,-0.0232484057699358,18970286867.7872,2386123648.37543,14530951021.4768,0.3486881816395,-0.0459563231690281
7,Canada,soybean,1.74683195298778,-0.436707988246944,1242614582.73605,2179825489.86744,-Inf,-0.409788150102669,-0.682702109495195
7,China,soybean,1.36013715914369,-0.0340034289785923,9489311249.58592,4644721086.72233,-Inf,0.337848566630993,-0.0668506247748826
7,India,soybean,-0.0140395073614304,0.00105296305210714,-44590955.5786562,135676.889822371,550331683.537094,-0.00973485870704987,0.00210703483540354
7,Japan,soybean,1.03777908469321,-0.0778334313519906,270359608.842681,85496498.5905889,230773718.802099,0.363130282897909,-0.149608819667956
7,United States,soybean,0.480072652607571,-0.157943902707891,12807793848.2772,4724612306.1911,-Inf,-0.223353902366638,-0.290941529013182
7,China,sugarcane,0.108126020056673,-0.0847383619184143,4369975549.4264,226731175.398611,6191535145.98901,0.00415475275727683,-0.162296133856212
8,Argentina,corn,0.744211826353934,-0.260474139223877,1689201846.72988,1377701124.55706,2918062344.85907,-0.399012638728939,-0.453101501243334
8,Australia,corn,0.788662313497826,-0.256315251886793,53816420.304216,18036958.0399642,57758187.2660084,0.0873219229656108,-0.446932995423796
8,Brazil,corn,0.330434710169699,-0.0826086775424246,4161096152.00198,543178223.144908,6406156716.08064,0.0744523916720652,-0.158393161479541
8,Canada,corn,1.29717812415871,-0.298350968556502,1461556427.72693,664485051.37031,1197878840.64504,0.249319061317526,-0.507688636674401
8,China,corn,3.02469574933471,-0.302469574933471,144495515837.981,100336979866.789,72544050853.1262,0.876434550738561,-0.513451306106508
8,Egypt,corn,-0.467483235935205,0.156606884038294,-1469119519.12399,165332277.179328,-384026244.257551,-0.336610523220706,0.337739484204771
8,India,corn,-0.198326855474258,0.0495817138685645,-808854207.834758,34469188.7950224,52464189.1404767,-0.13526246840773,0.101621774087273
8,Indonesia,corn,0.0765153900136874,-0.0301470636653928,431476582.121619,11599881.9593172,1126306752.93452,0.0253693699105637,-0.0593852818831405
8,Mexico,corn,-0.492987822839309,0.0665533560833067,-3014200368.49286,235334453.809008,-354649589.960553,-0.424181133855028,0.137536061372565
8,Pakistan,corn,0.275466754989058,-0.107432034445733,199611809.063508,21569547.1738529,275395269.936834,0.058937912326933,-0.203322426866316
8,Russia,corn,1.59377839087106,-0.454226841398253,815256006.190538,1293954953.16381,-Inf,-0.431440464496799,-0.702131659349873
8,South Africa,corn,-1,0.19,-2744699625,0,2744699625,-1,-1
8,Thailand,corn,0.515753474424302,-0.0618904169309161,501704111.420931,38838026.3851121,231721781.648845,0.350951043551888,-0.11995041015395
8,Ukraine,corn,1.58270614671314,-0.5539471513496,1486238865.0693,3300908106.16432,-Inf,-0.586870548610596,-0.801036856210863
8,United States,corn,0.421450362267914,-0.0722787371289473,19643464001.9212,1772141676.69781,13866177263.451,0.237686322352678,-0.139333258416939
8,Vietnam,corn,0.642345019138011,-0.102775203062082,1000148519.30973,88456808.4345833,346880059.104169,0.422563322731881,-0.194987663759711
8,Argentina,soybean,2.26499251499024,-0.0566248128747559,21606928960.9119,14530830435.5903,-Inf,0.655425490482867,-0.110043256316411
8,Brazil,soybean,0.582608567930785,-0.0233043427172314,19009569681.0879,2397619752.25026,14550706854.1585,0.349321007225965,-0.0460655930449806
8,Canada,soybean,0.933057948956262,-0.233264487239065,1444050495.52473,621923125.781474,1734132119.98991,0.0527024907689304,-0.412116653471227
8,China,soybean,1.46458952073049,-0.0366147380182624,9813746297.59382,5385500532.90364,-Inf,0.330625323302683,-0.0718888369963788
8,India,soybean,-0.209724950616457,0.0157293712962343,-699228657.910519,30276268.169684,280935984.575463,-0.158183730000759,0.0317061557138434
8,Japan,soybean,0.72250589074129,-0.0541879418055967,209355950.01003,41440146.9050851,180717787.745108,0.325480897179007,-0.105439550574067
8,United States,soybean,0.154273657754744,-0.0507560334013107,5474062936.35306,487905592.195401,20302417042.2764,-0.0331509663478853,-0.0989358918759866
8,China,sugarcane,-0.0574812752110025,0.0450480753828627,-2673343387.34425,64077209.8644736,-231795291.543785,-0.0104690997308405,0.0921254798614255
9,Argentina,corn,0.794628081255666,-0.278119828439483,1670763474.37705,1570687167.2734,2986897807.688,-0.427350569129405,-0.478889017907759
9,Australia,corn,0.83415916304791,-0.271101727990571,55175993.3384213,20178039.4931799,60396901.9788221,0.0734908061759686,-0.468707309061668
9,Brazil,corn,0.463258522136074,-0.115814630534019,5413395774.07716,1067622855.99763,7727686525.09552,0.0685511664206614,-0.218216232422306
9,Canada,corn,2.03730434483722,-0.46857999931256,1365983349.34741,1639071149.1631,-Inf,-0.137951107659832,-0.717592782869361
9,China,corn,3.1138871222196,-0.31138871222196,144386076853.336,106341642400.811,74500418522.8849,0.853267098899953,-0.52581449434467
9,Egypt,corn,-0.40653840215539,0.136190364722056,-1248115547.62468,125034170.170065,-291813179.378976,-0.279701981955352,0.290928544887238
9,India,corn,-0.325994181341902,0.0814985453354755,-1385824802.03489,93129593.5306054,-171293396.829322,-0.23884188955312,0.16963910356275
9,Indonesia,corn,0.137256855307132,-0.0540792009910098,747827707.314578,37327084.1998729,1367004063.30749,0.0403319436727261,-0.105233842002194
9,Mexico,corn,0.0326489989401027,-0.00440761485691377,176683807.78481,1032173.89177835,663306175.458579,0.0233679155270533,-0.00879580264510074
9,Pakistan,corn,0.549861199727964,-0.214445867893906,330594676.029919,85942660.1819252,431389290.592886,0.0246629142536072,-0.382904705531041
9,Russia,corn,0.473365125671076,-0.134909060816257,641717428.298024,114144714.66964,747673556.775607,0.110201274944479,-0.251617666942189
9,South Africa,corn,-1,0.19,-2744699625,0,2744699625,-1,-1
9,Thailand,corn,0.181710833981714,-0.0218053000778057,189562315.409933,4820970.46735044,134176844.917948,0.136443500005747,-0.0431351290441281
