Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
4,United States,soybean,0.17049576783555,-0.137760580411125,5341561073.23378,953222786.357157,10797820672.8281,-5456259599.59436,-6294783859.59094,-0.238483047255757,-0.256543183307039,24536936738.8614,24536936738.8614,106877870
5,Argentina,corn,0.0121359223300971,-0.00980582524271836,56644063.1740765,575009.954854372,94761640.5600004,-38117577.3859239,-57219073.1289306,-0.0138705832068413,-0.0195154962767461,2931981452.9703,2931981452.9703,33087165
5,Brazil,corn,0.0152439024390241,-0.0123170731707317,222713992.422058,2263718.29917679,296999840.851999,-74285848.4299412,-224977710.721235,-0.00668772288267451,-0.0244824360499699,9189351511.5099,9189351511.5099,79881614
5,China,corn,0.0746887966804978,-0.0603485477178423,6646412771.06233,256226459.670373,6861175197.84001,-214762426.777679,-6902639230.73271,-0.00244433861738705,-0.117055148224032,58969121268.5643,58969121268.5643,215646300
5,Mexico,corn,0.0186567164179105,-0.0150746268656717,99992182.5826077,1017770.79119403,109105028.816,-9112846.23339272,-101009953.373802,-0.00192450721836177,-0.0299220093562041,3375774406.43564,3375774406.43564,23273257
5,United States,corn,0.126845891707687,-0.102491480499811,5896491277.25146,448044238.184703,7064387062.96,-1167895785.70854,-6344535515.43616,-0.0252946958837043,-0.194478457424578,32623333193.0693,32623333193.0693,361091140
5,Argentina,soybean,0.0218120805369126,-0.0176241610738257,350337947.081174,4655949.25211826,426914731.425001,-76576784.3438263,-354993896.333296,-0.00577188901044089,-0.0349377110940949,10160765694.6163,10160765694.6163,53397715
5,Brazil,soybean,0.0213815789473686,-0.0172763157894736,777700273.476302,10333705.9154277,966598953.320003,-188898679.8437,-788033979.391724,-0.00638326511800677,-0.0342541604916898,23005496794.5545,23005496794.5545,86760520
5,China,soybean,0.118694362017804,-0.0959050445103857,1094104798.71937,100371122.136499,1691253408,-597148609.28063,-1194475920.85587,-0.0773875081915682,-0.182612311458232,6541048143.56436,6541048143.56436,12154000
5,United States,soybean,0.120314389359129,-0.0972140266021767,4064099328.13722,474681549.752651,7843230784.45208,-3779131456.31485,-4538780877.88988,-0.165178868276183,-0.184977486236144,24536936738.8614,24536936738.8614,106877870
6,Argentina,corn,0.0194174757281555,-0.0156893203883494,89807846.0596164,1472025.4844272,151618624.896,-61810778.8363838,-91279871.5440431,-0.0224922885903639,-0.0311324860024508,2931981452.9703,2931981452.9703,33087165
6,Brazil,corn,0.0243902439024389,-0.0197073170731708,352830863.8795,5795118.84589265,475199745.3632,-122368881.4837,-358625982.725393,-0.0110164881484476,-0.0390262558001188,9189351511.5099,9189351511.5099,79881614
6,China,corn,0.0778008298755185,-0.0628630705394192,6902904410.54895,278023502.246498,7147057497.75001,-244153087.201065,-7180927912.79546,-0.00277885116383801,-0.121774375441194,58969121268.5643,58969121268.5643,215646300
6,Mexico,corn,0.0298507462686568,-0.0241194029850746,158273991.456849,2605493.22545672,174568046.1056,-16294054.6487513,-160879484.682305,-0.00344107921770873,-0.0476570603697928,3375774406.43564,3375774406.43564,23273257
6,United States,corn,0.121166224914805,-0.0979023097311625,5666290028.79389,408819157.853541,6748071224.32001,-1081781195.52612,-6075109186.64743,-0.0234295959351735,-0.186219757211629,32623333193.0693,32623333193.0693,361091140
6,Argentina,soybean,0.0218120805369126,-0.0176241610738257,350337947.081174,4655949.25211826,426914731.425001,-76576784.3438263,-354993896.333296,-0.00577188901044089,-0.0349377110940949,10160765694.6163,10160765694.6163,53397715
6,Brazil,soybean,0.0213815789473686,-0.0172763157894736,777700273.476302,10333705.9154277,966598953.320003,-188898679.8437,-788033979.391724,-0.00638326511800677,-0.0342541604916898,23005496794.5545,23005496794.5545,86760520
6,China,soybean,0.0905044510385758,-0.073127596439169,863326654.373016,58356397.7296737,1289580723.6,-426254069.226983,-921683052.102689,-0.0552404204938712,-0.140907547517368,6541048143.56436,6541048143.56436,12154000
