Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
1,Argentina,corn,-0.0352935801690974,-0.0696552061183681,-157641539.489067,-3758331.57228773,212975365.733991,-370616905.223059,1193688480.73229,-0.120339802227949,-0.0745107772096481,-16020346659.0297,-16020346659.0297,33087165
1,Australia,corn,0.0494822553997988,-0.138154081258046,4427109.33321601,386616.58165962,15626473.714098,-11199364.380882,46586495.7610834,-0.121096606663812,-0.131847706343679,-353335655.605941,-353335655.605941,390364
1,Brazil,corn,-0.091208321575737,-0.0244760950618095,-1347234034.06218,9366920.41510727,-205396179.938016,-1141837854.12416,1889605515.29285,-0.0973309863172158,-0.0376335851067123,-50210616658.8901,-50210616658.8901,79881614
1,Canada,corn,0.279897349296554,-0.32432947712662,350723362.725394,101017671.695068,721819423.79196,-371096061.066566,1930304190.0052,-0.211696086816281,-0.296363214720533,-6513305613.26733,-6513305613.26733,11486800
1,China,corn,0.141547527830484,-0.212542821382037,10505697398.7199,1558758263.9064,22024521202.1386,-11518823803.4187,63220549063.1918,-0.129180431834791,-0.196060062513106,-322455008188.96,-322455008188.96,215812100
1,Egypt,corn,-0.309100584966924,0.151580853758269,-951538118.059743,91481194.8079486,-591918613.274302,-359619504.785441,-865278327.796991,-0.158904242270575,0.098943392749671,-8745185542.46634,-8745185542.46634,8059906
1,India,corn,-0.172752867283896,0.041411897870382,-697408576.215473,25568224.1333608,-296009259.1846,-401399317.030873,-190765646.969479,-0.117710016158578,0.0148078041230205,-12882777580.297,-12882777580.297,19731400
1,Indonesia,corn,-0.110601396043204,-0.00880649089209721,-654601709.879624,7205492.66590205,-130296595.227196,-524305114.652429,497331068.530022,-0.103695418010739,-0.0250178612749464,-19879040141.1356,-19879040141.1356,19008426
1,Mexico,corn,-0.152141555345337,0.0247579578240259,-864408841.410097,24164215.8448806,-317654381.671486,-546754459.73861,-31406853.9215546,-0.112612747607615,0.00170270859248598,-18445231356.7644,-18445231356.7644,23273257
1,Pakistan,corn,0.00530476204503128,-0.102458666627391,4036627.70011172,233933.905817893,88197700.0408561,-84161072.3407444,291931641.920117,-0.115333367989451,-0.101754588204095,-2868977675.33168,-2868977675.33168,3706910
1,Russia,corn,0.34563379347495,-0.377444524022765,336737300.543926,143396273.48011,829758410.127814,-493021109.583888,2001016579.72499,-0.340747349898375,-0.345624908661313,-5789561254.35347,-5789561254.35347,11332138
1,South Africa,corn,0.0618718576332673,-0.148164879862685,130764717.926164,12832550.8900396,414810590.175,-284045872.248836,1189673185.15367,-0.131767809845611,-0.140371077887143,-8475201608.91089,-8475201608.91089,14250000
1,Thailand,corn,-0.218372044775579,0.0782721932836631,-258530281.923005,13111084.6422094,-120080247.961076,-138450033.961929,-158899386.340812,-0.138392410721581,0.0434524057714051,-3656860501.04455,-3656860501.04455,4804670
1,Ukraine,corn,0.171998695868561,-0.237147365156803,531567430.906441,102643130.224346,1193533819.61436,-661966388.707915,3079915321.73309,-0.183998882395747,-0.217744472782534,-14144631468.1386,-14144631468.1386,28496810
1,United States,corn,0.0737660897586155,-0.157775419419967,3245633807.52447,336477098.544367,9122812382.9098,-5877178575.38533,26486420302.3528,-0.124350891932898,-0.148588173424643,-178253892566.931,-178253892566.931,361091140
1,Vietnam,corn,-0.217605877134016,0.0776531298292788,-422334569.785779,18478173.5899137,-169831567.357288,-252503002.428491,-259598907.908434,-0.147225153409634,0.0429754298134156,-6040635522.1,-6040635522.1,5202511
1,Argentina,soybean,-0.0573853793946094,-0.0971123214062749,-859403082.110851,-37100870.7327675,1293042622.49951,-2152445704.61036,12195157369.5034,-0.156057672702073,-0.100622091862793,-121197613205.384,-121197613205.384,53397715
1,Brazil,soybean,-0.12677160971874,-0.0410482473043716,-4621084092.26681,4840459.20662469,-76365035.0005693,-4544719057.26624,13523788711.5772,-0.147284137719334,-0.0492832262383187,-274409565765.445,-274409565765.445,86760520
1,Canada,soybean,0.114565861740147,-0.236048924243153,214115299.158182,39156233.1421113,683558479.7664,-469443180.608218,4257508707.71942,-0.222961119698579,-0.230120155600993,-18501242086.3366,-18501242086.3366,6048600
1,China,soybean,0.0669159714172377,-0.197547812862243,556998027.578414,80522479.0891151,2406674442.10105,-1849676414.52263,15130664066.5584,-0.225768549043484,-0.193910399294544,-78029152235.2827,-78029152235.2827,12155173
1,India,soybean,-0.172629030785205,-0.00399545108267385,-561125549.877399,15884878.761065,-184034848.470299,-377090701.407099,365407570.335297,-0.145307854568079,-0.0156425800522666,-23359801843.0693,-23359801843.0693,9905400
1,Japan,soybean,0.0138627266917528,-0.154680791124052,4168293.40637232,395212.89220164,57018060.1536001,-52849766.7472277,405262722.859841,-0.181751071472957,-0.153886987404968,-2633508717.62376,-2633508717.62376,231800
1,South Korea,soybean,0.0327827842832903,-0.169968197658015,8013301.68995548,883705.395655947,53912772.510075,-45899470.8201195,368067858.7627,-0.188722798104534,-0.16812494741927,-2189251889.2203,-2189251889.2203,105345
1,United States,soybean,0.00715815733171376,-0.149263499081142,240750940.222854,21899137.7260768,6118652248.4087,-5877901308.18584,43565197080.9979,-0.228939546104042,-0.148850983804239,-292676581421.139,-292676581421.139,106877870
