Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
2,Brazil,corn,0.034696174043511,-0.0224276069017254,499928230.512544,9531901.30641389,549449705.576201,-49521475.0636578,-509460131.818956,-0.004221242091791,-0.0443522162521126,11486689389.3874,11486689389.3874,79881614
2,China,corn,0.0991756826378155,-0.064107161257084,8784065585.18077,363858010.511418,7337645697.68999,1446419887.49078,-9147923595.69218,0.0162336717822864,-0.124104594389726,73711401585.7054,73711401585.7054,215646300
2,Mexico,corn,0.0427054478301016,-0.0276048014773776,225443499.235078,4309925.68239566,201844303.309599,23599195.9254789,-229753424.917474,0.00486062847254896,-0.0544475778901499,4219718008.04455,4219718008.04455,23273257
2,United States,corn,0.203890321068666,-0.131794703538786,9105469361.48071,935159199.541504,9173159320.55999,-67689959.079277,-10040628561.0222,-0.00143220197896702,-0.246219563196696,40779166491.3366,40779166491.3366,361091140
2,Argentina,soybean,0.0558774834437086,-0.0361192052980132,876154907.035907,24772417.7923479,886669057.574998,-10514150.5390911,-900927324.828253,-0.000762302092013431,-0.0709338136046662,12700957118.2704,12700957118.2704,53397715
2,Brazil,soybean,0.0547445255474454,-0.0353868613138685,1944269364.17756,54951231.9054746,2007551672.27999,-63282308.1024323,-1999220596.08303,-0.00205083748066981,-0.0695214926740903,28756870993.1931,28756870993.1931,86760520
2,China,soybean,0.186063480481576,-0.120271433783291,1647872173.40096,200608815.861364,2156348095.2,-508475921.799039,-1848480989.26233,-0.062069748791818,-0.226077649782293,8176310179.45544,8176310179.45544,12154000
2,United States,soybean,0.187953233683588,-0.121492970253071,6053451971.38827,946488240.787821,10071529201.58,-4018077230.19173,-6999940212.17608,-0.156500888507602,-0.228225398685228,30671170923.5767,30671170923.5767,106877870
3,Argentina,corn,0.0245098039215686,-0.015843137254902,113293397.857615,1916136.1142647,156356706.924,-43063309.0663853,-115209533.97188,-0.0139827137491499,-0.0314352695117262,3664976816.21287,3664976816.21287,33087165
3,Brazil,corn,0.0309452363090775,-0.0200030007501874,447358105.875965,7582352.46361195,490049737.405802,-42691631.5298367,-454940458.339573,-0.00363906187667721,-0.039605881461363,11486689389.3874,11486689389.3874,79881614
3,China,corn,0.0940236991241627,-0.0607769191138587,8360589622.00464,327036488.111881,6956469297.80999,1404120324.19466,-8687626110.11651,0.0157589291207522,-0.117860004330745,73711401585.7054,73711401585.7054,215646300
3,Mexico,corn,0.0380886426592799,-0.0246204986149586,201796839.176978,3428421.52529503,180023297.5464,21773541.630578,-205225260.702273,0.00448460603200276,-0.0486348282778678,4219718008.04455,4219718008.04455,23273257
3,United States,corn,0.216779939067261,-0.140126552613077,9570635579.08773,1057135143.49016,9753071691.40001,-182436112.312286,-10627770722.5779,-0.00386003130512598,-0.260617654478929,40779166491.3366,40779166491.3366,361091140
3,Argentina,soybean,0.0496688741721855,-0.0321059602649006,782887527.067596,19573268.379139,788150273.399998,-5262746.33240128,-802460795.446733,-0.000381562212183458,-0.0631811278452698,12700957118.2704,12700957118.2704,53397715
3,Brazil,soybean,0.0486618004866183,-0.0314549878345499,1737223281.45525,43418257.3080296,1784490375.36,-47267093.904747,-1780641538.76327,-0.00153182035688848,-0.0619205594094281,28756870993.1931,28756870993.1931,86760520
3,China,soybean,0.169646114556731,-0.109659248449471,1528125602.62073,166769093.462605,1966082086.8,-437956484.179267,-1694894696.08334,-0.0534614281411315,-0.207293346128439,8176310179.45544,8176310179.45544,12154000
3,United States,soybean,0.182773420156874,-0.118144738789404,5924122794.20771,895038456.851387,9793967373.19,-3869844578.98229,-6819161251.0591,-0.15072734551898,-0.222331298275191,30671170923.5767,30671170923.5767,106877870
4,Argentina,corn,0.0200534759358287,-0.01296256684492,93116492.0077465,1282702.68806149,127928214.756,-34811722.7482538,-94399194.6958094,-0.011303412693001,-0.0257571055506307,3664976816.21287,3664976816.21287,33087165
4,Brazil,corn,0.0253188297074271,-0.0163660915228808,367831932.305656,5075789.66572371,400949785.150203,-33117852.8445473,-372907721.97138,-0.00282298688069041,-0.0324643340940264,11486689389.3874,11486689389.3874,79881614
4,China,corn,0.109479649665121,-0.0707676455435342,9620221084.52218,443392498.894417,8099998497.45,1520222587.07219,-10063613583.4166,0.0170619850625537,-0.136527231431293,73711401585.7054,73711401585.7054,215646300
4,Mexico,corn,0.0311634349030471,-0.0201440443213296,165997026.303702,2295059.03759418,147291788.901599,18705237.4021025,-168292085.341296,0.00385264014034842,-0.0398823061210396,4219718008.04455,4219718008.04455,23273257
4,United States,corn,0.249589875790954,-0.161334895711273,10695417470.58,1401348848.06443,11229212271.72,-533794801.139999,-12096766318.6444,-0.0112941709664744,-0.296640842848378,40779166491.3366,40779166491.3366,361091140
4,Argentina,soybean,0.046564569536424,-0.0300993377483444,735871040.340514,17203067.9113527,738890881.312501,-3019840.97198677,-753074108.251865,-0.000218945989210878,-0.0592927053637999,12700957118.2704,12700957118.2704,53397715
4,Brazil,soybean,0.0456204379562046,-0.0294890510948905,1632858004.47246,38160577.7121353,1672959726.9,-40101722.4275398,-1671018582.18459,-0.00129960675992877,-0.0581084980553041,28756870993.1931,28756870993.1931,86760520
4,China,soybean,0.150492520977745,-0.0972783655600145,1382145715.54155,131237384.943907,1744105077,-361959361.458447,-1513383100.48546,-0.0441844454681022,-0.185093650714001,8176310179.45544,8176310179.45544,12154000
4,United States,soybean,0.20867248779044,-0.13488589610774,6549514617.31885,1166664561.66549,11181776515.14,-4632261897.82115,-7716179178.98433,-0.180422889177351,-0.251577587246692,30671170923.5767,30671170923.5767,106877870
5,Argentina,corn,0.0148544266191322,-0.00960190136660748,69339778.8112008,703814.918003553,94761640.5600001,-25421861.7487993,-70043593.7292061,-0.00825451233336359,-0.0191116062233606,3664976816.21287,3664976816.21287,33087165
5,Brazil,corn,0.0187546886721681,-0.0121230307576893,274033733.440212,2785069.77543137,296999840.851999,-22966107.411787,-276818803.215641,-0.00195764563084216,-0.0240990936406268,11486689389.3874,11486689389.3874,79881614
