Scenario,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus
9,China,soybean,0.319433242679903,-0.310376856694259,5155473631.39561,-2302678540.30029,42053633858.2008,-0.0537049844752112,-0.306443132464022
9,India,soybean,-1,-0.0888979278313834,514275986.25,0,-514275986.25,-1,-1
9,Japan,soybean,-0.544272796353648,-0.261570565900738,-339459025.48631,170666898.688949,1088990943.01379,-0.615989323543254,-0.283101300883259
9,United States,soybean,-0.304777995322877,-0.202119065166036,-21925494525.1508,11061832669.3659,479123370379.099,-0.397771275015998,-0.25926555484492
9,China,sugarcane,-0.0923441788153087,0.0723701329375575,-4413187284.24476,165374997.823344,-1584005950.50273,-0.0196123198036602,0.149977702016515
10,Argentina,corn,0.156247752274207,-0.305252970050437,613461455.013059,13861586.5211476,1437760679.34058,-0.395810559160166,-0.578587010626552
10,Australia,corn,-0.18346199731459,-0.190941107627227,-19531261.5594307,2189749.69075307,15943243.3129271,-0.358867762159384,0.156111101800455
10,Brazil,corn,-0.0537596461758317,-0.237126345210506,-768594483.076332,64916740.432281,4653523009.6022,-0.325487915972811,-0.163364083055206
10,Canada,corn,1.45027390020451,-0.5841292538015,1324040548.86253,653729366.886534,1587301127.46084,-0.200045199683593,-1.58210833643574
10,China,corn,1.22833865113196,-0.37340012186766,86141082467.2946,9131656264.08636,46434902512.9241,0.243763921095131,-0.927124473741423
10,Egypt,corn,-1,0.139954380054952,-1906194366.6898,0,1906194366.6898,-1,-1
10,India,corn,-0.929405776422218,-0.0182148126489096,-4490056518.40599,981147365.66027,-697783908.641088,-0.929286472767697,1.62293055485086
10,Indonesia,corn,-0.509934208485906,-0.0496521786110172,-3628634849.20289,705005603.909782,-378086260.896523,-0.534164220181242,1.32400434261201
10,Mexico,corn,-1,-0.0600456199450481,-3474995167.7896,0,3474995167.7896,-1,-1
10,Pakistan,corn,0.52520543290266,-0.455396375586501,293974680.734115,50196180.3888303,535644497.480826,-0.296097171065124,-1.25792317490287
10,Russia,corn,0.508086140479327,-0.395370806791072,621576667.505449,76428054.8079846,1021719267.42394,-0.240574612451237,-1.02524892378112
10,South Africa,corn,-0.886219594046522,-0.0821845338856248,-2733348586.03239,603254077.683251,-343740479.854435,-0.889809285438887,1.02963812410002
10,Thailand,corn,-1,-0.0750456199450481,-680823901.1015,0,680823901.1015,-1,-1
10,Ukraine,corn,0.933502250731952,-0.577292044510647,1876841931.57853,901101745.155287,3629015581.94927,-0.415129431784292,-1.57088621536003
10,United States,corn,0.674882373395358,-0.366308583791768,26770969180.6923,2291854361.232,26271646879.603,-0.065047698792438,-0.893969872536411
10,Vietnam,corn,-1,-0.0350456199450481,-1160359209.1713,0,1160359209.1713,-1,-1
10,Argentina,soybean,-0.115265723480929,-0.323483266652808,-3015986767.67718,1429465601.45175,261455554618.288,-0.325373899570981,-0.324875752201312
10,Brazil,soybean,-0.631173098491164,-0.301117985800185,-40002197092.16,20070022814.0912,481646099785.348,-0.697294364395277,-0.313721286553963
10,Canada,soybean,0.685588569464932,-0.497762052106063,2218729952.78815,-927965748.934039,19205094136.9379,0.0141495892054131,-0.436274802779705
10,China,soybean,0.165665421624244,-0.330506545280437,2680891384.66251,-1218992921.15806,43065544073.3785,-0.161367027899201,-0.328525975361673
10,India,soybean,-1,-0.0879367081987646,514275986.25,0,-514275986.25,-1,-1
10,Japan,soybean,-0.74047083718065,-0.270829596951282,-466224811.125875,237810009.749926,1118569694.2156,-0.778982906379192,-0.299754387243756
10,United States,soybean,0.0499189205428503,-0.342788234598429,3044647541.6786,-1404530287.66596,317570353950.735,-0.262293959035363,-0.335078518652656
10,China,sugarcane,-0.00605424082104057,0.00474470853144948,-270116820.276675,710837.266673444,1762880334.15956,-0.000832487587653276,0.00951192932194741
11,Argentina,corn,-0.128432158107709,-0.656491022147782,-266383280.950262,-142394171.434489,3382232474.86752,-0.881577934600026,-0.545403541757663
11,Australia,corn,-0.242979758582162,-0.622473855946283,-11547113.0704685,-5941609.21300588,88720875.9372,-0.776535601380853,-0.407994404969999
11,Brazil,corn,-0.201274277631484,-0.651123708077609,-1316435009.18037,-699407612.562577,14018392488.2144,-0.825703717240419,-0.524829061244102
11,Canada,corn,-0.32891162442218,-0.625792603868379,-287083975.388055,-148261094.59616,1587301160.64,-0.792793647192786,-0.422133126296706
11,China,corn,-0.586320721796061,-0.642810205305874,-24859907570.3436,-13084312047.1518,76198526225.01,-0.869250172236111,-0.492142738943826
11,Egypt,corn,-0.230519258142041,-0.624218326007896,-270619023.493687,-139515597.883888,2221738074.6086,-0.778198803468881,-0.415446054363786
11,India,corn,-0.293160360898031,-0.628152187260973,-504789994.322528,-261373335.21562,3196701872.26,-0.788785901142056,-0.432089167509684
11,Indonesia,corn,-0.20007977153278,-0.622610847501565,-534870977.106903,-275261274.668065,5138513585.4132,-0.776438226171697,-0.408581160078043
11,Mexico,corn,-0.379869763417166,-0.650159859424163,-913712080.571921,-484914707.362297,4604232216.0352,-0.822479635399952,-0.521090446879989
11,Pakistan,corn,-0.201274277631483,-0.622945309209202,-77625806.9263939,-39963357.5510725,741599224.926,-0.776890691691304,-0.410012574666559
11,Russia,corn,-0.226644984895957,-0.636848456790133,-173695673.764352,-90810964.8453777,1522222300.0502,-0.796341187877038,-0.468090574291306
11,South Africa,corn,-0.286922906410839,-0.646926925267421,-318269526.927235,-168291345.487999,2190746550,-0.808408636971863,-0.508452802765552
11,Thailand,corn,-0.499458392641089,-0.64150727036855,-240513111.546658,-126402083.316752,874958754.553,-0.844396548645125,-0.486929829348198
11,Ukraine,corn,-0.214053596846181,-0.626523518589317,-405407716.856049,-209536984.54215,3656231912.792,-0.781709151499985,-0.425225716688638
11,United States,corn,-0.35628471866075,-0.640339448235162,-8374067193.05026,-4395241483.53388,44152419143.5,-0.810440232386585,-0.482236733972123
11,Vietnam,corn,-0.561890691721225,-0.611539766810084,-461998079.559593,-234898905.392775,1382783722.7076,-0.849831381974449,-0.360291203778982
11,Argentina,soybean,-1,-0.715711589500571,3078712005.46875,0,-3078712005.46875,-1,-1
11,Brazil,soybean,-1,-0.700711589500571,6691838907.6,0,-6691838907.6,-1,-1
11,Canada,soybean,-0.671336199534031,-0.572877539617062,-2109406254.90043,908674702.289769,19205093797.744,-0.80882234576757,-0.624081605561545
11,China,soybean,-0.805603439440834,-0.720571503514548,-10046822994.5157,4598812318.42359,33087530567.8707,-0.897744812024675,-0.724591299190378
11,India,soybean,-0.8796819166308,-0.67473544575326,-3348122969.86546,1503357624.8693,30459963735.0208,-0.933848841088729,-0.690063803601037
11,Japan,soybean,-0.859913783672805,-0.67621805572511,-368746977.921797,165675067.61753,742583558.404813,-0.923206248677079,-0.691133656981522
11,United States,soybean,-0.370078949452996,-0.618955615130535,-18056997289.0736,7924098074.82356,214391435114.46,-0.672246126303958,-0.652094493957687
11,China,sugarcane,1.14455762847659,-0.896989813437106,2617015570.30613,25405405597.5163,-Inf,-0.938271678093531,-0.989388901464278
12,Argentina,corn,-0.128432158107709,-0.656491022147782,-266383280.950262,-142394171.434489,3382232474.86752,-0.881577934600026,-0.545403541757663
12,Australia,corn,-0.242979758582162,-0.622473855946283,-11547113.0704685,-5941609.21300588,88720875.9372,-0.776535601380853,-0.407994404969999
12,Brazil,corn,-0.201274277631484,-0.651123708077609,-1316435009.18037,-699407612.562577,14018392488.2144,-0.825703717240419,-0.524829061244102
12,Canada,corn,-0.32891162442218,-0.625792603868379,-287083975.388055,-148261094.59616,1587301160.64,-0.792793647192786,-0.422133126296706
12,China,corn,-0.586320721796061,-0.642810205305874,-24859907570.3436,-13084312047.1518,76198526225.01,-0.869250172236111,-0.492142738943826
12,Egypt,corn,-0.230519258142041,-0.624218326007896,-270619023.493687,-139515597.883888,2221738074.6086,-0.778198803468881,-0.415446054363786
12,India,corn,-0.293160360898031,-0.628152187260973,-504789994.322528,-261373335.21562,3196701872.26,-0.788785901142056,-0.432089167509684
12,Indonesia,corn,-0.20007977153278,-0.622610847501565,-534870977.106903,-275261274.668065,5138513585.4132,-0.776438226171697,-0.408581160078043
12,Mexico,corn,-0.379869763417166,-0.650159859424163,-913712080.571921,-484914707.362297,4604232216.0352,-0.822479635399952,-0.521090446879989
12,Pakistan,corn,-0.201274277631483,-0.622945309209202,-77625806.9263939,-39963357.5510725,741599224.926,-0.776890691691304,-0.410012574666559
12,Russia,corn,-0.226644984895957,-0.636848456790133,-173695673.764352,-90810964.8453777,1522222300.0502,-0.796341187877038,-0.468090574291306
12,South Africa,corn,-0.286922906410839,-0.646926925267421,-318269526.927235,-168291345.487999,2190746550,-0.808408636971863,-0.508452802765552
12,Thailand,corn,-0.499458392641089,-0.64150727036855,-240513111.546658,-126402083.316752,874958754.553,-0.844396548645125,-0.486929829348198
12,Ukraine,corn,-0.214053596846181,-0.626523518589317,-405407716.856049,-209536984.54215,3656231912.792,-0.781709151499985,-0.425225716688638
12,United States,corn,-0.35628471866075,-0.640339448235162,-8374067193.05026,-4395241483.53388,44152419143.5,-0.810440232386585,-0.482236733972123
12,Vietnam,corn,-0.561890691721225,-0.611539766810084,-461998079.559593,-234898905.392775,1382783722.7076,-0.849831381974449,-0.360291203778982
12,Argentina,soybean,-1,-0.715711589500571,3078712005.46875,0,-3078712005.46875,-1,-1
12,Brazil,soybean,-1,-0.700711589500571,6691838907.6,0,-6691838907.6,-1,-1
12,Canada,soybean,-0.671336199534031,-0.572877539617062,-2109406254.90043,908674702.289769,19205093797.744,-0.80882234576757,-0.624081605561545
12,China,soybean,-0.805603439440834,-0.720571503514548,-10046822994.5157,4598812318.42359,33087530567.8707,-0.897744812024675,-0.724591299190378
12,India,soybean,-0.8796819166308,-0.67473544575326,-3348122969.86546,1503357624.8693,30459963735.0208,-0.933848841088729,-0.690063803601037
12,Japan,soybean,-0.859913783672805,-0.67621805572511,-368746977.921797,165675067.61753,742583558.404813,-0.923206248677079,-0.691133656981522
12,United States,soybean,-0.370078949452996,-0.618955615130535,-18056997289.0736,7924098074.82356,214391435114.46,-0.672246126303958,-0.652094493957687
12,China,sugarcane,1.14455762847659,-0.896989813437106,2617015570.30613,25405405597.5163,-Inf,-0.938271678093531,-0.989388901464278
13,Argentina,corn,-0.128432158107709,-0.656491022147782,-266383280.950262,-142394171.434489,3382232474.86752,-0.881577934600026,-0.545403541757663
13,Australia,corn,-0.242979758582162,-0.622473855946283,-11547113.0704685,-5941609.21300588,88720875.9372,-0.776535601380853,-0.407994404969999
13,Brazil,corn,-0.201274277631484,-0.651123708077609,-1316435009.18037,-699407612.562577,14018392488.2144,-0.825703717240419,-0.524829061244102
13,Canada,corn,-0.32891162442218,-0.625792603868379,-287083975.388055,-148261094.59616,1587301160.64,-0.792793647192786,-0.422133126296706
13,China,corn,-0.586320721796061,-0.642810205305874,-24859907570.3436,-13084312047.1518,76198526225.01,-0.869250172236111,-0.492142738943826
13,Egypt,corn,-0.230519258142041,-0.624218326007896,-270619023.493687,-139515597.883888,2221738074.6086,-0.778198803468881,-0.415446054363786
13,India,corn,-0.293160360898031,-0.628152187260973,-504789994.322528,-261373335.21562,3196701872.26,-0.788785901142056,-0.432089167509684
13,Indonesia,corn,-0.20007977153278,-0.622610847501565,-534870977.106903,-275261274.668065,5138513585.4132,-0.776438226171697,-0.408581160078043
13,Mexico,corn,-0.379869763417166,-0.650159859424163,-913712080.571921,-484914707.362297,4604232216.0352,-0.822479635399952,-0.521090446879989
13,Pakistan,corn,-0.201274277631483,-0.622945309209202,-77625806.9263939,-39963357.5510725,741599224.926,-0.776890691691304,-0.410012574666559
13,Russia,corn,-0.226644984895957,-0.636848456790133,-173695673.764352,-90810964.8453777,1522222300.0502,-0.796341187877038,-0.468090574291306
13,South Africa,corn,-0.286922906410839,-0.646926925267421,-318269526.927235,-168291345.487999,2190746550,-0.808408636971863,-0.508452802765552
13,Thailand,corn,-0.499458392641089,-0.64150727036855,-240513111.546658,-126402083.316752,874958754.553,-0.844396548645125,-0.486929829348198
13,Ukraine,corn,-0.214053596846181,-0.626523518589317,-405407716.856049,-209536984.54215,3656231912.792,-0.781709151499985,-0.425225716688638
13,United States,corn,-0.35628471866075,-0.640339448235162,-8374067193.05026,-4395241483.53388,44152419143.5,-0.810440232386585,-0.482236733972123
13,Vietnam,corn,-0.561890691721225,-0.611539766810084,-461998079.559593,-234898905.392775,1382783722.7076,-0.849831381974449,-0.360291203778982
13,Argentina,soybean,-1,-0.715711589500571,3078712005.46875,0,-3078712005.46875,-1,-1
13,Brazil,soybean,-1,-0.700711589500571,6691838907.6,0,-6691838907.6,-1,-1
13,Canada,soybean,-0.671336199534031,-0.572877539617062,-2109406254.90043,908674702.289769,19205093797.744,-0.80882234576757,-0.624081605561545
13,China,soybean,-0.805603439440834,-0.720571503514548,-10046822994.5157,4598812318.42359,33087530567.8707,-0.897744812024675,-0.724591299190378
13,India,soybean,-0.8796819166308,-0.67473544575326,-3348122969.86546,1503357624.8693,30459963735.0208,-0.933848841088729,-0.690063803601037
13,Japan,soybean,-0.859913783672805,-0.67621805572511,-368746977.921797,165675067.61753,742583558.404813,-0.923206248677079,-0.691133656981522
13,United States,soybean,-0.370078949452996,-0.618955615130535,-18056997289.0736,7924098074.82356,214391435114.46,-0.672246126303958,-0.652094493957687
13,China,sugarcane,1.14455762847659,-0.896989813437106,2617015570.30613,25405405597.5163,-Inf,-0.938271678093531,-0.989388901464278
14,Argentina,corn,-0.128432158107709,-0.656491022147782,-266383280.950262,-142394171.434489,3382232474.86752,-0.881577934600026,-0.545403541757663
14,Australia,corn,-0.242979758582162,-0.622473855946283,-11547113.0704685,-5941609.21300588,88720875.9372,-0.776535601380853,-0.407994404969999
14,Brazil,corn,-0.201274277631484,-0.651123708077609,-1316435009.18037,-699407612.562577,14018392488.2144,-0.825703717240419,-0.524829061244102
14,Canada,corn,-0.32891162442218,-0.625792603868379,-287083975.388055,-148261094.59616,1587301160.64,-0.792793647192786,-0.422133126296706
14,China,corn,-0.586320721796061,-0.642810205305874,-24859907570.3436,-13084312047.1518,76198526225.01,-0.869250172236111,-0.492142738943826
14,Egypt,corn,-0.230519258142041,-0.624218326007896,-270619023.493687,-139515597.883888,2221738074.6086,-0.778198803468881,-0.415446054363786
14,India,corn,-0.293160360898031,-0.628152187260973,-504789994.322528,-261373335.21562,3196701872.26,-0.788785901142056,-0.432089167509684
14,Indonesia,corn,-0.20007977153278,-0.622610847501565,-534870977.106903,-275261274.668065,5138513585.4132,-0.776438226171697,-0.408581160078043
14,Mexico,corn,-0.379869763417166,-0.650159859424163,-913712080.571921,-484914707.362297,4604232216.0352,-0.822479635399952,-0.521090446879989
14,Pakistan,corn,-0.201274277631483,-0.622945309209202,-77625806.9263939,-39963357.5510725,741599224.926,-0.776890691691304,-0.410012574666559
14,Russia,corn,-0.226644984895957,-0.636848456790133,-173695673.764352,-90810964.8453777,1522222300.0502,-0.796341187877038,-0.468090574291306
14,South Africa,corn,-0.286922906410839,-0.646926925267421,-318269526.927235,-168291345.487999,2190746550,-0.808408636971863,-0.508452802765552
14,Thailand,corn,-0.499458392641089,-0.64150727036855,-240513111.546658,-126402083.316752,874958754.553,-0.844396548645125,-0.486929829348198
14,Ukraine,corn,-0.214053596846181,-0.626523518589317,-405407716.856049,-209536984.54215,3656231912.792,-0.781709151499985,-0.425225716688638
14,United States,corn,-0.35628471866075,-0.640339448235162,-8374067193.05026,-4395241483.53388,44152419143.5,-0.810440232386585,-0.482236733972123
14,Vietnam,corn,-0.561890691721225,-0.611539766810084,-461998079.559593,-234898905.392775,1382783722.7076,-0.849831381974449,-0.360291203778982
14,Argentina,soybean,-1,-0.715711589500571,3078712005.46875,0,-3078712005.46875,-1,-1
14,Brazil,soybean,-1,-0.700711589500571,6691838907.6,0,-6691838907.6,-1,-1
14,Canada,soybean,-0.671336199534031,-0.572877539617062,-2109406254.90043,908674702.289769,19205093797.744,-0.80882234576757,-0.624081605561545
14,China,soybean,-0.805603439440834,-0.720571503514548,-10046822994.5157,4598812318.42359,33087530567.8707,-0.897744812024675,-0.724591299190378
14,India,soybean,-0.8796819166308,-0.67473544575326,-3348122969.86546,1503357624.8693,30459963735.0208,-0.933848841088729,-0.690063803601037
14,Japan,soybean,-0.859913783672805,-0.67621805572511,-368746977.921797,165675067.61753,742583558.404813,-0.923206248677079,-0.691133656981522
14,United States,soybean,-0.370078949452996,-0.618955615130535,-18056997289.0736,7924098074.82356,214391435114.46,-0.672246126303958,-0.652094493957687
14,China,sugarcane,1.14455762847659,-0.896989813437106,2617015570.30613,25405405597.5163,-Inf,-0.938271678093531,-0.989388901464278
15,Argentina,corn,-0.128432158107709,-0.656491022147782,-266383280.950262,-142394171.434489,3382232474.86752,-0.881577934600026,-0.545403541757663
15,Australia,corn,-0.242979758582162,-0.622473855946283,-11547113.0704685,-5941609.21300588,88720875.9372,-0.776535601380853,-0.407994404969999
15,Brazil,corn,-0.201274277631484,-0.651123708077609,-1316435009.18037,-699407612.562577,14018392488.2144,-0.825703717240419,-0.524829061244102
15,Canada,corn,-0.32891162442218,-0.625792603868379,-287083975.388055,-148261094.59616,1587301160.64,-0.792793647192786,-0.422133126296706
15,China,corn,-0.586320721796061,-0.642810205305874,-24859907570.3436,-13084312047.1518,76198526225.01,-0.869250172236111,-0.492142738943826
15,Egypt,corn,-0.230519258142041,-0.624218326007896,-270619023.493687,-139515597.883888,2221738074.6086,-0.778198803468881,-0.415446054363786
15,India,corn,-0.293160360898031,-0.628152187260973,-504789994.322528,-261373335.21562,3196701872.26,-0.788785901142056,-0.432089167509684
15,Indonesia,corn,-0.20007977153278,-0.622610847501565,-534870977.106903,-275261274.668065,5138513585.4132,-0.776438226171697,-0.408581160078043
15,Mexico,corn,-0.379869763417166,-0.650159859424163,-913712080.571921,-484914707.362297,4604232216.0352,-0.822479635399952,-0.521090446879989
15,Pakistan,corn,-0.201274277631483,-0.622945309209202,-77625806.9263939,-39963357.5510725,741599224.926,-0.776890691691304,-0.410012574666559
15,Russia,corn,-0.226644984895957,-0.636848456790133,-173695673.764352,-90810964.8453777,1522222300.0502,-0.796341187877038,-0.468090574291306
15,South Africa,corn,-0.286922906410839,-0.646926925267421,-318269526.927235,-168291345.487999,2190746550,-0.808408636971863,-0.508452802765552
15,Thailand,corn,-0.499458392641089,-0.64150727036855,-240513111.546658,-126402083.316752,874958754.553,-0.844396548645125,-0.486929829348198
15,Ukraine,corn,-0.214053596846181,-0.626523518589317,-405407716.856049,-209536984.54215,3656231912.792,-0.781709151499985,-0.425225716688638
15,United States,corn,-0.35628471866075,-0.640339448235162,-8374067193.05026,-4395241483.53388,44152419143.5,-0.810440232386585,-0.482236733972123
15,Vietnam,corn,-0.561890691721225,-0.611539766810084,-461998079.559593,-234898905.392775,1382783722.7076,-0.849831381974449,-0.360291203778982
15,Argentina,soybean,-1,-0.715711589500571,3078712005.46875,0,-3078712005.46875,-1,-1
15,Brazil,soybean,-1,-0.700711589500571,6691838907.6,0,-6691838907.6,-1,-1
15,Canada,soybean,-0.671336199534031,-0.572877539617062,-2109406254.90043,908674702.289769,19205093797.744,-0.80882234576757,-0.624081605561545
15,China,soybean,-0.805603439440834,-0.720571503514548,-10046822994.5157,4598812318.42359,33087530567.8707,-0.897744812024675,-0.724591299190378
15,India,soybean,-0.8796819166308,-0.67473544575326,-3348122969.86546,1503357624.8693,30459963735.0208,-0.933848841088729,-0.690063803601037
15,Japan,soybean,-0.859913783672805,-0.67621805572511,-368746977.921797,165675067.61753,742583558.404813,-0.923206248677079,-0.691133656981522
15,United States,soybean,-0.370078949452996,-0.618955615130535,-18056997289.0736,7924098074.82356,214391435114.46,-0.672246126303958,-0.652094493957687
15,China,sugarcane,1.14455762847659,-0.896989813437106,2617015570.30613,25405405597.5163,-Inf,-0.938271678093531,-0.989388901464278
16,Argentina,corn,-0.128432158107709,-0.656491022147782,-266383280.950262,-142394171.434489,3382232474.86752,-0.881577934600026,-0.545403541757663
16,Australia,corn,-0.242979758582162,-0.622473855946283,-11547113.0704685,-5941609.21300588,88720875.9372,-0.776535601380853,-0.407994404969999
16,Brazil,corn,-0.201274277631484,-0.651123708077609,-1316435009.18037,-699407612.562577,14018392488.2144,-0.825703717240419,-0.524829061244102
16,Canada,corn,-0.32891162442218,-0.625792603868379,-287083975.388055,-148261094.59616,1587301160.64,-0.792793647192786,-0.422133126296706
16,China,corn,-0.586320721796061,-0.642810205305874,-24859907570.3436,-13084312047.1518,76198526225.01,-0.869250172236111,-0.492142738943826
16,Egypt,corn,-0.230519258142041,-0.624218326007896,-270619023.493687,-139515597.883888,2221738074.6086,-0.778198803468881,-0.415446054363786
16,India,corn,-0.293160360898031,-0.628152187260973,-504789994.322528,-261373335.21562,3196701872.26,-0.788785901142056,-0.432089167509684
16,Indonesia,corn,-0.20007977153278,-0.622610847501565,-534870977.106903,-275261274.668065,5138513585.4132,-0.776438226171697,-0.408581160078043
16,Mexico,corn,-0.379869763417166,-0.650159859424163,-913712080.571921,-484914707.362297,4604232216.0352,-0.822479635399952,-0.521090446879989
16,Pakistan,corn,-0.201274277631483,-0.622945309209202,-77625806.9263939,-39963357.5510725,741599224.926,-0.776890691691304,-0.410012574666559
16,Russia,corn,-0.226644984895957,-0.636848456790133,-173695673.764352,-90810964.8453777,1522222300.0502,-0.796341187877038,-0.468090574291306
16,South Africa,corn,-0.286922906410839,-0.646926925267421,-318269526.927235,-168291345.487999,2190746550,-0.808408636971863,-0.508452802765552
16,Thailand,corn,-0.499458392641089,-0.64150727036855,-240513111.546658,-126402083.316752,874958754.553,-0.844396548645125,-0.486929829348198
16,Ukraine,corn,-0.214053596846181,-0.626523518589317,-405407716.856049,-209536984.54215,3656231912.792,-0.781709151499985,-0.425225716688638
16,United States,corn,-0.35628471866075,-0.640339448235162,-8374067193.05026,-4395241483.53388,44152419143.5,-0.810440232386585,-0.482236733972123
16,Vietnam,corn,-0.561890691721225,-0.611539766810084,-461998079.559593,-234898905.392775,1382783722.7076,-0.849831381974449,-0.360291203778982
16,Argentina,soybean,-1,-0.715711589500571,3078712005.46875,0,-3078712005.46875,-1,-1
16,Brazil,soybean,-1,-0.700711589500571,6691838907.6,0,-6691838907.6,-1,-1
16,Canada,soybean,-0.671336199534031,-0.572877539617062,-2109406254.90043,908674702.289769,19205093797.744,-0.80882234576757,-0.624081605561545
16,China,soybean,-0.805603439440834,-0.720571503514548,-10046822994.5157,4598812318.42359,33087530567.8707,-0.897744812024675,-0.724591299190378
16,India,soybean,-0.8796819166308,-0.67473544575326,-3348122969.86546,1503357624.8693,30459963735.0208,-0.933848841088729,-0.690063803601037
16,Japan,soybean,-0.859913783672805,-0.67621805572511,-368746977.921797,165675067.61753,742583558.404813,-0.923206248677079,-0.691133656981522
16,United States,soybean,-0.370078949452996,-0.618955615130535,-18056997289.0736,7924098074.82356,214391435114.46,-0.672246126303958,-0.652094493957687
16,China,sugarcane,1.14455762847659,-0.896989813437106,2617015570.30613,25405405597.5163,-Inf,-0.938271678093531,-0.989388901464278
17,Argentina,corn,-0.128432158107709,-0.656491022147782,-266383280.950262,-142394171.434489,3382232474.86752,-0.881577934600026,-0.545403541757663
17,Australia,corn,-0.242979758582162,-0.622473855946283,-11547113.0704685,-5941609.21300588,88720875.9372,-0.776535601380853,-0.407994404969999
17,Brazil,corn,-0.201274277631484,-0.651123708077609,-1316435009.18037,-699407612.562577,14018392488.2144,-0.825703717240419,-0.524829061244102
17,Canada,corn,-0.32891162442218,-0.625792603868379,-287083975.388055,-148261094.59616,1587301160.64,-0.792793647192786,-0.422133126296706
17,China,corn,-0.586320721796061,-0.642810205305874,-24859907570.3436,-13084312047.1518,76198526225.01,-0.869250172236111,-0.492142738943826
17,Egypt,corn,-0.230519258142041,-0.624218326007896,-270619023.493687,-139515597.883888,2221738074.6086,-0.778198803468881,-0.415446054363786
17,India,corn,-0.293160360898031,-0.628152187260973,-504789994.322528,-261373335.21562,3196701872.26,-0.788785901142056,-0.432089167509684
17,Indonesia,corn,-0.20007977153278,-0.622610847501565,-534870977.106903,-275261274.668065,5138513585.4132,-0.776438226171697,-0.408581160078043
17,Mexico,corn,-0.379869763417166,-0.650159859424163,-913712080.571921,-484914707.362297,4604232216.0352,-0.822479635399952,-0.521090446879989
17,Pakistan,corn,-0.201274277631483,-0.622945309209202,-77625806.9263939,-39963357.5510725,741599224.926,-0.776890691691304,-0.410012574666559
17,Russia,corn,-0.226644984895957,-0.636848456790133,-173695673.764352,-90810964.8453777,1522222300.0502,-0.796341187877038,-0.468090574291306
17,South Africa,corn,-0.286922906410839,-0.646926925267421,-318269526.927235,-168291345.487999,2190746550,-0.808408636971863,-0.508452802765552
17,Thailand,corn,-0.499458392641089,-0.64150727036855,-240513111.546658,-126402083.316752,874958754.553,-0.844396548645125,-0.486929829348198
17,Ukraine,corn,-0.214053596846181,-0.626523518589317,-405407716.856049,-209536984.54215,3656231912.792,-0.781709151499985,-0.425225716688638
17,United States,corn,-0.35628471866075,-0.640339448235162,-8374067193.05026,-4395241483.53388,44152419143.5,-0.810440232386585,-0.482236733972123
17,Vietnam,corn,-0.561890691721225,-0.611539766810084,-461998079.559593,-234898905.392775,1382783722.7076,-0.849831381974449,-0.360291203778982
17,Argentina,soybean,-1,-0.715711589500571,3078712005.46875,0,-3078712005.46875,-1,-1
17,Brazil,soybean,-1,-0.700711589500571,6691838907.6,0,-6691838907.6,-1,-1
17,Canada,soybean,-0.671336199534031,-0.572877539617062,-2109406254.90043,908674702.289769,19205093797.744,-0.80882234576757,-0.624081605561545
17,China,soybean,-0.805603439440834,-0.720571503514548,-10046822994.5157,4598812318.42359,33087530567.8707,-0.897744812024675,-0.724591299190378
17,India,soybean,-0.8796819166308,-0.67473544575326,-3348122969.86546,1503357624.8693,30459963735.0208,-0.933848841088729,-0.690063803601037
17,Japan,soybean,-0.859913783672805,-0.67621805572511,-368746977.921797,165675067.61753,742583558.404813,-0.923206248677079,-0.691133656981522
17,United States,soybean,-0.370078949452996,-0.618955615130535,-18056997289.0736,7924098074.82356,214391435114.46,-0.672246126303958,-0.652094493957687
17,China,sugarcane,1.14455762847659,-0.896989813437106,2617015570.30613,25405405597.5163,-Inf,-0.938271678093531,-0.989388901464278
18,Argentina,corn,-0.128432158107709,-0.656491022147782,-266383280.950262,-142394171.434489,3382232474.86752,-0.881577934600026,-0.545403541757663
18,Australia,corn,-0.242979758582162,-0.622473855946283,-11547113.0704685,-5941609.21300588,88720875.9372,-0.776535601380853,-0.407994404969999
18,Brazil,corn,-0.201274277631484,-0.651123708077609,-1316435009.18037,-699407612.562577,14018392488.2144,-0.825703717240419,-0.524829061244102
18,Canada,corn,-0.32891162442218,-0.625792603868379,-287083975.388055,-148261094.59616,1587301160.64,-0.792793647192786,-0.422133126296706
18,China,corn,-0.586320721796061,-0.642810205305874,-24859907570.3436,-13084312047.1518,76198526225.01,-0.869250172236111,-0.492142738943826
18,Egypt,corn,-0.230519258142041,-0.624218326007896,-270619023.493687,-139515597.883888,2221738074.6086,-0.778198803468881,-0.415446054363786
18,India,corn,-0.293160360898031,-0.628152187260973,-504789994.322528,-261373335.21562,3196701872.26,-0.788785901142056,-0.432089167509684
18,Indonesia,corn,-0.20007977153278,-0.622610847501565,-534870977.106903,-275261274.668065,5138513585.4132,-0.776438226171697,-0.408581160078043
18,Mexico,corn,-0.379869763417166,-0.650159859424163,-913712080.571921,-484914707.362297,4604232216.0352,-0.822479635399952,-0.521090446879989
18,Pakistan,corn,-0.201274277631483,-0.622945309209202,-77625806.9263939,-39963357.5510725,741599224.926,-0.776890691691304,-0.410012574666559
