Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
1,Argentina,corn,-0.0639985855542589,-0.0847990098879812,-284309111.950959,-6064610.9606411,189523281.12,-473832393.070959,693698654.158643,-0.153854008459319,-0.106002337684998,-6544182603.0297,-6544182603.0297,33087165
1,Brazil,corn,-0.0785910969184225,-0.0730082607057375,-1101132483.6593,-23341543.2771556,593999681.704001,-1695132165.3633,2038381055.18713,-0.14449414599186,-0.0993816766920123,-20510632573.6901,-20510632573.6901,79881614
1,China,corn,-0.0773026300808344,-0.0740493419105085,-6863288182.10793,-235908745.350757,6103511487.36001,-12966799669.4679,13166922402.7984,-0.14541908179201,-0.0999612434902043,-131720274208.96,-131720274208.96,215812100
1,Mexico,corn,-0.0938811935951578,-0.0606538625909346,-486370804.39559,-10242910.3324802,218210057.632,-704580862.02759,697551342.008687,-0.145119596870964,-0.0925781657969395,-7534728475.16436,-7534728475.16436,23273257
1,United States,corn,0.0812710669794852,-0.202176889135247,3382276662.29625,469158694.185298,11545528110.36,-8163251448.06375,13012408514.5336,-0.172720223763609,-0.178704367688767,-72815279686.9307,-72815279686.9307,361091140
1,Argentina,soybean,-0.117785435149561,-0.0926913392478594,-1791194494.03148,-53185356.8787659,903088854.937501,-2694283348.96898,3740490901.4592,-0.195342250974994,-0.121095661057299,-30888727711.6337,-30888727711.6337,53397715
1,Brazil,soybean,-0.115733424084237,-0.0943493641886407,-3981312065.02757,-118321718.502269,2044728555.1,-6026040620.12757,8546813956.80779,-0.195290442690433,-0.122207835135372,-69936710255.4455,-69936710255.4455,86760520
1,China,soybean,-0.00227501657289615,-0.186023757457803,-19588443.7576713,-2224625.50436817,1955700482.2485,-1975288926.00617,3709187740.72795,-0.241100611579766,-0.186515948914684,-19886705465.7327,-19886705465.7327,12155173
1,United States,soybean,0.0668460205890914,-0.24187355548469,1947002183.41151,383005583.424486,11459338343.53,-9512336160.11848,17037172902.9261,-0.370497871383746,-0.228403946727217,-74592287686.1386,-74592287686.1386,106877870
2,Argentina,corn,-0.0591347680184956,-0.078394337612947,-264019478.320349,-5183429.55920009,175309035.036,-439328513.356349,642137077.473041,-0.142650552808924,-0.0981233434983547,-6544182603.0297,-6544182603.0297,33087165
2,Brazil,corn,-0.07261826561229,-0.0674996715571618,-1022035453.75902,-19950042.3300636,549449705.576201,-1571485159.33523,1887256124.99783,-0.133954396404459,-0.0920135504459624,-20510632573.6901,-20510632573.6901,79881614
2,China,corn,-0.0524256185201403,-0.0838153304076182,-4597679544.05312,-192488188.241886,7343287258.22999,-11940966802.2831,13330499435.9571,-0.133914649131626,-0.101203095089293,-131720274208.96,-131720274208.96,215812100
2,Mexico,corn,-0.086746332852035,-0.0560841932274477,-451198264.023637,-8754626.55959083,201844303.3096,-653042567.333237,645920529.663108,-0.134504468143314,-0.0857257871723132,-7534728475.16436,-7534728475.16436,23273257
2,United States,corn,0.0471179998306489,-0.164246574035056,2063921245.52165,216110459.656331,9173159320.55999,-7109238075.03835,10921642656.7607,-0.150419131264252,-0.149991082966628,-72815279686.9307,-72815279686.9307,361091140
2,Argentina,soybean,-0.112443301435486,-0.0899818564593553,-1713379645.36391,-49849998.0572118,886669057.574999,-2600048702.93891,3619506594.41086,-0.188510004514209,-0.117178882477819,-30888727711.6337,-30888727711.6337,53397715
2,Brazil,soybean,-0.110484358901766,-0.0915646820266005,-3808513214.10358,-110901529.737012,2007551672.27999,-5816064886.38357,8269415348.20005,-0.188485600741617,-0.118241411670578,-69936710255.4455,-69936710255.4455,86760520
2,China,soybean,0.0184133195395647,-0.195714006207196,155750809.594673,19854679.2764264,2156556207.4524,-2000805397.85773,3813828167.28815,-0.244215111381679,-0.191777777061156,-19886705465.7327,-19886705465.7327,12155173
2,United States,soybean,0.048356877713663,-0.219908401211868,1463088367.10431,243513852.995195,10071529201.58,-8608440834.47569,15655584464.3689,-0.33529187272398,-0.209882079635938,-74592287686.1386,-74592287686.1386,106877870
3,Argentina,corn,-0.0593848029580857,-0.07456936207066,-266236668.291549,-4642606.11592845,156356706.924,-422593375.215549,618189762.573299,-0.137216631188676,-0.0944640148468812,-6544182603.0297,-6544182603.0297,33087165
3,Brazil,corn,-0.0729253117758902,-0.0636286309458739,-1030618780.30402,-17868514.9430056,490049737.405802,-1520668517.70982,1812080615.95672,-0.129622753489605,-0.088348353442846,-20510632573.6901,-20510632573.6901,79881614
3,China,corn,-0.0528275936682233,-0.079867587176869,-4652952881.13469,-183888040.708296,6961817790.27,-11614770671.4047,12838007148.9102,-0.130256449495201,-0.0974641696277072,-131720274208.96,-131720274208.96,215812100
3,Mexico,corn,-0.0871131156233403,-0.052164885437135,-454987752.908013,-7841195.16702729,180023297.5464,-635011050.454413,618265221.023506,-0.130790591423903,-0.0820554082421689,-7534728475.16436,-7534728475.16436,23273257
3,United States,corn,0.0615248444721251,-0.17226435719427,2664145239.29222,300028109.469436,9753071691.40001,-7088926452.10779,11201077565.1281,-0.149989372597636,-0.153828669110208,-72815279686.9307,-72815279686.9307,361091140
3,Argentina,soybean,-0.108392368332588,-0.0826855578664279,-1663484905.28667,-42714737.3679011,788150273.399997,-2451635178.68667,3370360963.44392,-0.17774965448879,-0.109112974639436,-30888727711.6337,-30888727711.6337,53397715
3,Brazil,soybean,-0.106503999546306,-0.0842113598457441,-3697742149.81849,-95027681.0638646,1784490375.36,-5482232525.17849,7702491949.13404,-0.17766684366481,-0.110135176804864,-69936710255.4455,-69936710255.4455,86760520
3,China,soybean,0.0125066840388244,-0.180371992182529,107993089.954301,12295770.2949375,1966271836.2066,-1858278746.2523,3532822114.46042,-0.226818535915647,-0.177647429864535,-19886705465.7327,-19886705465.7327,12155173
3,United States,soybean,0.0507160664380972,-0.211245173161141,1550217313.07266,248355749.99563,9793967373.19,-8243750060.11734,14964176532.0548,-0.321087459282458,-0.20061291852342,-74592287686.1386,-74592287686.1386,106877870
4,Argentina,corn,-0.0676682704234843,-0.0743677892964391,-304367656.352929,-4328340.5154513,127928214.756,-432295871.108929,635063481.828238,-0.140367044514328,-0.0970424452297874,-6544182603.0297,-6544182603.0297,33087165
4,Brazil,corn,-0.0830975177513164,-0.0619009574555529,-1179145698.74904,-16658965.9444527,400949785.150201,-1580095483.89924,1848433720.34053,-0.134688345957191,-0.0901207563296509,-20510632573.6901,-20510632573.6901,79881614
4,China,corn,-0.0469549592735785,-0.0911041447055652,-4083676221.25903,-190313760.404364,8106226194.14999,-12189902415.409,14035267487.3313,-0.136706393371443,-0.106553585403761,-131720274208.96,-131720274208.96,215812100
4,Mexico,corn,-0.0992643499986532,-0.0488381569997037,-520978352.755365,-7310411.84272808,147291788.9016,-668270141.656965,625515022.643194,-0.137640828448109,-0.0830175930964187,-7534728475.16436,-7534728475.16436,23273257
4,United States,corn,0.0827155154693438,-0.195877888297846,3469206761.69465,464415040.685001,11229212271.72,-7760005510.02535,12509633722.1988,-0.164188240020014,-0.171799569760413,-72815279686.9307,-72815279686.9307,361091140
4,Argentina,soybean,-0.113590267941465,-0.0813488857412689,-1747300684.99942,-41965406.593896,738890881.312501,-2486191566.31193,3369465081.92471,-0.180255078629449,-0.109083971129561,-30888727711.6337,-30888727711.6337,53397715
4,Brazil,soybean,-0.111611343412868,-0.0829478567603752,-3883910858.55887,-93360641.2974672,1672959726.9,-5556870585.45887,7703690806.6954,-0.180085695569828,-0.110152318840241,-69936710255.4455,-69936710255.4455,86760520
4,China,soybean,-0.00646249780442992,-0.167908124011993,-56945651.0407794,-5636181.51888601,1744273403.0865,-1801219054.12728,3367562564.21786,-0.219853921024745,-0.169337378180644,-19886705465.7327,-19886705465.7327,12155173
4,United States,soybean,0.0719564955466142,-0.231270670639637,2120965562.33421,402300726.007454,11181776515.14,-9060810952.80579,16154340428.5517,-0.352911326357421,-0.216568507679027,-74592287686.1386,-74592287686.1386,106877870
5,Argentina,corn,-0.0485252406951226,-0.0539676684865858,-221413374.49613,-2299165.70841935,94761640.5599999,-316175015.05613,461928532.01957,-0.102662448056367,-0.0705861312313803,-6544182603.0297,-6544182603.0297,33087165
5,Brazil,corn,-0.0595896278243027,-0.0450276436862072,-856133839.269519,-8849054.99012391,296999840.852,-1153133680.12152,1346075600.06028,-0.0982938497234512,-0.0656281855386045,-20510632573.6901,-20510632573.6901,79881614
5,China,corn,-0.0225757600940763,-0.0749348488122298,-1994816109.27305,-77507668.7269189,6866450423.28,-8861266532.55305,10866267212.3689,-0.0993766600491489,-0.0824950242293811,-131720274208.96,-131720274208.96,215812100
5,Mexico,corn,-0.0711829406305883,-0.0356602469387294,-377513822.528183,-3883208.39435398,109105028.816001,-486618851.344184,455926889.245476,-0.100226865847109,-0.060510062273416,-7534728475.16436,-7534728475.16436,23273257
5,United States,corn,0.0402206276174944,-0.125674330083179,1845096401.37177,142067040.702579,7064387062.96001,-5219290661.58824,8224049848.68787,-0.110431126211439,-0.112944012356296,-72815279686.9307,-72815279686.9307,361091140
5,Argentina,soybean,-0.0927443057041562,-0.05567817782533,-1460651197.50998,-19796955.180444,426914731.425,-1887565928.93498,2438854873.92296,-0.136853229473049,-0.0789561453191357,-30888727711.6337,-30888727711.6337,53397715
5,Brazil,soybean,-0.0911285512493804,-0.0569837074247892,-3247306237.90132,-44042381.1276094,966598953.319993,-4213905191.22132,5582663918.8002,-0.136563203291468,-0.0798245141701602,-69936710255.4455,-69936710255.4455,86760520
5,China,soybean,0.023358047031567,-0.149488878835795,208715729.183891,19754094.6352513,1691416633.296,-1482700904.11211,2867834571.46123,-0.180976104338361,-0.144208631057712,-19886705465.7327,-19886705465.7327,12155173
5,United States,soybean,0.0451979003078067,-0.167135480282996,1464084038.00904,178321225.565424,7890686264.23,-6426602226.22097,11720699124.886,-0.250311007197968,-0.157130173754733,-74592287686.1386,-74592287686.1386,106877870
6,Argentina,corn,-0.0417481342091828,-0.061223693946428,-188585977.462681,-3164897.35038498,151618624.896,-340204602.358682,493506865.430964,-0.110464887024627,-0.07541153653055,-6544182603.0297,-6544182603.0297,33087165
6,Brazil,corn,-0.0512672527585082,-0.0535322461585734,-728759663.581525,-12181092.728157,475199745.3632,-1203959408.94473,1458261840.3576,-0.102626267236837,-0.0710978481584318,-20510632573.6901,-20510632573.6901,79881614
6,China,corn,-0.0212752520122046,-0.0777657827615866,-1873986571.08124,-76086178.7419743,7152552524.25,-9026539095.33124,11178920596.0276,-0.101230146255248,-0.084868640481976,-131720274208.96,-131720274208.96,215812100
6,Mexico,corn,-0.0612414264469337,-0.0454731138183253,-321145985.058653,-5345398.07778051,174568046.1056,-495714031.164253,502075258.747119,-0.102100162299072,-0.0666348177511688,-7534728475.16436,-7534728475.16436,23273257
6,United States,corn,0.0325554813916772,-0.121261015351923,1502398760.3783,109843353.586531,6748071224.32,-5245672463.9417,8075563833.9014,-0.110989319332742,-0.110904797298346,-72815279686.9307,-72815279686.9307,361091140
6,Argentina,soybean,-0.0793662055854633,-0.0513971857873483,-1252745896.44378,-16941301.1708697,426914731.425002,-1679660627.86878,2205692367.97238,-0.121779577507138,-0.0714076794798398,-30888727711.6337,-30888727711.6337,53397715
6,Brazil,soybean,-0.077983519077006,-0.052514396486182,-2785370303.67309,-37689393.9580221,966598953.319995,-3751969256.99308,5046151753.61626,-0.121592897119164,-0.0721531186580705,-69936710255.4455,-69936710255.4455,86760520
6,China,soybean,0.00514699530969567,-0.119683852110637,47835614.3369395,3319053.26360788,1289705182.8882,-1241869568.55126,2356168202.94773,-0.151580616150872,-0.118479564501406,-19886705465.7327,-19886705465.7327,12155173
6,United States,soybean,0.034682696695041,-0.143548698829996,1161002355.99612,115519112.498057,6661483881.36,-5500481525.36388,10118718136.4732,-0.214239347982373,-0.135653677482713,-74592287686.1386,-74592287686.1386,106877870
7,Argentina,corn,-0.0328913587747827,-0.0590239511423479,-148437596.686217,-2805155.20597137,170570953.008,-319008549.694217,459585288.176367,-0.103582500523342,-0.0702280660633762,-6544182603.0297,-6544182603.0297,33087165
7,Brazil,corn,-0.0403910171273393,-0.0529642271934824,-573125631.720021,-10796513.0928032,534599713.533599,-1107725345.25362,1370348806.86103,-0.0944232143230291,-0.0668116305987967,-20510632573.6901,-20510632573.6901,79881614
7,China,corn,-0.0336888795654291,-0.0583795543435058,-3032292115.65849,-86746133.0069511,5149837817.45999,-8182129933.11848,9202399284.48985,-0.0917603304058626,-0.0698631956223475,-131720274208.96,-131720274208.96,215812100
7,Mexico,corn,-0.0482491916657307,-0.0466148221664607,-252338887.86165,-4737806.50233443,196389051.8688,-448727939.73045,476700986.130383,-0.0924226319900682,-0.0632671751479384,-7534728475.16436,-7534728475.16436,23273257
7,United States,corn,0.0112313605592394,-0.0946751083642374,535363209.029193,28717312.6444425,5113772724.68,-4578409515.6508,6625768742.78912,-0.0968711941627391,-0.0909942085133314,-72815279686.9307,-72815279686.9307,361091140
7,Argentina,soybean,-0.0667936010211223,-0.0623739523267591,-1040050354.34362,-22483116.5745093,673211691.862502,-1713262046.20612,2440816803.69855,-0.124215763996759,-0.0790196613627199,-30888727711.6337,-30888727711.6337,53397715
7,Brazil,soybean,-0.0656299494353887,-0.0633141828080322,-2312657968.80286,-50018297.2626605,1524252195.62,-3836910164.42286,5570703454.35018,-0.124345641161261,-0.07965349576786,-69936710255.4455,-69936710255.4455,86760520
7,China,soybean,0.00688141339282539,-0.121903363973229,63765258.3394606,4546616.04422294,1321419244.7625,-1257653986.42304,2392317348.5877,-0.15350723698705,-0.120297318865107,-19886705465.7327,-19886705465.7327,12155173
7,United States,soybean,0.0196013338057989,-0.132181059666912,669121230.011508,56737498.5216399,5789146706.42,-5120025476.40849,9522441904.37266,-0.19942088972771,-0.127659872082757,-74592287686.1386,-74592287686.1386,106877870
8,Argentina,corn,-0.0349687359348505,-0.0594781151543954,-157857948.336528,-2899482.93730888,165832870.980001,-323690819.316529,467150708.090831,-0.105102839699419,-0.071384118755268,-6544182603.0297,-6544182603.0297,33087165
8,Brazil,corn,-0.0429420633467053,-0.0530356666056163,-609619597.729411,-11159562.7323495,519749721.491002,-1129369319.22041,1389729582.01458,-0.0962681604564956,-0.067756544173935,-20510632573.6901,-20510632573.6901,79881614
8,China,corn,-0.0199710594773496,-0.0715962377320553,-1770698449.84711,-65708263.8632652,6580348322.30998,-8351046772.15709,10314789100.9289,-0.093654686165059,-0.0783082874893316,-131720274208.96,-131720274208.96,215812100
8,Mexico,corn,-0.0512965503791393,-0.0462852410834107,-268462329.057073,-4897122.65636772,190933800.428,-459396129.485073,482188385.502528,-0.0946199147718893,-0.0639954561192081,-7534728475.16436,-7534728475.16436,23273257
8,United States,corn,0.00617452828595683,-0.092721872644807,295126291.034337,15299291.8950009,4955614805.36,-4660488514.32566,6603901931.21316,-0.098607843230529,-0.0906939032522657,-72815279686.9307,-72815279686.9307,361091140
8,Argentina,soybean,-0.0705205103975949,-0.0585665633272303,-1103181642.52674,-20842784.8313144,591112705.049999,-1694294347.57674,2354104809.66473,-0.122840558620718,-0.0762124238862094,-30888727711.6337,-30888727711.6337,53397715
8,Brazil,soybean,-0.0692919300770795,-0.0595592562262069,-2452974873.28902,-46369043.3672499,1338367781.52,-3791342654.80901,5376693379.95473,-0.122868900514165,-0.076879415121418,-69936710255.4455,-69936710255.4455,86760520
8,China,soybean,0.0170531512492157,-0.129326081937853,156268944.334227,12348830.5100185,1448275492.2597,-1292006547.92547,2493389374.66928,-0.157700255779655,-0.125379710529012,-19886705465.7327,-19886705465.7327,12155173
8,United States,soybean,0.0141790246341791,-0.127003787632904,488007879.533134,38512226.5934424,5432281498.49,-4944273618.95686,9228094101.23405,-0.192575495706568,-0.123713783120087,-74592287686.1386,-74592287686.1386,106877870
9,Argentina,corn,-0.0163496373304887,-0.0424447461313422,-74621190.2829718,-1200721.80339855,146880542.868001,-221501733.150972,314855119.909158,-0.0719219074599234,-0.0481122149255725,-6544182603.0297,-6544182603.0297,33087165
9,Brazil,corn,-0.0200775676664324,-0.0394325784199017,-287651922.878457,-4621351.66125992,460349753.320603,-748001676.19906,951984541.902901,-0.0637601395403281,-0.0464141970503656,-20510632573.6901,-20510632573.6901,79881614
9,China,corn,-0.0252188199300415,-0.0352784465909055,-2324148358.74111,-38480839.285168,3051755743.68001,-5375904102.42111,5806989628.98505,-0.0602892817274514,-0.0440857693613123,-131720274208.96,-131720274208.96,215812100
9,Mexico,corn,-0.0239837092357778,-0.0362764160318712,-126436036.613107,-2027976.04764518,169112794.664801,-295548831.277907,336378375.330898,-0.060872966556754,-0.0446437288934371,-7534728475.16436,-7534728475.16436,23273257
9,United States,corn,-0.00655689960037279,-0.0503572782172773,-328502525.852126,-8469042.38354499,2583246015.56001,-2911748541.41213,3830913266.23511,-0.0616075423886831,-0.0526113925910347,-72815279686.9307,-72815279686.9307,361091140
9,Argentina,soybean,-0.034119503617549,-0.0469182411576157,-537008471.181854,-10084236.0391663,591112705.049999,-1128121176.23185,1716219815.29276,-0.0817915940511666,-0.055561363074413,-30888727711.6337,-30888727711.6337,53397715
9,Brazil,soybean,-0.0335250871782193,-0.0473985296405946,-1194386015.34618,-22434448.275989,1338367781.52,-2532753796.86618,3908538578.8531,-0.0820808622769291,-0.0558867948546203,-69936710255.4455,-69936710255.4455,86760520
9,China,soybean,0.000407949061529473,-0.0748164229223118,3989526.72668942,161721.522236354,792851546.8575,-788862020.130811,1485857205.36993,-0.0962872382877896,-0.0747161065934351,-19886705465.7327,-19886705465.7327,12155173
9,United States,soybean,-0.00164362199642792,-0.0731587535074816,-60442218.0899365,-2346206.02205429,2854921663.44,-2915363881.52993,5487281017.7506,-0.113551087160322,-0.0735636509881475,-74592287686.1386,-74592287686.1386,106877870
10,Argentina,corn,-0.0241613806579013,-0.039912966460531,-110877509.196689,-1316503.93986899,108975886.644001,-219853395.84069,316152452.149438,-0.0713866901421786,-0.0483104569855786,-6544182603.0297,-6544182603.0297,33087165
10,Brazil,corn,-0.0296704902541662,-0.0354616059067499,-427727261.101679,-5066975.25800572,341549816.979801,-769277078.08148,939830933.498825,-0.0655736683544515,-0.0458216454379076,-20510632573.6901,-20510632573.6901,79881614
10,China,corn,-0.0260504925715522,-0.0383865640343018,-2393207310.58358,-43476420.493476,3337857844.64999,-5731065155.23357,6250789028.94438,-0.0642723149742657,-0.0474550259364641,-131720274208.96,-131720274208.96,215812100
10,Mexico,corn,-0.0354429591752109,-0.0307974510185465,-188149378.694418,-2223527.92222803,125470783.138401,-313620161.832819,325748210.715176,-0.0645950435338434,-0.0432329063733209,-7534728475.16436,-7534728475.16436,23273257
10,United States,corn,0.00942328863830956,-0.06704937925187,462995307.440172,17139228.8281486,3637632144.36,-3174636836.91983,4650479387.48948,-0.0671698021712963,-0.0638668066302048,-72815279686.9307,-72815279686.9307,361091140
10,Argentina,soybean,-0.0412844357168267,-0.0522110194293846,-646966911.426146,-13218700.3395613,640372097.137503,-1287339008.56365,1933976540.11906,-0.0933352833127113,-0.0626110780014634,-30888727711.6337,-30888727711.6337,53397715
10,Brazil,soybean,-0.0405651946764645,-0.052792166189998,-1438872180.3451,-29407706.0366195,1449898429.98,-2888770610.3251,4406346572.44023,-0.0936185676275045,-0.0630047732635113,-69936710255.4455,-69936710255.4455,86760520
