Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
3,Argentina,soybean,0.0425531914893615,-0.0343829787234042,669933678.898775,16769154.7531914,788150273.399997,-118216594.501223,-686702833.651966,-0.00857099743473671,-0.0675837682209142,10160765694.6163,10160765694.6163,53397715
3,Brazil,soybean,0.0418118466898957,-0.0337839721254357,1490870226.30813,37306418.9970734,1784490375.36,-293620149.051868,-1528176645.3052,-0.00951556959301686,-0.0664265874782991,23005496794.5545,23005496794.5545,86760520
3,China,soybean,0.14785373608903,-0.119465818759936,1324162678.5399,145346290.995549,1966082086.8,-641919408.260097,-1469508969.53545,-0.0783592195955423,-0.224659555667891,6541048143.56436,6541048143.56436,12154000
3,United States,soybean,0.163251817580965,-0.13190746860542,5246836537.14491,799441487.500968,9793967373.19,-4547130836.04509,-6046278024.64588,-0.177107102535064,-0.24641535693695,24536936738.8614,24536936738.8614,106877870
4,Argentina,corn,0.0179045092838197,-0.0144668435013262,83074154.5926095,1145245.95438065,127928214.756,-44854060.1633906,-84219400.5469899,-0.0145641730129237,-0.0287243974417607,2931981452.9703,2931981452.9703,33087165
4,Brazil,corn,0.021986970684039,-0.0177654723127037,319198234.444003,4407835.58593461,400949785.150201,-81751550.7061977,-323606070.029938,-0.00696855427804978,-0.0352153326189136,9189351511.5099,9189351511.5099,79881614
4,China,corn,0.0906183368869934,-0.0732196162046909,7952248582.82241,367004196.313032,8099998497.45001,-147749914.627594,-8319252779.13546,-0.00165824850769033,-0.141078120212219,58969121268.5643,58969121268.5643,215646300
4,Mexico,corn,0.0262645914396888,-0.0212217898832684,139825342.464619,1934279.3289607,147291788.901599,-7466446.43698025,-141759621.79358,-0.00153783299460494,-0.0419932154006875,3375774406.43564,3375774406.43564,23273257
4,United States,corn,0.209852216748769,-0.169560591133005,8947079043.75015,1178237543.78146,11229212271.72,-2282133227.96985,-10125316587.5316,-0.0482859757905428,-0.310370388200636,32623333193.0693,32623333193.0693,361091140
4,Argentina,soybean,0.0398936170212764,-0.0322340425531916,629749216.691285,14738514.9197971,738890881.312499,-109141664.621214,-644487731.611084,-0.0079130424238506,-0.0634290516070619,10160765694.6163,10160765694.6163,53397715
